seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,site
52,"[0.         0.         0.         0.03225806 0.19354839 0.19354839
 0.32258065 0.32258065 0.4516129  0.48387097 0.51612903 0.51612903
 0.5483871  0.61290323 0.61290323 0.90322581 0.96774194 1.        ]","[0.         0.07142857 0.28571429 0.35714286 0.35714286 0.42857143
 0.42857143 0.57142857 0.57142857 0.78571429 0.78571429 0.85714286
 0.92857143 0.92857143 1.         1.         1.         1.        ]",0.7200460829493087,"[0.42424242 0.40625    0.41935484 0.43333333 0.42857143 0.40740741
 0.42307692 0.36363636 0.38095238 0.4        0.42105263 0.44444444
 0.41176471 0.375      0.4        0.42857143 0.46153846 0.5
 0.45454545 0.5        0.55555556 0.625      0.71428571 0.83333333
 1.         1.         1.         1.         1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.85714286 0.78571429
 0.78571429 0.57142857 0.57142857 0.57142857 0.57142857 0.57142857
 0.5        0.42857143 0.42857143 0.42857143 0.42857143 0.42857143
 0.35714286 0.35714286 0.35714286 0.35714286 0.35714286 0.35714286
 0.28571429 0.21428571 0.14285714 0.07142857 0.        ]",0.624637174217006,0.6888888888888889,MRC
53,"[0.         0.         0.         0.08823529 0.08823529 0.11764706
 0.11764706 0.17647059 0.17647059 0.35294118 0.35294118 0.47058824
 0.52941176 0.55882353 0.61764706 0.67647059 1.        ]",[0.  0.1 0.4 0.4 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 0.9 0.9 1.  1.  1. ],0.8588235294117648,"[0.32258065 0.32142857 0.33333333 0.36       0.375      0.39130435
 0.40909091 0.42857143 0.4        0.42105263 0.44444444 0.47058824
 0.5        0.53333333 0.57142857 0.53846154 0.58333333 0.63636364
 0.6        0.66666667 0.625      0.57142857 0.66666667 0.8
 1.         1.         1.         1.         1.        ]","[1.  0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.7 0.7 0.7
 0.6 0.6 0.5 0.4 0.4 0.4 0.4 0.3 0.2 0.1 0. ]",0.7250610948191594,0.7727272727272727,MRC
54,"[0.    0.    0.    0.025 0.025 0.075 0.075 0.15  0.15  0.2   0.25  0.275
 0.275 0.325 0.4   0.4   0.425 0.45  0.55  0.55  0.625 0.675 1.   ]","[0.     0.0625 0.3125 0.3125 0.4375 0.4375 0.5625 0.5625 0.625  0.625
 0.625  0.6875 0.75   0.8125 0.8125 0.875  0.875  0.9375 0.9375 1.
 1.     1.     1.    ]",0.8390625,"[0.42105263 0.40540541 0.41666667 0.42857143 0.44117647 0.45454545
 0.4516129  0.46666667 0.44827586 0.46428571 0.48148148 0.5
 0.52173913 0.5        0.5        0.55555556 0.58823529 0.625
 0.6        0.64285714 0.69230769 0.75       0.72727273 0.7
 0.77777778 0.875      0.85714286 0.83333333 1.         1.
 1.         1.         1.         1.        ]","[1.     0.9375 0.9375 0.9375 0.9375 0.9375 0.875  0.875  0.8125 0.8125
 0.8125 0.8125 0.75   0.6875 0.625  0.625  0.625  0.625  0.5625 0.5625
 0.5625 0.5625 0.5    0.4375 0.4375 0.4375 0.375  0.3125 0.3125 0.25
 0.1875 0.125  0.0625 0.    ]",0.7311512167275898,0.7142857142857143,MRC
55,"[0.         0.         0.         0.06818182 0.06818182 0.22727273
 0.25       0.27272727 0.27272727 0.36363636 0.36363636 0.43181818
 0.47727273 0.54545455 0.54545455 0.61363636 0.63636364 0.65909091
 0.70454545 0.90909091 0.93181818 0.95454545 0.95454545 1.        ]","[0.         0.05555556 0.22222222 0.22222222 0.27777778 0.27777778
 0.33333333 0.33333333 0.66666667 0.66666667 0.77777778 0.77777778
 0.77777778 0.77777778 0.83333333 0.83333333 0.88888889 0.88888889
 0.88888889 0.88888889 0.94444444 0.94444444 1.         1.        ]",0.6824494949494949,"[0.3        0.28813559 0.29310345 0.28571429 0.29090909 0.2962963
 0.30188679 0.30769231 0.31372549 0.32       0.32653061 0.33333333
 0.34042553 0.35555556 0.36363636 0.35714286 0.36585366 0.375
 0.38461538 0.36842105 0.37837838 0.38888889 0.4        0.42424242
 0.4375     0.4516129  0.46666667 0.44827586 0.42857143 0.44444444
 0.46153846 0.48       0.5        0.47826087 0.45454545 0.42857143
 0.4        0.36842105 0.33333333 0.35294118 0.33333333 0.35714286
 0.38461538 0.41666667 0.45454545 0.5        0.55555556 0.625
 0.57142857 0.66666667 0.8        1.         1.         1.
 1.         1.        ]","[1.         0.94444444 0.94444444 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.83333333 0.83333333 0.83333333
 0.83333333 0.77777778 0.77777778 0.77777778 0.77777778 0.77777778
 0.77777778 0.77777778 0.77777778 0.72222222 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.61111111 0.55555556 0.5
 0.44444444 0.38888889 0.33333333 0.33333333 0.27777778 0.27777778
 0.27777778 0.27777778 0.27777778 0.27777778 0.27777778 0.27777778
 0.22222222 0.22222222 0.22222222 0.22222222 0.16666667 0.11111111
 0.05555556 0.        ]",0.5480020948359728,0.7096774193548387,MRC
56,"[0.         0.         0.         0.04347826 0.08695652 0.08695652
 0.19565217 0.19565217 0.32608696 0.36956522 0.45652174 0.45652174
 0.52173913 0.56521739 0.63043478 0.67391304 0.69565217 0.73913043
 0.86956522 0.86956522 0.89130435 0.93478261 1.        ]","[0.         0.11111111 0.44444444 0.44444444 0.44444444 0.55555556
 0.55555556 0.66666667 0.66666667 0.66666667 0.66666667 0.77777778
 0.77777778 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 1.         1.         1.         1.        ]",0.7608695652173912,"[0.18367347 0.16666667 0.17021277 0.17391304 0.17777778 0.18181818
 0.18604651 0.19047619 0.2        0.20512821 0.21621622 0.22222222
 0.22857143 0.23529412 0.22580645 0.23333333 0.24137931 0.25
 0.22222222 0.23076923 0.24       0.25       0.26086957 0.28571429
 0.3        0.31578947 0.33333333 0.35294118 0.375      0.4
 0.35714286 0.38461538 0.41666667 0.45454545 0.5        0.55555556
 0.5        0.57142857 0.66666667 1.         1.         1.
 1.         1.        ]","[1.         0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.77777778 0.77777778 0.77777778 0.77777778
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.55555556 0.55555556 0.55555556 0.55555556 0.55555556 0.55555556
 0.44444444 0.44444444 0.44444444 0.44444444 0.33333333 0.22222222
 0.11111111 0.        ]",0.6249470158433743,0.8363636363636363,MRC
57,"[0.         0.         0.         0.02222222 0.15555556 0.15555556
 0.22222222 0.26666667 0.28888889 0.28888889 0.33333333 0.33333333
 0.42222222 0.46666667 0.55555556 0.57777778 0.6        0.6
 0.64444444 0.68888889 0.73333333 0.77777778 0.77777778 0.82222222
 1.        ]","[0.         0.08333333 0.25       0.33333333 0.33333333 0.41666667
 0.41666667 0.41666667 0.41666667 0.5        0.5        0.58333333
 0.58333333 0.75       0.75       0.75       0.83333333 0.91666667
 0.91666667 0.91666667 0.91666667 0.91666667 1.         1.
 1.        ]",0.6962962962962963,"[0.25531915 0.23913043 0.25       0.25581395 0.26190476 0.275
 0.28205128 0.28947368 0.27027027 0.25714286 0.26470588 0.28125
 0.3        0.28571429 0.26923077 0.28       0.29166667 0.30434783
 0.31818182 0.28571429 0.3        0.31578947 0.27777778 0.29411765
 0.33333333 0.35714286 0.38461538 0.41666667 0.36363636 0.4
 0.44444444 0.5        0.57142857 0.66666667 0.8        1.
 1.         1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.83333333 0.75       0.75       0.75
 0.75       0.66666667 0.58333333 0.58333333 0.58333333 0.58333333
 0.58333333 0.5        0.5        0.5        0.41666667 0.41666667
 0.41666667 0.41666667 0.41666667 0.41666667 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.25
 0.16666667 0.08333333 0.        ]",0.5209512789719957,0.7894736842105263,MRC
58,"[0.         0.         0.         0.02173913 0.02173913 0.04347826
 0.06521739 0.08695652 0.08695652 0.10869565 0.15217391 0.30434783
 0.36956522 0.54347826 0.58695652 0.60869565 0.65217391 0.69565217
 0.76086957 0.76086957 0.82608696 0.86956522 1.        ]","[0.         0.07142857 0.42857143 0.42857143 0.57142857 0.57142857
 0.64285714 0.64285714 0.71428571 0.71428571 0.85714286 0.85714286
 0.85714286 0.85714286 0.85714286 0.92857143 0.92857143 0.92857143
 0.92857143 1.         1.         1.         1.        ]",0.8711180124223602,"[0.28571429 0.27083333 0.27659574 0.2826087  0.28888889 0.30232558
 0.30952381 0.31707317 0.30769231 0.32432432 0.33333333 0.34285714
 0.35294118 0.36363636 0.375      0.38709677 0.4        0.4137931
 0.46153846 0.48       0.5        0.52173913 0.54545455 0.57142857
 0.6        0.63157895 0.64705882 0.66666667 0.71428571 0.69230769
 0.75       0.8        0.88888889 0.875      0.85714286 1.
 1.         1.         1.         1.         1.         1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.78571429 0.71428571 0.71428571 0.64285714
 0.64285714 0.57142857 0.57142857 0.5        0.42857143 0.42857143
 0.35714286 0.28571429 0.21428571 0.14285714 0.07142857 0.        ]",0.7935428450370305,0.7666666666666667,MRC
59,"[0.         0.         0.         0.25       0.29545455 0.34090909
 0.38636364 0.40909091 0.40909091 0.43181818 0.47727273 0.5
 0.54545455 0.56818182 0.56818182 0.86363636 0.95454545 1.        ]","[0.    0.125 0.625 0.625 0.625 0.625 0.625 0.625 0.75  0.75  0.75  0.75
 0.75  0.875 1.    1.    1.    1.   ]",0.8082386363636364,"[0.24242424 0.21875    0.2        0.21428571 0.22222222 0.24
 0.25       0.2173913  0.22727273 0.25       0.26315789 0.27777778
 0.3125     0.33333333 0.35714286 0.38461538 0.41666667 0.45454545
 0.5        0.55555556 0.625      0.71428571 0.83333333 1.
 1.         1.         1.         1.         1.        ]","[1.    0.875 0.75  0.75  0.75  0.75  0.75  0.625 0.625 0.625 0.625 0.625
 0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625
 0.5   0.375 0.25  0.125 0.   ]",0.7138967803030303,0.8461538461538461,MRC
60,"[0.         0.         0.         0.02702703 0.02702703 0.08108108
 0.08108108 0.10810811 0.10810811 0.13513514 0.13513514 0.21621622
 0.21621622 0.48648649 0.48648649 0.54054054 0.59459459 0.72972973
 0.83783784 0.91891892 0.91891892 1.        ]","[0.         0.06666667 0.4        0.4        0.46666667 0.46666667
 0.53333333 0.53333333 0.6        0.6        0.8        0.8
 0.86666667 0.86666667 0.93333333 0.93333333 0.93333333 0.93333333
 0.93333333 0.93333333 1.         1.        ]",0.8504504504504505,"[0.30612245 0.29166667 0.29787234 0.30434783 0.31111111 0.3255814
 0.34146341 0.35       0.35897436 0.36842105 0.37837838 0.38888889
 0.41176471 0.42424242 0.4375     0.41935484 0.43333333 0.44827586
 0.46428571 0.48148148 0.5        0.52       0.54166667 0.56521739
 0.59090909 0.61904762 0.6        0.63157895 0.66666667 0.70588235
 0.6875     0.66666667 0.64285714 0.69230769 0.66666667 0.72727273
 0.7        0.77777778 0.875      0.85714286 1.         1.
 1.         1.         1.         1.         1.        ]","[1.         0.93333333 0.93333333 0.93333333 0.93333333 0.93333333
 0.93333333 0.93333333 0.93333333 0.93333333 0.93333333 0.93333333
 0.93333333 0.93333333 0.93333333 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.8        0.8        0.8        0.8
 0.73333333 0.66666667 0.6        0.6        0.53333333 0.53333333
 0.46666667 0.46666667 0.46666667 0.4        0.4        0.33333333
 0.26666667 0.2        0.13333333 0.06666667 0.        ]",0.7811533004810316,0.7115384615384616,MRC
61,"[0.         0.         0.         0.02631579 0.02631579 0.07894737
 0.07894737 0.13157895 0.15789474 0.15789474 0.18421053 0.23684211
 0.31578947 0.31578947 0.47368421 0.47368421 1.        ]","[0.         0.11111111 0.44444444 0.44444444 0.55555556 0.55555556
 0.66666667 0.66666667 0.66666667 0.77777778 0.77777778 0.77777778
 0.77777778 0.88888889 0.88888889 1.         1.        ]",0.8830409356725148,"[0.33333333 0.30769231 0.32       0.33333333 0.34782609 0.36363636
 0.38095238 0.4        0.36842105 0.38888889 0.41176471 0.4375
 0.5        0.53846154 0.5        0.54545455 0.66666667 0.625
 0.83333333 0.8        1.         1.         1.         1.
 1.        ]","[1.         0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.77777778 0.77777778 0.77777778 0.77777778
 0.77777778 0.77777778 0.66666667 0.66666667 0.66666667 0.55555556
 0.55555556 0.44444444 0.44444444 0.33333333 0.22222222 0.11111111
 0.        ]",0.7524216524216524,0.8085106382978723,MRC
62,"[0.         0.         0.         0.02702703 0.02702703 0.10810811
 0.10810811 0.13513514 0.13513514 0.27027027 0.2972973  0.37837838
 0.43243243 0.43243243 0.48648649 0.51351351 0.56756757 0.67567568
 0.72972973 1.        ]","[0.         0.07692308 0.38461538 0.38461538 0.46153846 0.46153846
 0.69230769 0.69230769 0.84615385 0.84615385 0.92307692 0.92307692
 0.92307692 1.         1.         1.         1.         1.
 1.         1.        ]",0.8970893970893972,"[0.44827586 0.42857143 0.46153846 0.48       0.5        0.52173913
 0.52380952 0.55       0.57894737 0.61111111 0.64705882 0.6875
 0.66666667 0.64285714 0.69230769 0.66666667 0.63636364 0.6
 0.66666667 0.75       0.85714286 0.83333333 1.         1.
 1.         1.         1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.76923077 0.69230769 0.69230769 0.61538462 0.53846154 0.46153846
 0.46153846 0.46153846 0.46153846 0.38461538 0.38461538 0.30769231
 0.23076923 0.15384615 0.07692308 0.        ]",0.7828201932039434,0.74,MRC
63,"[0.         0.         0.         0.0212766  0.0212766  0.10638298
 0.10638298 0.27659574 0.27659574 0.40425532 0.40425532 0.44680851
 0.46808511 0.5106383  0.57446809 0.61702128 0.76595745 0.80851064
 0.93617021 0.9787234  1.        ]","[0.         0.11111111 0.44444444 0.44444444 0.55555556 0.55555556
 0.66666667 0.66666667 0.77777778 0.77777778 0.88888889 0.88888889
 1.         1.         1.         1.         1.         1.
 1.         1.         1.        ]",0.8593380614657211,"[0.29032258 0.27586207 0.28571429 0.2962963  0.26923077 0.28
 0.29166667 0.30434783 0.31818182 0.33333333 0.35       0.31578947
 0.33333333 0.35294118 0.375      0.4        0.42857143 0.46153846
 0.5        0.54545455 0.5        0.55555556 0.625      0.71428571
 0.83333333 0.8        1.         1.         1.         1.
 1.        ]","[1.         0.88888889 0.88888889 0.88888889 0.77777778 0.77777778
 0.77777778 0.77777778 0.77777778 0.77777778 0.77777778 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.55555556 0.55555556 0.55555556 0.55555556
 0.55555556 0.44444444 0.44444444 0.33333333 0.22222222 0.11111111
 0.        ]",0.7017118617477041,0.8392857142857143,MRC
64,"[0.    0.    0.    0.025 0.05  0.05  0.075 0.075 0.1   0.1   0.125 0.175
 0.25  0.3   0.3   0.35  0.375 0.525 0.575 0.65  0.7   0.775 0.775 1.   ]","[0.         0.07142857 0.28571429 0.35714286 0.35714286 0.42857143
 0.42857143 0.64285714 0.64285714 0.71428571 0.71428571 0.71428571
 0.71428571 0.71428571 0.78571429 0.78571429 0.85714286 0.85714286
 0.85714286 0.85714286 0.85714286 0.85714286 1.         1.        ]",0.8142857142857142,"[0.31111111 0.27906977 0.28571429 0.29268293 0.3        0.31578947
 0.32432432 0.33333333 0.34285714 0.36363636 0.375      0.38709677
 0.4        0.4137931  0.42857143 0.44444444 0.44       0.45833333
 0.47826087 0.45454545 0.5        0.52631579 0.55555556 0.58823529
 0.66666667 0.71428571 0.69230769 0.75       0.72727273 0.7
 0.66666667 0.75       0.71428571 0.83333333 1.         1.
 1.         1.         1.        ]","[1.         0.85714286 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.85714286 0.85714286 0.78571429 0.78571429
 0.78571429 0.71428571 0.71428571 0.71428571 0.71428571 0.71428571
 0.71428571 0.71428571 0.64285714 0.64285714 0.57142857 0.5
 0.42857143 0.42857143 0.35714286 0.35714286 0.28571429 0.21428571
 0.14285714 0.07142857 0.        ]",0.7157013793659756,0.7407407407407407,MRC
65,"[0.    0.    0.    0.15  0.15  0.175 0.175 0.275 0.35  0.35  0.45  0.525
 0.6   0.6   1.   ]","[0.         0.08333333 0.58333333 0.58333333 0.66666667 0.66666667
 0.83333333 0.83333333 0.83333333 0.91666667 0.91666667 0.91666667
 0.91666667 1.         1.        ]",0.8791666666666667,"[0.33333333 0.31428571 0.32352941 0.33333333 0.34375    0.37931034
 0.39285714 0.40740741 0.42307692 0.44       0.41666667 0.43478261
 0.45454545 0.47619048 0.58823529 0.5625     0.53333333 0.57142857
 0.53846154 0.58333333 0.63636364 0.7        0.77777778 0.875
 1.         1.         1.         1.         1.         1.
 1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.91666667 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.75       0.66666667 0.66666667
 0.58333333 0.58333333 0.58333333 0.58333333 0.58333333 0.58333333
 0.58333333 0.5        0.41666667 0.33333333 0.25       0.16666667
 0.08333333 0.        ]",0.7912914332399628,0.7692307692307693,MRC
66,"[0.         0.         0.         0.02941176 0.05882353 0.08823529
 0.14705882 0.14705882 0.17647059 0.17647059 0.32352941 0.35294118
 0.38235294 0.38235294 0.41176471 0.41176471 0.52941176 0.52941176
 0.55882353 0.55882353 0.61764706 0.67647059 0.70588235 0.76470588
 1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.30769231
 0.30769231 0.46153846 0.46153846 0.53846154 0.53846154 0.69230769
 0.69230769 0.76923077 0.76923077 0.84615385 0.84615385 0.92307692
 0.92307692 1.         1.         1.         1.         1.
 1.        ]",0.7635746606334842,"[0.40625    0.38709677 0.4        0.37931034 0.39285714 0.40740741
 0.42307692 0.44       0.41666667 0.43478261 0.40909091 0.42857143
 0.38888889 0.41176471 0.4375     0.46666667 0.5        0.53846154
 0.5        0.54545455 0.5        0.44444444 0.57142857 0.66666667
 0.75       1.         1.         1.         1.        ]","[1.         0.92307692 0.92307692 0.84615385 0.84615385 0.84615385
 0.84615385 0.84615385 0.76923077 0.76923077 0.69230769 0.69230769
 0.53846154 0.53846154 0.53846154 0.53846154 0.53846154 0.53846154
 0.46153846 0.46153846 0.38461538 0.30769231 0.30769231 0.30769231
 0.23076923 0.23076923 0.15384615 0.07692308 0.        ]",0.59913524741702,0.723404255319149,MRC
67,"[0.         0.         0.         0.02777778 0.05555556 0.13888889
 0.13888889 0.19444444 0.19444444 0.22222222 0.22222222 0.25
 0.25       0.36111111 0.41666667 0.44444444 0.47222222 0.52777778
 0.55555556 0.55555556 0.61111111 0.63888889 0.69444444 0.69444444
 1.        ]","[0.         0.06666667 0.2        0.2        0.26666667 0.26666667
 0.46666667 0.46666667 0.53333333 0.53333333 0.6        0.6
 0.66666667 0.66666667 0.66666667 0.66666667 0.73333333 0.73333333
 0.8        0.86666667 0.86666667 0.93333333 0.93333333 1.
 1.        ]",0.7333333333333332,"[0.375      0.35897436 0.36842105 0.37837838 0.37142857 0.38235294
 0.39393939 0.375      0.36666667 0.37931034 0.39285714 0.38461538
 0.4        0.43478261 0.45454545 0.47619048 0.5        0.52631579
 0.5        0.52941176 0.5        0.53333333 0.5        0.53846154
 0.58333333 0.54545455 0.5        0.44444444 0.5        0.57142857
 0.66666667 0.75       1.         1.         1.         1.        ]","[1.         0.93333333 0.93333333 0.93333333 0.86666667 0.86666667
 0.86666667 0.8        0.73333333 0.73333333 0.73333333 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.6        0.6        0.53333333 0.53333333 0.46666667 0.46666667
 0.46666667 0.4        0.33333333 0.26666667 0.26666667 0.26666667
 0.26666667 0.2        0.2        0.13333333 0.06666667 0.        ]",0.5866460232094907,0.7058823529411765,MRC
68,"[0.         0.         0.         0.02439024 0.02439024 0.09756098
 0.09756098 0.12195122 0.19512195 0.2195122  0.2195122  0.24390244
 0.24390244 0.29268293 0.31707317 0.31707317 0.34146341 0.34146341
 0.36585366 0.41463415 0.53658537 0.68292683 0.80487805 0.85365854
 0.87804878 0.90243902 0.90243902 0.92682927 1.        ]","[0.         0.05263158 0.31578947 0.31578947 0.42105263 0.42105263
 0.47368421 0.52631579 0.52631579 0.52631579 0.57894737 0.57894737
 0.68421053 0.68421053 0.68421053 0.73684211 0.73684211 0.78947368
 0.78947368 0.84210526 0.84210526 0.84210526 0.84210526 0.84210526
 0.84210526 0.89473684 0.94736842 1.         1.        ]",0.751604621309371,"[0.33333333 0.32727273 0.31481481 0.30769231 0.31372549 0.32653061
 0.33333333 0.34042553 0.34782609 0.35555556 0.36363636 0.3902439
 0.42105263 0.43243243 0.44444444 0.45714286 0.47058824 0.48484848
 0.5        0.51724138 0.5        0.51851852 0.5        0.52
 0.56521739 0.52380952 0.55       0.52631579 0.55555556 0.66666667
 0.69230769 0.66666667 0.72727273 0.8        0.88888889 0.875
 0.85714286 1.         1.         1.         1.         1.
 1.         1.        ]","[1.         0.94736842 0.89473684 0.84210526 0.84210526 0.84210526
 0.84210526 0.84210526 0.84210526 0.84210526 0.84210526 0.84210526
 0.84210526 0.84210526 0.84210526 0.84210526 0.84210526 0.84210526
 0.78947368 0.78947368 0.73684211 0.73684211 0.68421053 0.68421053
 0.68421053 0.57894737 0.57894737 0.52631579 0.52631579 0.52631579
 0.47368421 0.42105263 0.42105263 0.42105263 0.42105263 0.36842105
 0.31578947 0.31578947 0.26315789 0.21052632 0.15789474 0.10526316
 0.05263158 0.        ]",0.6999645941352717,0.6833333333333333,MRC
69,"[0.    0.    0.    0.05  0.05  0.075 0.075 0.1   0.1   0.125 0.125 0.3
 0.3   0.35  0.35  0.425 0.475 0.5   0.5   0.575 0.625 0.675 0.725 0.825
 0.875 1.   ]","[0.         0.18181818 0.27272727 0.27272727 0.36363636 0.36363636
 0.54545455 0.54545455 0.63636364 0.63636364 0.72727273 0.72727273
 0.81818182 0.81818182 0.90909091 0.90909091 0.90909091 0.90909091
 1.         1.         1.         1.         1.         1.
 1.         1.        ]",0.8568181818181818,"[0.35483871 0.33333333 0.34482759 0.37037037 0.38461538 0.4
 0.41666667 0.39130435 0.40909091 0.42857143 0.4        0.42105263
 0.44444444 0.47058824 0.5        0.53333333 0.57142857 0.61538462
 0.58333333 0.63636364 0.6        0.66666667 0.625      0.57142857
 0.66666667 0.6        0.75       1.         1.         1.        ]","[1.         0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.90909091 0.81818182 0.81818182 0.81818182 0.72727273 0.72727273
 0.72727273 0.72727273 0.72727273 0.72727273 0.72727273 0.72727273
 0.63636364 0.63636364 0.54545455 0.54545455 0.45454545 0.36363636
 0.36363636 0.27272727 0.27272727 0.27272727 0.18181818 0.        ]",0.673650762727009,0.7843137254901961,MRC
70,"[0.         0.         0.         0.02777778 0.02777778 0.05555556
 0.05555556 0.11111111 0.11111111 0.16666667 0.25       0.36111111
 0.44444444 0.44444444 0.47222222 0.47222222 0.5        0.55555556
 0.61111111 0.69444444 0.69444444 0.77777778 0.83333333 1.        ]","[0.         0.08333333 0.16666667 0.16666667 0.25       0.25
 0.41666667 0.41666667 0.58333333 0.58333333 0.58333333 0.58333333
 0.58333333 0.66666667 0.66666667 0.75       0.91666667 0.91666667
 0.91666667 0.91666667 1.         1.         1.         1.        ]",0.7546296296296297,"[0.32432432 0.30555556 0.31428571 0.32352941 0.33333333 0.35483871
 0.36666667 0.37931034 0.34615385 0.32       0.33333333 0.30434783
 0.31818182 0.33333333 0.35       0.38888889 0.4375     0.46666667
 0.5        0.53846154 0.63636364 0.6        0.55555556 0.625
 0.71428571 0.66666667 0.6        0.75       0.66666667 1.
 1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.75       0.66666667 0.66666667 0.58333333
 0.58333333 0.58333333 0.58333333 0.58333333 0.58333333 0.58333333
 0.58333333 0.58333333 0.58333333 0.5        0.41666667 0.41666667
 0.41666667 0.33333333 0.25       0.25       0.16666667 0.16666667
 0.08333333 0.        ]",0.5941456842318912,0.75,MRC
71,"[0.         0.02941176 0.02941176 0.05882353 0.05882353 0.08823529
 0.08823529 0.14705882 0.14705882 0.20588235 0.20588235 0.23529412
 0.23529412 0.23529412 0.41176471 0.41176471 0.5        0.5
 0.52941176 0.52941176 0.61764706 0.67647059 0.76470588 0.76470588
 0.94117647 0.94117647 1.        ]","[0.     0.0625 0.1875 0.1875 0.25   0.25   0.3125 0.3125 0.375  0.375
 0.4375 0.4375 0.5625 0.625  0.625  0.6875 0.6875 0.75   0.75   0.8125
 0.8125 0.8125 0.8125 0.875  0.875  1.     1.    ]",0.6645220588235294,"[0.33333333 0.31914894 0.30434783 0.31111111 0.31818182 0.3255814
 0.33333333 0.34146341 0.35       0.33333333 0.34210526 0.35135135
 0.36111111 0.38235294 0.39393939 0.40625    0.41935484 0.4
 0.4137931  0.39285714 0.40740741 0.42307692 0.44       0.41666667
 0.43478261 0.45454545 0.47619048 0.5        0.52631579 0.55555556
 0.52941176 0.46666667 0.5        0.46153846 0.5        0.54545455
 0.5        0.55555556 0.625      0.57142857 0.66666667 0.6
 0.75       0.66666667 0.5        1.        ]","[1.     0.9375 0.875  0.875  0.875  0.875  0.875  0.875  0.875  0.8125
 0.8125 0.8125 0.8125 0.8125 0.8125 0.8125 0.8125 0.75   0.75   0.6875
 0.6875 0.6875 0.6875 0.625  0.625  0.625  0.625  0.625  0.625  0.625
 0.5625 0.4375 0.4375 0.375  0.375  0.375  0.3125 0.3125 0.3125 0.25
 0.25   0.1875 0.1875 0.125  0.0625 0.    ]",0.5089873234635437,0.68,MRC
72,"[0.         0.         0.         0.02631579 0.02631579 0.13157895
 0.18421053 0.28947368 0.28947368 0.31578947 0.36842105 0.39473684
 0.44736842 0.47368421 0.5        0.55263158 0.71052632 1.        ]","[0.    0.125 0.5   0.5   0.75  0.75  0.75  0.75  0.875 0.875 0.875 0.875
 0.875 0.875 1.    1.    1.    1.   ]",0.8963815789473684,"[0.2962963  0.28       0.29166667 0.31818182 0.33333333 0.36842105
 0.38888889 0.35294118 0.375      0.4        0.42857143 0.46153846
 0.54545455 0.6        0.66666667 0.75       0.85714286 0.83333333
 0.8        1.         1.         1.         1.         1.        ]","[1.    0.875 0.875 0.875 0.875 0.875 0.875 0.75  0.75  0.75  0.75  0.75
 0.75  0.75  0.75  0.75  0.75  0.625 0.5   0.5   0.375 0.25  0.125 0.   ]",0.796957671957672,0.8260869565217391,MRC
