seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,site
0,"[0.         0.         0.         0.5        0.5        0.57142857
 0.57142857 0.64285714 1.        ]","[0.         0.16666667 0.33333333 0.33333333 0.5        0.5
 0.83333333 1.         1.        ]",0.625,"[0.4        0.38461538 0.33333333 0.27272727 0.3        0.22222222
 0.25       0.28571429 0.33333333 0.4        0.5        0.66666667
 1.         1.         1.        ]","[1.         0.83333333 0.66666667 0.5        0.5        0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.16666667 0.        ]",0.5696581196581196,0.7,AHRI
1,"[0.         0.         0.         0.28571429 0.28571429 0.64285714
 0.64285714 0.78571429 1.         1.        ]","[0.         0.16666667 0.5        0.5        0.66666667 0.66666667
 0.83333333 0.83333333 0.83333333 1.        ]",0.6785714285714286,"[0.3        0.26315789 0.27777778 0.29411765 0.3125     0.35714286
 0.30769231 0.33333333 0.36363636 0.4        0.44444444 0.5
 0.42857143 0.5        0.6        0.75       1.         1.
 1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.5        0.5        0.5        0.5        0.5        0.33333333
 0.16666667 0.        ]",0.6928571428571428,0.7,AHRI
2,[0.    0.125 0.125 0.25  0.25  0.5   0.5   0.625 0.625 0.75  0.75  1.   ],[0.  0.  0.2 0.2 0.4 0.4 0.6 0.6 0.8 0.8 1.  1. ],0.55,"[0.45454545 0.4        0.44444444 0.375      0.42857143 0.33333333
 0.4        0.5        0.33333333 0.5        0.         1.        ]",[1.  0.8 0.8 0.6 0.6 0.4 0.4 0.4 0.2 0.2 0.  0. ],0.46551226551226543,0.6153846153846154,AHRI
3,"[0.         0.         0.36363636 0.36363636 0.54545455 0.63636364
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.6818181818181818,"[0.3        0.25       0.33333333 0.2        0.25       0.33333333
 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.        ]",0.5444444444444444,0.7857142857142857,AHRI
4,[0.         0.07142857 0.21428571 0.57142857 0.57142857 1.        ],[0. 0. 0. 0. 1. 1.],0.4285714285714286,"[0.2        0.11111111 0.         0.         0.         0.
 0.         0.         0.         1.        ]",[1.  0.5 0.  0.  0.  0.  0.  0.  0.  0. ],0.15555555555555556,0.875,AHRI
5,[0.  0.  0.  0.1 0.1 0.3 0.5 0.7 0.7 0.8 0.8 1. ],[0.  0.2 0.4 0.4 0.6 0.6 0.6 0.6 0.8 0.8 1.  1. ],0.68,"[0.38461538 0.33333333 0.36363636 0.3        0.375      0.42857143
 0.5        0.75       0.66666667 1.         1.         1.        ]",[1.  0.8 0.8 0.6 0.6 0.6 0.6 0.6 0.4 0.4 0.2 0. ],0.6996503496503497,0.6666666666666666,AHRI
6,"[0.         0.         0.33333333 0.33333333 0.66666667 0.66666667
 1.         1.        ]","[0.         0.16666667 0.16666667 0.66666667 0.66666667 0.83333333
 0.83333333 1.        ]",0.5555555555555556,"[0.5        0.45454545 0.5        0.55555556 0.5        0.57142857
 0.66666667 0.6        0.5        0.33333333 0.5        1.
 1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.66666667 0.66666667
 0.66666667 0.5        0.33333333 0.16666667 0.16666667 0.16666667
 0.        ]",0.6370370370370371,0.5,AHRI
7,[0.         0.         0.45454545 0.45454545 0.63636364 1.        ],[0.  0.5 0.5 1.  1.  1. ],0.7727272727272727,"[0.28571429 0.16666667 0.2        0.25       0.33333333 0.5
 1.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0. ],0.6428571428571428,0.8461538461538461,AHRI
8,[0.         0.         0.53846154 0.53846154 1.        ],[0.  0.5 0.5 1.  1. ],0.7307692307692308,"[0.22222222 0.125      0.14285714 0.16666667 0.2        0.25
 0.33333333 0.5        1.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. ],0.6111111111111112,0.8666666666666667,AHRI
9,"[0.         0.         0.         0.23076923 0.23076923 0.38461538
 0.38461538 0.76923077 0.76923077 0.84615385 0.92307692 0.92307692
 1.        ]","[0.    0.125 0.25  0.25  0.5   0.5   0.625 0.625 0.75  0.75  0.875 1.
 1.   ]",0.5721153846153846,"[0.4        0.36842105 0.35294118 0.375      0.33333333 0.35714286
 0.38461538 0.41666667 0.45454545 0.5        0.44444444 0.5
 0.57142857 0.4        0.5        0.66666667 1.         1.
 1.        ]","[1.    0.875 0.75  0.75  0.625 0.625 0.625 0.625 0.625 0.625 0.5   0.5
 0.5   0.25  0.25  0.25  0.25  0.125 0.   ]",0.5982847744360902,0.6190476190476191,AHRI
10,[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.9 0.9 1. ],[0.   0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.6,"[0.30769231 0.25       0.27272727 0.3        0.33333333 0.375
 0.42857143 0.33333333 0.4        0.5        0.33333333 0.5
 0.         1.        ]",[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.5  0.5  0.5  0.25 0.25 0.   0.  ],0.4340659340659341,0.7142857142857143,AHRI
11,[0.         0.         0.         0.27272727 0.27272727 1.        ],[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],0.9090909090909091,"[0.5        0.4        0.5        0.66666667 1.         1.
 1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.33333333
 0.        ]",0.8333333333333333,0.7857142857142857,AHRI
12,"[0.         0.         0.21428571 0.21428571 0.35714286 1.
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 0.66666667
 1.        ]",0.5952380952380951,"[0.17647059 0.125      0.13333333 0.14285714 0.15384615 0.16666667
 0.18181818 0.2        0.22222222 0.25       0.28571429 0.4
 0.25       0.33333333 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.33333333 0.33333333 0.33333333 0.        ]",0.5254901960784314,0.8235294117647058,AHRI
13,[0.  0.  0.5 0.5 0.8 0.8 1. ],"[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.5666666666666667,"[0.27272727 0.2        0.22222222 0.25       0.28571429 0.16666667
 0.2        0.25       0.33333333 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.        ]",0.5194805194805194,0.7692307692307693,AHRI
14,[0.    0.125 0.125 0.375 0.375 0.625 0.875 1.   ],[0.  0.  0.2 0.2 1.  1.  1.  1. ],0.675,"[0.625      0.57142857 0.5        0.4        0.25       0.33333333
 0.5        0.         1.        ]",[1.  0.8 0.6 0.4 0.2 0.2 0.2 0.  0. ],0.5192857142857142,0.6153846153846154,AHRI
15,[0.  0.  0.  0.2 0.2 0.8 0.8 1. ],"[0.         0.16666667 0.33333333 0.33333333 0.66666667 0.66666667
 1.         1.        ]",0.6666666666666666,"[0.42857143 0.38461538 0.33333333 0.36363636 0.4        0.44444444
 0.5        0.57142857 0.66666667 0.6        0.5        0.66666667
 1.         1.         1.        ]","[1.         0.83333333 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.5        0.33333333 0.33333333
 0.33333333 0.16666667 0.        ]",0.6799755799755799,0.625,AHRI
16,"[0.         0.         0.         0.28571429 0.28571429 0.5
 0.5        0.64285714 0.78571429 1.        ]",[0.   0.25 0.5  0.5  0.75 0.75 1.   1.   1.   1.  ],0.8035714285714285,"[0.36363636 0.3        0.33333333 0.375      0.42857143 0.33333333
 0.4        0.5        0.66666667 1.         1.         1.        ]",[1.   0.75 0.75 0.75 0.75 0.5  0.5  0.5  0.5  0.5  0.25 0.  ],0.698051948051948,0.7777777777777778,AHRI
17,[0.    0.125 0.125 0.75  0.75  1.   ],[0.         0.         0.33333333 0.33333333 1.         1.        ],0.4583333333333333,"[0.33333333 0.25       0.14285714 0.16666667 0.2        0.25
 0.33333333 0.5        0.         1.        ]","[1.         0.66666667 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.         0.        ]",0.3611111111111111,0.7272727272727273,AHRI
18,"[0.         0.11764706 0.23529412 0.23529412 0.35294118 0.41176471
 0.41176471 0.70588235 0.70588235 1.        ]",[0.  0.  0.  0.2 0.2 0.4 0.6 0.6 1.  1. ],0.5117647058823529,"[0.29411765 0.25       0.2        0.21428571 0.23076923 0.25
 0.27272727 0.3        0.22222222 0.14285714 0.16666667 0.2
 0.         0.         0.         1.        ]",[1.  0.8 0.6 0.6 0.6 0.6 0.6 0.6 0.4 0.2 0.2 0.2 0.  0.  0.  0. ],0.25326797385620914,0.7727272727272727,AHRI
19,[0. 0. 1.],[0. 1. 1.],1.0,[1. 1.],[1. 0.],1.0,0.9411764705882353,AHRI
20,"[0.         0.         0.35714286 0.35714286 0.57142857 0.57142857
 0.64285714 0.64285714 0.92857143 0.92857143 1.        ]","[0.         0.16666667 0.16666667 0.33333333 0.33333333 0.5
 0.5        0.83333333 0.83333333 1.         1.        ]",0.47619047619047616,"[0.31578947 0.27777778 0.29411765 0.3125     0.33333333 0.35714286
 0.30769231 0.25       0.27272727 0.2        0.22222222 0.25
 0.28571429 0.16666667 0.2        0.25       0.33333333 0.5
 1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.66666667 0.5        0.5        0.33333333 0.33333333 0.33333333
 0.33333333 0.16666667 0.16666667 0.16666667 0.16666667 0.16666667
 0.16666667 0.        ]",0.42317769949348893,0.7,AHRI
21,[0.  0.1 0.2 0.4 0.4 0.9 0.9 1. ],[0.  0.  0.  0.  0.5 0.5 1.  1. ],0.35,"[0.30769231 0.25       0.18181818 0.2        0.22222222 0.25
 0.28571429 0.33333333 0.2        0.         0.         0.
 1.        ]",[1.   0.75 0.5  0.5  0.5  0.5  0.5  0.5  0.25 0.   0.   0.   0.  ],0.27275641025641023,0.7142857142857143,AHRI
22,"[0.         0.         0.         0.18181818 0.18181818 0.36363636
 0.36363636 0.54545455 0.54545455 1.        ]","[0.         0.16666667 0.33333333 0.33333333 0.5        0.5
 0.66666667 0.66666667 1.         1.        ]",0.7272727272727273,"[0.5        0.45454545 0.4        0.44444444 0.5        0.42857143
 0.5        0.6        0.5        0.66666667 1.         1.
 1.        ]","[1.         0.83333333 0.66666667 0.66666667 0.66666667 0.5
 0.5        0.5        0.33333333 0.33333333 0.33333333 0.16666667
 0.        ]",0.6757575757575757,0.6470588235294118,AHRI
