seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,site
0,"[0.         0.         0.         0.41666667 0.41666667 0.58333333
 0.58333333 0.83333333 0.83333333 1.        ]","[0.         0.16666667 0.33333333 0.33333333 0.66666667 0.66666667
 0.83333333 0.83333333 1.         1.        ]",0.625,"[0.375      0.33333333 0.35714286 0.38461538 0.41666667 0.36363636
 0.4        0.44444444 0.375      0.28571429 0.33333333 0.4
 0.5        0.66666667 1.         1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.83333333 0.66666667
 0.66666667 0.66666667 0.5        0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.16666667 0.        ]",0.6018518518518517,0.6111111111111112,MAK
1,"[0.         0.05555556 0.05555556 0.16666667 0.16666667 0.5
 0.5        1.        ]","[0.         0.         0.33333333 0.33333333 0.66666667 0.66666667
 1.         1.        ]",0.7592592592592593,"[0.25       0.18181818 0.2        0.22222222 0.25       0.28571429
 0.33333333 0.4        0.25       0.33333333 0.5        0.
 1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.33333333 0.33333333 0.33333333 0.
 0.        ]",0.3833333333333333,0.6666666666666666,MAK
2,[0.     0.     0.25   0.25   0.5625 0.5625 1.    ],[0.   0.25 0.25 0.75 0.75 1.   1.  ],0.734375,"[0.30769231 0.25       0.27272727 0.3        0.33333333 0.375
 0.42857143 0.33333333 0.2        0.25       0.33333333 0.5
 1.         1.        ]",[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.5  0.25 0.25 0.25 0.25 0.25 0.  ],0.5173992673992673,0.65,MAK
3,"[0.         0.07142857 0.07142857 0.28571429 0.28571429 0.57142857
 0.57142857 1.        ]","[0.         0.         0.33333333 0.33333333 0.66666667 0.66666667
 1.         1.        ]",0.6904761904761905,"[0.27272727 0.2        0.22222222 0.25       0.28571429 0.33333333
 0.2        0.25       0.33333333 0.5        0.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.33333333 0.33333333 0.33333333 0.         0.        ]",0.3686868686868687,0.6470588235294118,MAK
4,[0.         0.         0.33333333 0.33333333 1.        ],[0.  0.5 0.5 1.  1. ],0.8333333333333334,"[0.25       0.14285714 0.16666667 0.2        0.25       0.33333333
 0.5        1.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. ],0.625,0.85,MAK
5,[0.  0.  0.1 0.1 0.2 0.2 1. ],[0.   0.25 0.25 0.75 0.75 1.   1.  ],0.9,"[0.66666667 0.6        0.75       0.66666667 0.5        1.
 1.        ]",[1.   0.75 0.75 0.5  0.25 0.25 0.  ],0.7708333333333333,0.7142857142857143,MAK
6,[0.   0.   0.   0.25 0.25 1.  ],[0.   0.25 0.5  0.5  1.   1.  ],0.875,"[0.57142857 0.5        0.4        0.5        0.66666667 1.
 1.         1.        ]",[1.   0.75 0.5  0.5  0.5  0.5  0.25 0.  ],0.7678571428571428,0.875,MAK
7,[0.         0.         0.34782609 0.34782609 1.        ],[0.         0.33333333 0.33333333 1.         1.        ],0.7681159420289855,"[0.27272727 0.2        0.11111111 0.125      0.14285714 0.16666667
 0.2        0.25       0.33333333 0.5        1.         1.        ]","[1.         0.66666667 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.        ]",0.4909090909090909,0.6153846153846154,MAK
8,[0.     0.     0.0625 0.0625 1.    ],[0.         0.33333333 0.33333333 1.         1.        ],0.9583333333333334,[0.75       0.66666667 0.5        1.         1.        ],[1.         0.66666667 0.33333333 0.33333333 0.        ],0.8055555555555556,0.8947368421052632,MAK
9,[0.  0.  0.  0.5 0.5 1. ],[0.   0.25 0.75 0.75 1.   1.  ],0.875,"[0.44444444 0.375      0.42857143 0.5        0.6        0.75
 1.         1.         1.         1.        ]",[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.5  0.25 0.  ],0.8611111111111112,0.8571428571428571,MAK
10,"[0.         0.         0.16666667 0.16666667 0.33333333 0.33333333
 0.66666667 0.66666667 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.85714286
 0.85714286 1.         1.        ]",0.6904761904761905,"[0.63636364 0.6        0.66666667 0.75       0.71428571 0.66666667
 0.6        0.5        0.66666667 0.5        1.         1.        ]","[1.         0.85714286 0.85714286 0.85714286 0.71428571 0.57142857
 0.42857143 0.28571429 0.28571429 0.14285714 0.14285714 0.        ]",0.7191403834260977,0.6153846153846154,MAK
11,[0.  0.1 0.2 0.2 0.3 0.3 0.8 0.8 0.9 0.9 1.  1. ],"[0.         0.         0.         0.28571429 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.47142857142857136,"[0.41176471 0.375      0.4        0.35714286 0.38461538 0.33333333
 0.36363636 0.4        0.44444444 0.5        0.57142857 0.5
 0.4        0.5        0.33333333 0.         0.         1.        ]","[1.         0.85714286 0.85714286 0.71428571 0.71428571 0.57142857
 0.57142857 0.57142857 0.57142857 0.57142857 0.57142857 0.42857143
 0.28571429 0.28571429 0.14285714 0.         0.         0.        ]",0.4430202850370918,0.5882352941176471,MAK
12,"[0.         0.07692308 0.07692308 0.15384615 0.15384615 0.23076923
 0.23076923 0.53846154 0.53846154 1.        ]",[0.  0.  0.2 0.2 0.4 0.4 0.8 0.8 1.  1. ],0.7538461538461538,"[0.41666667 0.36363636 0.4        0.44444444 0.5        0.57142857
 0.5        0.4        0.5        0.33333333 0.5        0.
 1.        ]",[1.  0.8 0.8 0.8 0.8 0.8 0.6 0.4 0.4 0.2 0.2 0.  0. ],0.4976190476190476,0.7222222222222222,MAK
13,[0.         0.         0.         0.86666667 0.86666667 1.        ],[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],0.711111111111111,"[0.1875     0.13333333 0.14285714 0.15384615 0.16666667 0.18181818
 0.2        0.22222222 0.25       0.28571429 0.33333333 0.4
 0.5        0.66666667 1.         1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.33333333 0.        ]",0.7291666666666666,0.6666666666666666,MAK
14,[0.         0.         0.         0.23076923 0.23076923 1.        ],[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],0.923076923076923,"[0.5        0.4        0.5        0.66666667 1.         1.
 1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.33333333
 0.        ]",0.8333333333333333,0.8125,MAK
15,"[0.         0.         0.         0.18181818 0.18181818 0.63636364
 0.63636364 1.        ]",[0.  0.2 0.6 0.6 0.8 0.8 1.  1. ],0.8363636363636364,"[0.41666667 0.36363636 0.4        0.44444444 0.5        0.57142857
 0.66666667 0.6        0.75       1.         1.         1.
 1.        ]",[1.  0.8 0.8 0.8 0.8 0.8 0.8 0.6 0.6 0.6 0.4 0.2 0. ],0.8166666666666667,0.8125,MAK
16,"[0.         0.         0.         0.11111111 0.11111111 0.22222222
 0.22222222 0.33333333 0.33333333 0.66666667 0.66666667 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 0.71428571 0.85714286 0.85714286 1.         1.        ]",0.7777777777777778,"[0.53846154 0.5        0.54545455 0.6        0.66666667 0.625
 0.71428571 0.66666667 0.6        0.75       0.66666667 1.
 1.         1.        ]","[1.         0.85714286 0.85714286 0.85714286 0.85714286 0.71428571
 0.71428571 0.57142857 0.42857143 0.42857143 0.28571429 0.28571429
 0.14285714 0.        ]",0.7622972265829409,0.6875,MAK
17,"[0.         0.         0.08333333 0.08333333 0.16666667 0.16666667
 0.25       0.25       0.5        0.5        0.58333333 0.58333333
 1.        ]","[0.    0.125 0.125 0.25  0.25  0.375 0.375 0.5   0.5   0.625 0.625 1.
 1.   ]",0.65625,"[0.53333333 0.5        0.46153846 0.41666667 0.45454545 0.4
 0.44444444 0.5        0.57142857 0.5        0.6        0.5
 0.66666667 0.5        1.         1.        ]","[1.    0.875 0.75  0.625 0.625 0.5   0.5   0.5   0.5   0.375 0.375 0.25
 0.25  0.125 0.125 0.   ]",0.598439060939061,0.55,MAK
18,[0.         0.07142857 0.07142857 0.21428571 0.21428571 1.        ],[0.  0.  0.6 0.6 1.  1. ],0.8714285714285714,"[0.625      0.57142857 0.5        0.6        0.75       0.66666667
 0.5        0.         1.        ]",[1.  0.8 0.6 0.6 0.6 0.4 0.2 0.  0. ],0.6226190476190476,0.7894736842105263,MAK
19,[0. 0. 0. 1.],[0.  0.5 1.  1. ],1.0,[1. 1. 1.],[1.  0.5 0. ],1.0,0.9473684210526315,MAK
20,"[0.         0.07692308 0.15384615 0.15384615 0.30769231 0.30769231
 0.53846154 0.53846154 0.76923077 0.76923077 1.        ]","[0.         0.         0.         0.66666667 0.66666667 0.77777778
 0.77777778 0.88888889 0.88888889 1.         1.        ]",0.717948717948718,"[0.47368421 0.44444444 0.47058824 0.5        0.53333333 0.5
 0.53846154 0.58333333 0.63636364 0.6        0.66666667 0.75
 0.71428571 0.66666667 0.6        0.5        0.33333333 0.
 0.         1.        ]","[1.         0.88888889 0.88888889 0.88888889 0.88888889 0.77777778
 0.77777778 0.77777778 0.77777778 0.66666667 0.66666667 0.66666667
 0.55555556 0.44444444 0.33333333 0.22222222 0.11111111 0.
 0.         0.        ]",0.5786296549454444,0.5909090909090909,MAK
21,[0.         0.08333333 0.08333333 1.        ],[0. 0. 1. 1.],0.9166666666666666,[0.5 0.  1. ],[1. 0. 0.],0.5,0.9230769230769231,MAK
22,"[0.         0.09090909 0.54545455 0.54545455 0.81818182 0.81818182
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.3181818181818182,"[0.18181818 0.1        0.11111111 0.125      0.14285714 0.
 0.         0.         0.         0.         0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.  0.  0.  0.  0.  0.  0. ],0.16233766233766234,0.46153846153846156,MAK
23,[0.         0.08333333 0.66666667 0.66666667 1.        ],[0. 0. 0. 1. 1.],0.33333333333333337,"[0.11111111 0.         0.         0.         0.         0.
 0.         0.         0.         1.        ]",[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.1111111111111111,0.7692307692307693,MAK
24,[0.         0.08333333 0.08333333 0.16666667 0.16666667 1.        ],[0.  0.  0.5 0.5 1.  1. ],0.875,[0.5        0.33333333 0.5        0.         1.        ],[1.  0.5 0.5 0.  0. ],0.5,0.8571428571428571,MAK
25,"[0.         0.         0.07692308 0.07692308 0.15384615 0.15384615
 0.38461538 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154
 0.69230769 0.69230769 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.57142857 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 1.         1.        ]",0.6703296703296703,"[0.4375     0.4        0.42857143 0.46153846 0.41666667 0.45454545
 0.4        0.44444444 0.375      0.42857143 0.5        0.6
 0.5        0.66666667 0.5        1.         1.        ]","[1.         0.85714286 0.85714286 0.85714286 0.71428571 0.71428571
 0.57142857 0.57142857 0.42857143 0.42857143 0.42857143 0.42857143
 0.28571429 0.28571429 0.14285714 0.14285714 0.        ]",0.5806707181707181,0.7,MAK
26,"[0.         0.07142857 0.14285714 0.14285714 0.64285714 0.64285714
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.6071428571428571,"[0.18181818 0.1        0.11111111 0.125      0.14285714 0.16666667
 0.2        0.25       0.33333333 0.         0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.  0.  0. ],0.25757575757575757,0.8125,MAK
27,[0.         0.09090909 0.09090909 0.45454545 0.45454545 1.        ],[0.  0.  0.5 0.5 1.  1. ],0.7272727272727273,"[0.28571429 0.16666667 0.2        0.25       0.33333333 0.5
 0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.  0. ],0.39285714285714285,0.8461538461538461,MAK
28,"[0.         0.09090909 0.18181818 0.18181818 0.45454545 0.45454545
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.6818181818181818,"[0.28571429 0.16666667 0.2        0.25       0.33333333 0.
 0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.  0.  0. ],0.30952380952380953,0.7692307692307693,MAK
29,[0.         0.07142857 0.07142857 0.21428571 0.21428571 1.        ],[0.         0.         0.66666667 0.66666667 1.         1.        ],0.8809523809523809,"[0.5        0.4        0.5        0.66666667 0.5        0.
 1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.33333333 0.
 0.        ]",0.5555555555555556,0.8823529411764706,MAK
30,[0.         0.06666667 0.06666667 0.33333333 0.33333333 1.        ],[0.         0.         0.66666667 0.66666667 1.         1.        ],0.8444444444444446,"[0.375      0.28571429 0.33333333 0.4        0.5        0.66666667
 0.5        0.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.         0.        ]",0.5138888888888888,0.8888888888888888,MAK
31,[0.         0.         0.         0.16666667 0.16666667 1.        ],[0.   0.25 0.75 0.75 1.   1.  ],0.9583333333333334,[0.8  0.75 1.   1.   1.   1.  ],[1.   0.75 0.75 0.5  0.25 0.  ],0.95,0.8,MAK
32,"[0.         0.06666667 0.06666667 0.2        0.2        0.4
 0.4        0.53333333 0.53333333 0.86666667 0.86666667 1.        ]","[0.         0.         0.33333333 0.33333333 0.5        0.5
 0.66666667 0.66666667 0.83333333 0.83333333 1.         1.        ]",0.6444444444444445,"[0.31578947 0.27777778 0.29411765 0.3125     0.33333333 0.35714286
 0.38461538 0.33333333 0.36363636 0.4        0.33333333 0.375
 0.42857143 0.5        0.4        0.5        0.66666667 0.5
 0.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.66666667 0.66666667 0.66666667 0.5        0.5
 0.5        0.5        0.33333333 0.33333333 0.33333333 0.16666667
 0.         0.        ]",0.46117858749437696,0.6666666666666666,MAK
33,"[0.         0.06666667 0.13333333 0.13333333 0.2        0.2
 0.4        0.4        1.        ]","[0.         0.         0.         0.33333333 0.33333333 0.66666667
 0.66666667 1.         1.        ]",0.7555555555555555,"[0.33333333 0.25       0.28571429 0.33333333 0.4        0.25
 0.33333333 0.         0.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.33333333
 0.33333333 0.         0.         0.        ]",0.35555555555555557,0.7777777777777778,MAK
34,[0.         0.08333333 0.08333333 1.        ],[0. 0. 1. 1.],0.9166666666666666,[0.66666667 0.5        0.         1.        ],[1.  0.5 0.  0. ],0.5833333333333333,0.7142857142857143,MAK
35,"[0.         0.         0.         0.07692308 0.07692308 0.23076923
 0.23076923 0.38461538 0.38461538 1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.85714286 0.85714286 1.         1.        ]",0.8681318681318682,"[0.58333333 0.54545455 0.6        0.66666667 0.625      0.57142857
 0.66666667 0.8        0.75       1.         1.         1.
 1.        ]","[1.         0.85714286 0.85714286 0.85714286 0.71428571 0.57142857
 0.57142857 0.57142857 0.42857143 0.42857143 0.28571429 0.14285714
 0.        ]",0.8107142857142855,0.75,MAK
36,[0.         0.         0.         0.61538462 0.61538462 1.        ],[0.   0.25 0.75 0.75 1.   1.  ],0.8461538461538461,"[0.33333333 0.27272727 0.3        0.33333333 0.375      0.42857143
 0.5        0.6        0.75       1.         1.         1.
 1.        ]",[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.5  0.25 0.  ],0.8333333333333333,0.8235294117647058,MAK
37,"[0.         0.07142857 0.14285714 0.14285714 0.35714286 0.35714286
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.75,"[0.28571429 0.16666667 0.2        0.25       0.33333333 0.
 0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.  0.  0. ],0.30952380952380953,0.75,MAK
38,"[0.         0.08333333 0.08333333 0.16666667 0.16666667 0.25
 0.25       1.        ]","[0.         0.         0.33333333 0.33333333 0.66666667 0.66666667
 1.         1.        ]",0.8333333333333334,"[0.5        0.4        0.5        0.33333333 0.5        0.
 1.        ]","[1.         0.66666667 0.66666667 0.33333333 0.33333333 0.
 0.        ]",0.5,0.6,MAK
39,"[0.         0.07142857 0.14285714 0.14285714 0.5        0.5
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.6785714285714286,"[0.22222222 0.125      0.14285714 0.16666667 0.2        0.25
 0.33333333 0.         0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.  0.  0. ],0.2777777777777778,0.5625,MAK
40,"[0.         0.         0.11111111 0.11111111 0.22222222 0.22222222
 0.33333333 0.33333333 1.        ]",[0.  0.2 0.2 0.6 0.6 0.8 0.8 1.  1. ],0.8444444444444446,"[0.625      0.57142857 0.66666667 0.6        0.75       0.66666667
 0.5        1.         1.        ]",[1.  0.8 0.8 0.6 0.6 0.4 0.2 0.2 0. ],0.7416666666666667,0.7857142857142857,MAK
41,"[0.         0.06666667 0.06666667 0.26666667 0.26666667 0.4
 0.4        1.        ]",[0.  0.  0.2 0.2 0.8 0.8 1.  1. ],0.7466666666666667,"[0.45454545 0.4        0.44444444 0.5        0.42857143 0.33333333
 0.2        0.25       0.33333333 0.5        0.         1.        ]",[1.  0.8 0.8 0.8 0.6 0.4 0.2 0.2 0.2 0.2 0.  0. ],0.4432900432900433,0.65,MAK
42,[0.     0.     0.1875 0.1875 0.3125 0.3125 1.    ],"[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.8333333333333333,"[0.375      0.28571429 0.33333333 0.4        0.25       0.33333333
 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.33333333 0.33333333
 0.33333333 0.33333333 0.        ]",0.5916666666666666,0.7894736842105263,MAK
43,"[0.         0.         0.09090909 0.09090909 0.36363636 0.36363636
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.8484848484848484,"[0.42857143 0.33333333 0.4        0.5        0.66666667 0.5
 1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.33333333
 0.33333333 0.        ]",0.6984126984126984,0.8571428571428571,MAK
44,[0.         0.11111111 0.11111111 0.22222222 0.22222222 1.        ],[0.         0.         0.66666667 0.66666667 1.         1.        ],0.8518518518518519,[0.6        0.5        0.66666667 0.5        0.         1.        ],[1.         0.66666667 0.66666667 0.33333333 0.         0.        ],0.5888888888888889,0.75,MAK
45,[0.         0.         0.33333333 0.33333333 1.        ],[0.  0.5 0.5 1.  1. ],0.8333333333333334,"[0.33333333 0.2        0.25       0.33333333 0.5        1.
 1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0. ],0.6666666666666666,0.7142857142857143,MAK
46,"[0.         0.05263158 0.31578947 0.31578947 0.73684211 0.73684211
 0.94736842 0.94736842 1.        ]","[0.         0.         0.         0.33333333 0.33333333 0.66666667
 0.66666667 1.         1.        ]",0.33333333333333337,"[0.14285714 0.1        0.10526316 0.11111111 0.11764706 0.125
 0.06666667 0.07142857 0.07692308 0.08333333 0.09090909 0.1
 0.11111111 0.125      0.14285714 0.         0.         0.
 0.         0.         0.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.         0.         0.
 0.         0.         0.         0.        ]",0.1369047619047619,0.5,MAK
47,"[0.         0.         0.         0.07692308 0.07692308 0.30769231
 0.30769231 1.        ]","[0.         0.16666667 0.5        0.5        0.83333333 0.83333333
 1.         1.        ]",0.9230769230769231,"[0.6        0.55555556 0.625      0.71428571 0.83333333 0.8
 0.75       1.         1.         1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.83333333 0.66666667
 0.5        0.5        0.33333333 0.16666667 0.        ]",0.8722222222222222,0.7894736842105263,MAK
48,[0.    0.125 0.25  0.25  0.625 0.625 1.   ],[0.  0.  0.  0.5 0.5 1.  1. ],0.5625,"[0.28571429 0.16666667 0.2        0.25       0.33333333 0.
 0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.  0.  0. ],0.30952380952380953,0.6,MAK
