seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,site
17,"[0.         0.         0.05882353 0.05882353 0.08823529 0.08823529
 0.20588235 0.20588235 0.26470588 0.26470588 0.29411765 0.29411765
 0.35294118 0.35294118 0.47058824 0.47058824 0.52941176 0.52941176
 0.55882353 0.55882353 1.        ]","[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 0.9
 0.9 1.  1. ]",0.7176470588235294,"[0.34482759 0.32142857 0.33333333 0.30769231 0.32       0.33333333
 0.30434783 0.31818182 0.33333333 0.35       0.36842105 0.33333333
 0.35294118 0.375      0.33333333 0.35714286 0.30769231 0.33333333
 0.36363636 0.3        0.33333333 0.375      0.42857143 0.5
 0.4        0.5        0.33333333 0.5        1.         1.        ]","[1.  0.9 0.9 0.8 0.8 0.8 0.7 0.7 0.7 0.7 0.7 0.6 0.6 0.6 0.5 0.5 0.4 0.4
 0.4 0.3 0.3 0.3 0.3 0.3 0.2 0.2 0.1 0.1 0.1 0. ]",0.4475694526284363,0.6818181818181818,MRC
18,"[0.         0.         0.         0.02631579 0.02631579 0.05263158
 0.05263158 0.15789474 0.15789474 0.18421053 0.18421053 0.89473684
 0.89473684 1.        ]","[0.         0.09090909 0.36363636 0.36363636 0.45454545 0.45454545
 0.63636364 0.63636364 0.72727273 0.72727273 0.90909091 0.90909091
 1.         1.        ]",0.8588516746411482,"[0.24444444 0.22727273 0.23255814 0.23809524 0.24390244 0.25
 0.25641026 0.26315789 0.27027027 0.27777778 0.28571429 0.29411765
 0.3030303  0.3125     0.32258065 0.33333333 0.34482759 0.35714286
 0.37037037 0.38461538 0.4        0.41666667 0.43478261 0.45454545
 0.47619048 0.5        0.52631579 0.55555556 0.58823529 0.5625
 0.53333333 0.57142857 0.53846154 0.58333333 0.63636364 0.7
 0.77777778 0.75       0.71428571 0.83333333 0.8        1.
 1.         1.         1.         1.        ]","[1.         0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091 0.81818182
 0.72727273 0.72727273 0.63636364 0.63636364 0.63636364 0.63636364
 0.63636364 0.54545455 0.45454545 0.45454545 0.36363636 0.36363636
 0.27272727 0.18181818 0.09090909 0.        ]",0.7570654019183432,0.8367346938775511,MRC
19,"[0.         0.         0.05555556 0.05555556 0.08333333 0.08333333
 0.13888889 0.13888889 0.25       0.25       0.33333333 0.33333333
 0.63888889 0.63888889 0.97222222 0.97222222 1.        ]",[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],0.6833333333333333,"[0.22222222 0.20454545 0.20930233 0.21428571 0.2195122  0.225
 0.23076923 0.23684211 0.24324324 0.25       0.25714286 0.26470588
 0.27272727 0.28125    0.25806452 0.23333333 0.24137931 0.25
 0.25925926 0.26923077 0.28       0.29166667 0.30434783 0.31818182
 0.33333333 0.35       0.36842105 0.33333333 0.35294118 0.375
 0.4        0.35714286 0.38461538 0.41666667 0.45454545 0.5
 0.44444444 0.5        0.57142857 0.5        0.6        0.5
 0.33333333 0.5        1.         1.        ]","[1.  0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.8 0.7 0.7 0.7
 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.6 0.6 0.6 0.6 0.5 0.5 0.5 0.5 0.5
 0.4 0.4 0.4 0.3 0.3 0.2 0.1 0.1 0.1 0. ]",0.4701386362411405,0.7608695652173914,MRC
20,"[0.         0.         0.         0.02857143 0.02857143 0.11428571
 0.11428571 0.22857143 0.22857143 0.34285714 0.34285714 0.85714286
 0.85714286 1.        ]",[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.9 0.9 1.  1. ],0.7742857142857144,"[0.25       0.23076923 0.23684211 0.24324324 0.25       0.25714286
 0.26470588 0.27272727 0.28125    0.29032258 0.3        0.31034483
 0.32142857 0.33333333 0.34615385 0.36       0.375      0.39130435
 0.40909091 0.42857143 0.4        0.36842105 0.33333333 0.35294118
 0.375      0.4        0.42857143 0.38461538 0.41666667 0.45454545
 0.5        0.55555556 0.5        0.57142857 0.66666667 0.8
 0.75       1.         1.         1.         1.        ]","[1.  0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9
 0.9 0.9 0.8 0.7 0.6 0.6 0.6 0.6 0.6 0.5 0.5 0.5 0.5 0.5 0.4 0.4 0.4 0.4
 0.3 0.3 0.2 0.1 0. ]",0.6231119465329992,0.8444444444444444,MRC
21,"[0.         0.         0.         0.02439024 0.02439024 0.04878049
 0.04878049 0.34146341 0.34146341 0.36585366 0.36585366 0.58536585
 0.58536585 0.75609756 0.75609756 1.        ]","[0.         0.09090909 0.18181818 0.18181818 0.36363636 0.36363636
 0.54545455 0.54545455 0.72727273 0.72727273 0.81818182 0.81818182
 0.90909091 0.90909091 1.         1.        ]",0.7694013303769401,"[0.26190476 0.24390244 0.25       0.25641026 0.26315789 0.27027027
 0.27777778 0.28571429 0.29411765 0.27272727 0.28125    0.29032258
 0.3        0.31034483 0.32142857 0.33333333 0.34615385 0.36
 0.375      0.34782609 0.36363636 0.33333333 0.3        0.31578947
 0.33333333 0.35294118 0.375      0.4        0.42857143 0.46153846
 0.5        0.54545455 0.6        0.66666667 0.75       0.71428571
 0.66666667 0.8        0.75       0.66666667 1.         1.
 1.        ]","[1.         0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.81818182 0.81818182 0.81818182
 0.81818182 0.81818182 0.81818182 0.81818182 0.81818182 0.81818182
 0.81818182 0.72727273 0.72727273 0.63636364 0.54545455 0.54545455
 0.54545455 0.54545455 0.54545455 0.54545455 0.54545455 0.54545455
 0.54545455 0.54545455 0.54545455 0.54545455 0.54545455 0.45454545
 0.36363636 0.36363636 0.27272727 0.18181818 0.18181818 0.09090909
 0.        ]",0.603843438201727,0.6346153846153846,MRC
22,"[0.         0.         0.11904762 0.11904762 0.14285714 0.14285714
 0.16666667 0.16666667 0.19047619 0.19047619 0.21428571 0.21428571
 0.23809524 0.23809524 0.28571429 0.28571429 0.35714286 0.35714286
 0.54761905 0.54761905 0.76190476 0.76190476 1.         1.        ]","[0.         0.07142857 0.07142857 0.21428571 0.21428571 0.28571429
 0.28571429 0.35714286 0.35714286 0.42857143 0.42857143 0.5
 0.5        0.57142857 0.57142857 0.64285714 0.64285714 0.71428571
 0.71428571 0.78571429 0.78571429 0.92857143 0.92857143 1.        ]",0.6496598639455783,"[0.25       0.23636364 0.24074074 0.24528302 0.25       0.25490196
 0.26       0.26530612 0.27083333 0.27659574 0.2826087  0.28888889
 0.27272727 0.25581395 0.26190476 0.26829268 0.275      0.28205128
 0.28947368 0.2972973  0.30555556 0.31428571 0.32352941 0.3030303
 0.3125     0.32258065 0.33333333 0.34482759 0.35714286 0.37037037
 0.38461538 0.4        0.375      0.39130435 0.40909091 0.42857143
 0.4        0.42105263 0.44444444 0.41176471 0.4375     0.4
 0.42857143 0.38461538 0.41666667 0.36363636 0.4        0.33333333
 0.375      0.28571429 0.16666667 0.2        0.25       0.33333333
 0.5        1.         1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.85714286 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429
 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429 0.71428571
 0.71428571 0.71428571 0.71428571 0.71428571 0.71428571 0.71428571
 0.71428571 0.71428571 0.64285714 0.64285714 0.64285714 0.64285714
 0.57142857 0.57142857 0.57142857 0.5        0.5        0.42857143
 0.42857143 0.35714286 0.35714286 0.28571429 0.28571429 0.21428571
 0.21428571 0.14285714 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.        ]",0.41082955909636587,0.7142857142857143,MRC
23,"[0.         0.0212766  0.08510638 0.08510638 0.12765957 0.12765957
 0.34042553 0.34042553 0.78723404 0.78723404 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 0.85714286 0.85714286 1.         1.        ]",0.7234042553191489,"[0.15909091 0.13953488 0.14285714 0.14634146 0.15       0.15384615
 0.15789474 0.16216216 0.16666667 0.17142857 0.17647059 0.18181818
 0.1875     0.19354839 0.2        0.20689655 0.21428571 0.22222222
 0.23076923 0.24       0.25       0.26086957 0.27272727 0.23809524
 0.2        0.21052632 0.22222222 0.23529412 0.25       0.26666667
 0.28571429 0.30769231 0.33333333 0.36363636 0.4        0.33333333
 0.25       0.14285714 0.16666667 0.2        0.         0.
 0.         0.         1.        ]","[1.         0.85714286 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286 0.71428571
 0.57142857 0.57142857 0.57142857 0.57142857 0.57142857 0.57142857
 0.57142857 0.57142857 0.57142857 0.57142857 0.57142857 0.42857143
 0.28571429 0.14285714 0.14285714 0.14285714 0.         0.
 0.         0.         0.        ]",0.2647495361781076,0.7962962962962963,MRC
24,"[0.         0.02857143 0.02857143 0.08571429 0.08571429 0.17142857
 0.17142857 0.22857143 0.22857143 0.25714286 0.25714286 0.28571429
 0.28571429 0.31428571 0.31428571 0.48571429 0.48571429 0.62857143
 0.62857143 0.68571429 0.68571429 0.77142857 0.77142857 0.8
 0.8        1.         1.        ]","[0.     0.     0.125  0.125  0.1875 0.1875 0.25   0.25   0.3125 0.3125
 0.375  0.375  0.4375 0.4375 0.5625 0.5625 0.625  0.625  0.75   0.75
 0.8125 0.8125 0.875  0.875  0.9375 0.9375 1.    ]",0.5803571428571428,"[0.31372549 0.3        0.30612245 0.3125     0.31914894 0.32608696
 0.33333333 0.34090909 0.34883721 0.33333333 0.34146341 0.325
 0.33333333 0.34210526 0.35135135 0.33333333 0.34285714 0.35294118
 0.33333333 0.3125     0.32258065 0.33333333 0.34482759 0.35714286
 0.37037037 0.34615385 0.36       0.375      0.39130435 0.40909091
 0.42857143 0.45       0.42105263 0.38888889 0.41176471 0.375
 0.4        0.35714286 0.38461538 0.33333333 0.36363636 0.4
 0.33333333 0.375      0.42857143 0.5        0.4        0.5
 0.66666667 0.5        0.         1.        ]","[1.     0.9375 0.9375 0.9375 0.9375 0.9375 0.9375 0.9375 0.9375 0.875
 0.875  0.8125 0.8125 0.8125 0.8125 0.75   0.75   0.75   0.6875 0.625
 0.625  0.625  0.625  0.625  0.625  0.5625 0.5625 0.5625 0.5625 0.5625
 0.5625 0.5625 0.5    0.4375 0.4375 0.375  0.375  0.3125 0.3125 0.25
 0.25   0.25   0.1875 0.1875 0.1875 0.1875 0.125  0.125  0.125  0.0625
 0.     0.    ]",0.4091326084000966,0.6078431372549019,MRC
25,"[0.         0.         0.02631579 0.02631579 0.05263158 0.05263158
 0.28947368 0.28947368 0.31578947 0.31578947 0.52631579 0.52631579
 1.        ]","[0.         0.09090909 0.09090909 0.36363636 0.36363636 0.72727273
 0.72727273 0.81818182 0.81818182 0.90909091 0.90909091 1.
 1.        ]",0.8708133971291866,"[0.35483871 0.33333333 0.34482759 0.35714286 0.37037037 0.38461538
 0.4        0.41666667 0.43478261 0.45454545 0.42857143 0.45
 0.42105263 0.44444444 0.47058824 0.5        0.53333333 0.57142857
 0.61538462 0.66666667 0.72727273 0.8        0.77777778 0.75
 0.71428571 0.66666667 0.8        0.75       0.66666667 0.5
 1.         1.        ]","[1.         0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.90909091 0.81818182 0.81818182
 0.72727273 0.72727273 0.72727273 0.72727273 0.72727273 0.72727273
 0.72727273 0.72727273 0.72727273 0.72727273 0.63636364 0.54545455
 0.45454545 0.36363636 0.36363636 0.27272727 0.18181818 0.09090909
 0.09090909 0.        ]",0.6834649384502757,0.8571428571428571,MRC
26,"[0.         0.02941176 0.02941176 0.05882353 0.05882353 0.08823529
 0.08823529 0.11764706 0.11764706 0.20588235 0.20588235 0.26470588
 0.26470588 0.38235294 0.38235294 0.47058824 0.47058824 0.73529412
 0.73529412 0.76470588 0.76470588 0.94117647 0.94117647 1.        ]","[0.         0.         0.11764706 0.11764706 0.35294118 0.35294118
 0.41176471 0.41176471 0.47058824 0.47058824 0.52941176 0.52941176
 0.58823529 0.58823529 0.64705882 0.64705882 0.70588235 0.70588235
 0.76470588 0.76470588 0.94117647 0.94117647 1.         1.        ]",0.6591695501730104,"[0.34693878 0.33333333 0.34042553 0.34782609 0.35555556 0.36363636
 0.37209302 0.38095238 0.36585366 0.35       0.33333333 0.34210526
 0.32432432 0.33333333 0.34285714 0.35294118 0.36363636 0.375
 0.38709677 0.4        0.4137931  0.42857143 0.40740741 0.42307692
 0.44       0.45833333 0.43478261 0.45454545 0.47619048 0.5
 0.52631579 0.5        0.52941176 0.5625     0.53333333 0.57142857
 0.61538462 0.66666667 0.63636364 0.7        0.66666667 0.75
 0.71428571 0.66666667 0.6        0.5        0.66666667 0.5
 0.         1.        ]","[1.         0.94117647 0.94117647 0.94117647 0.94117647 0.94117647
 0.94117647 0.94117647 0.88235294 0.82352941 0.76470588 0.76470588
 0.70588235 0.70588235 0.70588235 0.70588235 0.70588235 0.70588235
 0.70588235 0.70588235 0.70588235 0.70588235 0.64705882 0.64705882
 0.64705882 0.64705882 0.58823529 0.58823529 0.58823529 0.58823529
 0.58823529 0.52941176 0.52941176 0.52941176 0.47058824 0.47058824
 0.47058824 0.47058824 0.41176471 0.41176471 0.35294118 0.35294118
 0.29411765 0.23529412 0.17647059 0.11764706 0.11764706 0.05882353
 0.         0.        ]",0.5309327261071309,0.7450980392156863,MRC
27,"[0.         0.         0.02222222 0.02222222 0.11111111 0.11111111
 0.24444444 0.24444444 0.26666667 0.26666667 0.35555556 0.35555556
 0.4        0.4        0.57777778 0.57777778 1.        ]",[0.  0.1 0.1 0.3 0.3 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.788888888888889,"[0.27777778 0.25714286 0.26470588 0.27272727 0.28125    0.29032258
 0.3        0.31034483 0.32142857 0.33333333 0.30769231 0.32
 0.33333333 0.30434783 0.31818182 0.33333333 0.35       0.36842105
 0.33333333 0.35294118 0.3125     0.33333333 0.35714286 0.38461538
 0.41666667 0.45454545 0.5        0.44444444 0.375      0.42857143
 0.5        0.6        0.75       0.66666667 0.5        1.
 1.        ]","[1.  0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.8 0.8 0.8 0.7 0.7 0.7 0.7 0.7
 0.6 0.6 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.4 0.3 0.3 0.3 0.3 0.3 0.2 0.1 0.1
 0. ]",0.5026917784657722,0.7636363636363637,MRC
28,"[0.         0.         0.0212766  0.0212766  0.08510638 0.08510638
 0.21276596 0.21276596 0.25531915 0.25531915 0.34042553 0.34042553
 0.4893617  0.4893617  0.80851064 0.80851064 1.        ]","[0.    0.125 0.125 0.25  0.25  0.375 0.375 0.5   0.5   0.625 0.625 0.75
 0.75  0.875 0.875 1.    1.   ]",0.7234042553191489,"[0.17391304 0.15555556 0.15909091 0.1627907  0.16666667 0.17073171
 0.175      0.17948718 0.18421053 0.18918919 0.19444444 0.2
 0.20588235 0.21212121 0.21875    0.22580645 0.23333333 0.20689655
 0.21428571 0.22222222 0.23076923 0.24       0.25       0.26086957
 0.27272727 0.23809524 0.25       0.26315789 0.27777778 0.29411765
 0.25       0.26666667 0.28571429 0.23076923 0.25       0.27272727
 0.3        0.33333333 0.375      0.42857143 0.33333333 0.4
 0.5        0.66666667 0.5        1.         1.        ]","[1.    0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875
 0.875 0.875 0.875 0.875 0.875 0.75  0.75  0.75  0.75  0.75  0.75  0.75
 0.75  0.625 0.625 0.625 0.625 0.625 0.5   0.5   0.5   0.375 0.375 0.375
 0.375 0.375 0.375 0.375 0.25  0.25  0.25  0.25  0.125 0.125 0.   ]",0.4193804596937589,0.7636363636363637,MRC
29,"[0.         0.         0.         0.06896552 0.06896552 0.17241379
 0.17241379 0.27586207 0.27586207 0.4137931  0.4137931  0.55172414
 0.55172414 0.72413793 0.72413793 0.96551724 0.96551724 1.        ]","[0.         0.07692308 0.30769231 0.30769231 0.53846154 0.53846154
 0.61538462 0.61538462 0.69230769 0.69230769 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.         1.        ]",0.7453580901856763,"[0.31707317 0.3        0.30769231 0.31578947 0.32432432 0.33333333
 0.34285714 0.35294118 0.36363636 0.34375    0.35483871 0.36666667
 0.37931034 0.39285714 0.40740741 0.38461538 0.4        0.41666667
 0.43478261 0.45454545 0.42857143 0.45       0.47368421 0.5
 0.52941176 0.5        0.53333333 0.57142857 0.61538462 0.58333333
 0.63636364 0.7        0.77777778 0.75       0.71428571 0.66666667
 0.8        1.         1.         1.         1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.84615385 0.84615385 0.84615385
 0.84615385 0.84615385 0.84615385 0.76923077 0.76923077 0.76923077
 0.76923077 0.76923077 0.69230769 0.69230769 0.69230769 0.69230769
 0.69230769 0.61538462 0.61538462 0.61538462 0.61538462 0.53846154
 0.53846154 0.53846154 0.53846154 0.46153846 0.38461538 0.30769231
 0.30769231 0.30769231 0.23076923 0.15384615 0.07692308 0.        ]",0.6868863283442248,0.7857142857142857,MRC
30,"[0.         0.         0.         0.02941176 0.02941176 0.05882353
 0.05882353 0.14705882 0.14705882 0.29411765 0.29411765 0.32352941
 0.32352941 0.41176471 0.41176471 0.58823529 0.58823529 0.82352941
 0.82352941 1.         1.        ]","[0.         0.05263158 0.15789474 0.15789474 0.21052632 0.21052632
 0.36842105 0.36842105 0.52631579 0.52631579 0.63157895 0.63157895
 0.68421053 0.68421053 0.84210526 0.84210526 0.89473684 0.89473684
 0.94736842 0.94736842 1.        ]",0.7260061919504645,"[0.35849057 0.34615385 0.35294118 0.36       0.36734694 0.375
 0.38297872 0.39130435 0.37777778 0.38636364 0.39534884 0.4047619
 0.41463415 0.425      0.43589744 0.44736842 0.45945946 0.44444444
 0.45714286 0.47058824 0.48484848 0.5        0.51612903 0.53333333
 0.51724138 0.5        0.48148148 0.5        0.52       0.54166667
 0.52173913 0.54545455 0.52380952 0.5        0.52631579 0.55555556
 0.58823529 0.625      0.66666667 0.64285714 0.61538462 0.58333333
 0.63636364 0.7        0.77777778 0.75       0.71428571 0.66666667
 0.8        0.75       1.         1.         1.         1.        ]","[1.         0.94736842 0.94736842 0.94736842 0.94736842 0.94736842
 0.94736842 0.94736842 0.89473684 0.89473684 0.89473684 0.89473684
 0.89473684 0.89473684 0.89473684 0.89473684 0.89473684 0.84210526
 0.84210526 0.84210526 0.84210526 0.84210526 0.84210526 0.84210526
 0.78947368 0.73684211 0.68421053 0.68421053 0.68421053 0.68421053
 0.63157895 0.63157895 0.57894737 0.52631579 0.52631579 0.52631579
 0.52631579 0.52631579 0.52631579 0.47368421 0.42105263 0.36842105
 0.36842105 0.36842105 0.36842105 0.31578947 0.26315789 0.21052632
 0.21052632 0.15789474 0.15789474 0.10526316 0.05263158 0.        ]",0.649354302045769,0.6981132075471698,MRC
31,"[0.         0.         0.         0.02439024 0.02439024 0.04878049
 0.04878049 0.07317073 0.07317073 0.29268293 0.29268293 0.36585366
 0.36585366 0.65853659 0.65853659 0.70731707 0.70731707 0.80487805
 0.80487805 1.        ]","[0.     0.0625 0.25   0.25   0.3125 0.3125 0.5    0.5    0.625  0.625
 0.75   0.75   0.8125 0.8125 0.875  0.875  0.9375 0.9375 1.     1.    ]",0.7850609756097561,"[0.32653061 0.3125     0.31914894 0.32608696 0.33333333 0.34090909
 0.3255814  0.33333333 0.34146341 0.325      0.33333333 0.34210526
 0.35135135 0.36111111 0.37142857 0.38235294 0.39393939 0.40625
 0.41935484 0.43333333 0.44827586 0.46428571 0.44444444 0.46153846
 0.48       0.5        0.47826087 0.45454545 0.47619048 0.5
 0.52631579 0.55555556 0.58823529 0.625      0.66666667 0.71428571
 0.76923077 0.75       0.72727273 0.8        0.77777778 0.75
 0.71428571 0.83333333 0.8        1.         1.         1.
 1.         1.        ]","[1.     0.9375 0.9375 0.9375 0.9375 0.9375 0.875  0.875  0.875  0.8125
 0.8125 0.8125 0.8125 0.8125 0.8125 0.8125 0.8125 0.8125 0.8125 0.8125
 0.8125 0.8125 0.75   0.75   0.75   0.75   0.6875 0.625  0.625  0.625
 0.625  0.625  0.625  0.625  0.625  0.625  0.625  0.5625 0.5    0.5
 0.4375 0.375  0.3125 0.3125 0.25   0.25   0.1875 0.125  0.0625 0.    ]",0.6957369738738092,0.6842105263157895,MRC
32,"[0.         0.         0.         0.11764706 0.11764706 0.32352941
 0.32352941 0.47058824 0.47058824 0.52941176 0.52941176 0.58823529
 0.58823529 0.61764706 0.61764706 1.         1.        ]","[0.         0.07142857 0.14285714 0.14285714 0.21428571 0.21428571
 0.5        0.5        0.71428571 0.71428571 0.78571429 0.78571429
 0.85714286 0.85714286 0.92857143 0.92857143 1.        ]",0.6029411764705883,"[0.29166667 0.27659574 0.2826087  0.28888889 0.29545455 0.30232558
 0.30952381 0.31707317 0.325      0.33333333 0.34210526 0.35135135
 0.36111111 0.37142857 0.38235294 0.36363636 0.375      0.35483871
 0.36666667 0.37931034 0.35714286 0.37037037 0.38461538 0.36
 0.33333333 0.30434783 0.31818182 0.33333333 0.35       0.36842105
 0.38888889 0.35294118 0.3125     0.26666667 0.21428571 0.23076923
 0.25       0.27272727 0.3        0.33333333 0.375      0.42857143
 0.33333333 0.4        0.5        0.66666667 1.         1.
 1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.92857143 0.85714286 0.85714286 0.78571429
 0.78571429 0.78571429 0.71428571 0.71428571 0.71428571 0.64285714
 0.57142857 0.5        0.5        0.5        0.5        0.5
 0.5        0.42857143 0.35714286 0.28571429 0.21428571 0.21428571
 0.21428571 0.21428571 0.21428571 0.21428571 0.21428571 0.21428571
 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.07142857
 0.        ]",0.44684620222978666,0.5625,MRC
33,"[0.         0.         0.         0.04651163 0.04651163 0.11627907
 0.11627907 0.13953488 0.13953488 0.20930233 0.20930233 0.27906977
 0.27906977 1.         1.        ]","[0.         0.07692308 0.38461538 0.38461538 0.46153846 0.46153846
 0.69230769 0.69230769 0.76923077 0.76923077 0.84615385 0.84615385
 0.92307692 0.92307692 1.        ]",0.8443649373881932,"[0.23214286 0.21818182 0.22222222 0.22641509 0.23076923 0.23529412
 0.24       0.24489796 0.25       0.25531915 0.26086957 0.26666667
 0.27272727 0.27906977 0.28571429 0.29268293 0.3        0.30769231
 0.31578947 0.32432432 0.33333333 0.34285714 0.35294118 0.36363636
 0.375      0.38709677 0.4        0.4137931  0.42857143 0.44444444
 0.46153846 0.48       0.5        0.47826087 0.5        0.52380952
 0.55       0.52631579 0.55555556 0.58823529 0.625      0.6
 0.64285714 0.61538462 0.58333333 0.54545455 0.6        0.66666667
 0.75       0.71428571 0.83333333 1.         1.         1.
 1.         1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.84615385 0.84615385 0.84615385
 0.84615385 0.76923077 0.76923077 0.76923077 0.76923077 0.69230769
 0.69230769 0.61538462 0.53846154 0.46153846 0.46153846 0.46153846
 0.46153846 0.38461538 0.38461538 0.38461538 0.30769231 0.23076923
 0.15384615 0.07692308 0.        ]",0.7306706114398422,0.8035714285714286,MRC
34,"[0.         0.         0.         0.02702703 0.02702703 0.05405405
 0.05405405 0.08108108 0.08108108 0.10810811 0.10810811 0.16216216
 0.16216216 0.18918919 0.18918919 0.2972973  0.2972973  0.43243243
 0.43243243 0.56756757 0.56756757 0.78378378 0.78378378 1.        ]","[0.         0.05555556 0.11111111 0.11111111 0.27777778 0.27777778
 0.33333333 0.33333333 0.38888889 0.38888889 0.55555556 0.55555556
 0.66666667 0.66666667 0.77777778 0.77777778 0.83333333 0.83333333
 0.88888889 0.88888889 0.94444444 0.94444444 1.         1.        ]",0.8153153153153153,"[0.38297872 0.36956522 0.37777778 0.38636364 0.39534884 0.4047619
 0.41463415 0.425      0.43589744 0.44736842 0.43243243 0.44444444
 0.45714286 0.47058824 0.48484848 0.5        0.48387097 0.5
 0.51724138 0.53571429 0.55555556 0.57692308 0.56       0.58333333
 0.60869565 0.63636364 0.66666667 0.65       0.63157895 0.66666667
 0.64705882 0.625      0.66666667 0.71428571 0.69230769 0.66666667
 0.63636364 0.7        0.66666667 0.75       0.71428571 0.83333333
 0.8        0.75       0.66666667 1.         1.         1.        ]","[1.         0.94444444 0.94444444 0.94444444 0.94444444 0.94444444
 0.94444444 0.94444444 0.94444444 0.94444444 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.88888889 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.83333333 0.77777778 0.77777778
 0.77777778 0.77777778 0.77777778 0.72222222 0.66666667 0.66666667
 0.61111111 0.55555556 0.55555556 0.55555556 0.5        0.44444444
 0.38888889 0.38888889 0.33333333 0.33333333 0.27777778 0.27777778
 0.22222222 0.16666667 0.11111111 0.11111111 0.05555556 0.        ]",0.6913475436020065,0.7636363636363637,MRC
