seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,time
72,"[0.         0.         0.         0.02222222 0.02222222 0.04444444
 0.04444444 0.13333333 0.13333333 0.17777778 0.22222222 0.22222222
 0.28888889 0.33333333 0.37777778 0.37777778 0.4        0.44444444
 0.44444444 0.48888889 0.51111111 0.55555556 0.57777778 0.62222222
 0.64444444 0.68888889 0.71111111 0.75555556 1.        ]","[0.         0.07142857 0.28571429 0.28571429 0.5        0.5
 0.64285714 0.64285714 0.71428571 0.71428571 0.71428571 0.78571429
 0.78571429 0.78571429 0.78571429 0.85714286 0.85714286 0.85714286
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.        ]",0.8730158730158729,"[0.41176471 0.39393939 0.375      0.4        0.4137931  0.39285714
 0.40740741 0.42307692 0.45833333 0.47826087 0.5        0.52380952
 0.5        0.52631579 0.55555556 0.625      0.6        0.64285714
 0.69230769 0.75       0.81818182 0.77777778 0.875      0.85714286
 0.83333333 0.8        1.         1.         1.         1.
 1.        ]","[1.         0.92857143 0.85714286 0.85714286 0.85714286 0.78571429
 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429
 0.71428571 0.71428571 0.71428571 0.71428571 0.64285714 0.64285714
 0.64285714 0.64285714 0.64285714 0.5        0.5        0.42857143
 0.35714286 0.28571429 0.28571429 0.21428571 0.14285714 0.07142857
 0.        ]",0.755010468137098,0.7627118644067796,proximal
73,"[0.         0.         0.         0.04651163 0.09302326 0.09302326
 0.37209302 0.37209302 0.55813953 0.58139535 0.65116279 0.65116279
 0.69767442 0.72093023 0.76744186 0.79069767 0.8372093  1.        ]","[0.         0.08333333 0.41666667 0.58333333 0.58333333 0.66666667
 0.66666667 0.75       0.75       0.83333333 0.83333333 0.91666667
 0.91666667 1.         1.         1.         1.         1.        ]",0.7965116279069767,"[0.27906977 0.26829268 0.28205128 0.26315789 0.27027027 0.27777778
 0.28571429 0.27272727 0.28125    0.29032258 0.3        0.31034483
 0.32142857 0.33333333 0.34615385 0.36       0.33333333 0.34782609
 0.36363636 0.38095238 0.4        0.42105263 0.44444444 0.47058824
 0.5        0.53333333 0.57142857 0.61538462 0.66666667 0.63636364
 0.7        0.77777778 0.85714286 1.         1.         1.
 1.         1.         1.        ]","[1.         0.91666667 0.91666667 0.83333333 0.83333333 0.83333333
 0.83333333 0.75       0.75       0.75       0.75       0.75
 0.75       0.75       0.75       0.75       0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.58333333
 0.58333333 0.58333333 0.5        0.41666667 0.33333333 0.25
 0.16666667 0.08333333 0.        ]",0.7090352197328942,0.7818181818181819,proximal
74,"[0.         0.         0.02702703 0.02702703 0.05405405 0.05405405
 0.10810811 0.10810811 0.16216216 0.16216216 0.2972973  0.2972973
 0.37837838 0.43243243 0.45945946 0.45945946 1.        ]","[0.         0.07692308 0.07692308 0.53846154 0.53846154 0.61538462
 0.61538462 0.69230769 0.69230769 0.76923077 0.76923077 0.92307692
 0.92307692 0.92307692 0.92307692 1.         1.        ]",0.8814968814968815,"[0.43333333 0.4137931  0.42857143 0.46153846 0.48       0.5
 0.52173913 0.5        0.47619048 0.5        0.52631579 0.55555556
 0.58823529 0.625      0.6        0.64285714 0.69230769 0.66666667
 0.72727273 0.8        0.77777778 0.875      0.85714286 0.83333333
 0.8        0.75       0.66666667 0.5        1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.84615385 0.76923077 0.76923077 0.76923077 0.76923077
 0.76923077 0.76923077 0.69230769 0.69230769 0.69230769 0.61538462
 0.61538462 0.61538462 0.53846154 0.53846154 0.46153846 0.38461538
 0.30769231 0.23076923 0.15384615 0.07692308 0.07692308 0.        ]",0.7195786933245127,0.74,proximal
75,"[0.    0.    0.    0.075 0.075 0.125 0.125 0.175 0.225 0.275 0.325 0.375
 0.375 0.425 0.425 0.625 0.625 0.675 0.725 0.75  0.75  0.875 0.875 0.925
 0.975 1.   ]","[0.         0.08333333 0.41666667 0.41666667 0.5        0.5
 0.58333333 0.58333333 0.58333333 0.58333333 0.58333333 0.58333333
 0.66666667 0.66666667 0.75       0.75       0.83333333 0.83333333
 0.83333333 0.83333333 0.91666667 0.91666667 1.         1.
 1.         1.        ]",0.7291666666666667,"[0.25531915 0.23913043 0.24444444 0.25       0.25581395 0.26190476
 0.26829268 0.25       0.25641026 0.27027027 0.27777778 0.28571429
 0.26470588 0.27272727 0.28125    0.29032258 0.3        0.31034483
 0.32142857 0.33333333 0.34615385 0.32       0.33333333 0.34782609
 0.31818182 0.33333333 0.35       0.38888889 0.41176471 0.4375
 0.5        0.53846154 0.58333333 0.54545455 0.6        0.66666667
 0.625      0.71428571 0.83333333 1.         1.         1.
 1.         1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.75       0.75       0.75       0.75       0.75       0.75
 0.75       0.75       0.75       0.66666667 0.66666667 0.66666667
 0.58333333 0.58333333 0.58333333 0.58333333 0.58333333 0.58333333
 0.58333333 0.58333333 0.58333333 0.5        0.5        0.5
 0.41666667 0.41666667 0.41666667 0.41666667 0.33333333 0.25
 0.16666667 0.08333333 0.        ]",0.6461088375573045,0.7692307692307693,proximal
76,"[0.         0.         0.         0.         0.         0.05405405
 0.10810811 0.13513514 0.21621622 0.24324324 0.2972973  0.2972973
 0.32432432 0.32432432 0.40540541 0.45945946 0.51351351 0.51351351
 0.67567568 0.72972973 0.75675676 0.81081081 1.        ]","[0.         0.06666667 0.53333333 0.66666667 0.73333333 0.73333333
 0.73333333 0.8        0.8        0.8        0.8        0.86666667
 0.86666667 0.93333333 0.93333333 0.93333333 0.93333333 1.
 1.         1.         1.         1.         1.        ]",0.9162162162162162,"[0.44117647 0.42424242 0.4375     0.4516129  0.48275862 0.5
 0.51851852 0.53846154 0.52       0.54166667 0.52173913 0.57142857
 0.6        0.70588235 0.73333333 0.84615385 0.91666667 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.93333333 0.93333333 0.93333333 0.93333333 0.93333333
 0.93333333 0.93333333 0.86666667 0.86666667 0.8        0.8
 0.8        0.8        0.73333333 0.73333333 0.73333333 0.73333333
 0.66666667 0.53333333 0.46666667 0.4        0.33333333 0.26666667
 0.2        0.13333333 0.06666667 0.        ]",0.8818124685771744,0.7115384615384616,proximal
77,"[0.         0.         0.02272727 0.02272727 0.04545455 0.09090909
 0.18181818 0.18181818 0.25       0.25       0.27272727 0.36363636
 0.43181818 0.43181818 0.47727273 0.47727273 0.52272727 0.52272727
 0.59090909 0.61363636 0.84090909 0.88636364 1.        ]","[0.    0.125 0.125 0.25  0.25  0.25  0.25  0.375 0.375 0.5   0.5   0.5
 0.5   0.625 0.625 0.75  0.75  0.875 0.875 1.    1.    1.    1.   ]",0.6889204545454545,"[0.22857143 0.21212121 0.21875    0.22580645 0.23333333 0.20689655
 0.21428571 0.22222222 0.19230769 0.2        0.20833333 0.17391304
 0.18181818 0.19047619 0.2        0.22222222 0.25       0.26666667
 0.21428571 0.23076923 0.25       0.27272727 0.2        0.22222222
 0.25       0.28571429 0.33333333 0.5        0.66666667 0.5
 1.         1.        ]","[1.    0.875 0.875 0.875 0.875 0.75  0.75  0.75  0.625 0.625 0.625 0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.375 0.375 0.375 0.375 0.25  0.25
 0.25  0.25  0.25  0.25  0.25  0.125 0.125 0.   ]",0.38731511544011543,0.8461538461538461,proximal
78,"[0.         0.         0.         0.02272727 0.02272727 0.06818182
 0.06818182 0.11363636 0.11363636 0.15909091 0.15909091 0.18181818
 0.18181818 0.36363636 0.36363636 0.43181818 0.45454545 0.52272727
 0.52272727 0.54545455 0.61363636 1.        ]","[0.         0.05263158 0.31578947 0.31578947 0.42105263 0.42105263
 0.47368421 0.47368421 0.52631579 0.63157895 0.73684211 0.73684211
 0.78947368 0.78947368 0.84210526 0.84210526 0.89473684 0.89473684
 0.94736842 1.         1.         1.        ]",0.8492822966507176,"[0.44186047 0.43902439 0.425      0.43589744 0.44736842 0.45945946
 0.45714286 0.47058824 0.48484848 0.5        0.48387097 0.5
 0.51724138 0.53571429 0.55555556 0.57692308 0.6        0.625
 0.65217391 0.63636364 0.66666667 0.65       0.63157895 0.64705882
 0.66666667 0.64285714 0.69230769 0.75       0.72727273 0.8
 0.88888889 0.875      0.85714286 1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.94736842 0.89473684 0.89473684 0.89473684 0.89473684
 0.84210526 0.84210526 0.84210526 0.84210526 0.78947368 0.78947368
 0.78947368 0.78947368 0.78947368 0.78947368 0.78947368 0.78947368
 0.78947368 0.73684211 0.73684211 0.68421053 0.63157895 0.57894737
 0.52631579 0.47368421 0.47368421 0.47368421 0.42105263 0.42105263
 0.42105263 0.36842105 0.31578947 0.31578947 0.26315789 0.21052632
 0.15789474 0.10526316 0.05263158 0.        ]",0.7509672747885878,0.6984126984126984,proximal
79,"[0.    0.    0.    0.075 0.075 0.1   0.125 0.125 0.15  0.175 0.175 0.275
 0.275 0.35  0.4   0.45  0.5   0.625 0.625 0.85  0.85  1.   ]","[0.         0.05555556 0.5        0.5        0.55555556 0.61111111
 0.61111111 0.72222222 0.72222222 0.77777778 0.83333333 0.83333333
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.94444444 0.94444444 1.         1.        ]",0.861111111111111,"[0.34615385 0.33333333 0.34       0.34693878 0.35416667 0.36170213
 0.36956522 0.37777778 0.38636364 0.39534884 0.4047619  0.3902439
 0.4        0.41025641 0.42105263 0.43243243 0.44444444 0.47058824
 0.48484848 0.5        0.53333333 0.55172414 0.57142857 0.59259259
 0.57692308 0.6        0.625      0.65217391 0.68181818 0.66666667
 0.68421053 0.72222222 0.70588235 0.6875     0.73333333 0.76923077
 0.75       0.81818182 0.9        1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.        ]","[1.         0.94444444 0.94444444 0.94444444 0.94444444 0.94444444
 0.94444444 0.94444444 0.94444444 0.94444444 0.94444444 0.88888889
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333 0.77777778
 0.72222222 0.72222222 0.66666667 0.61111111 0.61111111 0.55555556
 0.5        0.5        0.5        0.5        0.44444444 0.38888889
 0.33333333 0.27777778 0.22222222 0.16666667 0.11111111 0.05555556
 0.        ]",0.8123701038733718,0.6896551724137931,proximal
80,"[0.   0.   0.   0.02 0.02 0.06 0.08 0.14 0.14 0.18 0.22 0.36 0.36 0.4
 0.52 0.56 0.58 0.62 0.64 0.7  0.74 0.76 0.8  0.86 0.92 1.  ]","[0.         0.07692308 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.84615385 0.84615385 0.84615385 0.84615385
 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 1.         1.         1.         1.         1.         1.
 1.         1.        ]",0.9061538461538462,"[0.28888889 0.27906977 0.29268293 0.3        0.31578947 0.32432432
 0.33333333 0.34285714 0.35294118 0.36363636 0.375      0.4
 0.37931034 0.39285714 0.40740741 0.42307692 0.44       0.45833333
 0.47826087 0.5        0.55       0.57894737 0.61111111 0.58823529
 0.625      0.66666667 0.71428571 0.75       0.81818182 0.9
 0.88888889 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385 0.76923077
 0.76923077 0.76923077 0.76923077 0.69230769 0.69230769 0.69230769
 0.61538462 0.61538462 0.53846154 0.46153846 0.38461538 0.30769231
 0.23076923 0.15384615 0.07692308 0.        ]",0.8395604395604395,0.7936507936507936,proximal
81,"[0.         0.         0.         0.02222222 0.02222222 0.17777778
 0.22222222 0.22222222 0.28888889 0.28888889 0.4        0.44444444
 0.46666667 0.51111111 0.55555556 0.6        0.68888889 0.73333333
 1.        ]","[0.         0.07142857 0.64285714 0.64285714 0.85714286 0.85714286
 0.85714286 0.92857143 0.92857143 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.        ]",0.9587301587301587,"[0.51851852 0.5        0.52       0.54166667 0.56521739 0.54545455
 0.6        0.63157895 0.66666667 0.70588235 0.75       0.8
 0.85714286 0.92307692 0.91666667 0.90909091 0.9        1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.85714286
 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.78571429 0.71428571 0.64285714 0.64285714
 0.57142857 0.5        0.42857143 0.35714286 0.28571429 0.21428571
 0.14285714 0.07142857 0.        ]",0.9166121720469547,0.7627118644067796,proximal
82,"[0.         0.         0.         0.02702703 0.02702703 0.10810811
 0.10810811 0.13513514 0.18918919 0.18918919 0.24324324 0.24324324
 0.2972973  0.37837838 0.37837838 0.43243243 0.43243243 0.64864865
 0.7027027  0.83783784 0.86486486 1.        ]","[0.         0.05263158 0.42105263 0.42105263 0.63157895 0.63157895
 0.68421053 0.68421053 0.68421053 0.73684211 0.73684211 0.78947368
 0.78947368 0.78947368 0.84210526 0.84210526 0.94736842 0.94736842
 0.94736842 0.94736842 1.         1.        ]",0.8556187766714083,"[0.37254902 0.36734694 0.375      0.38297872 0.39130435 0.4
 0.40909091 0.42857143 0.43902439 0.45       0.46153846 0.47368421
 0.48648649 0.5        0.51428571 0.52941176 0.51515152 0.5
 0.51612903 0.53333333 0.51724138 0.53571429 0.55555556 0.57692308
 0.625      0.60869565 0.63636364 0.66666667 0.65       0.72222222
 0.76470588 0.75       0.8        0.85714286 0.92307692 0.91666667
 0.90909091 0.9        0.88888889 1.         1.         1.
 1.         1.         1.         1.         1.         1.        ]","[1.         0.94736842 0.94736842 0.94736842 0.94736842 0.94736842
 0.94736842 0.94736842 0.94736842 0.94736842 0.94736842 0.94736842
 0.94736842 0.94736842 0.94736842 0.94736842 0.89473684 0.84210526
 0.84210526 0.84210526 0.78947368 0.78947368 0.78947368 0.78947368
 0.78947368 0.73684211 0.73684211 0.73684211 0.68421053 0.68421053
 0.68421053 0.63157895 0.63157895 0.63157895 0.63157895 0.57894737
 0.52631579 0.47368421 0.42105263 0.42105263 0.36842105 0.31578947
 0.26315789 0.21052632 0.15789474 0.10526316 0.05263158 0.        ]",0.8239817200343513,0.6607142857142857,proximal
83,"[0.         0.         0.         0.06122449 0.06122449 0.12244898
 0.12244898 0.16326531 0.16326531 0.18367347 0.2244898  0.28571429
 0.28571429 0.34693878 0.34693878 0.36734694 0.3877551  0.51020408
 0.55102041 0.6122449  0.63265306 0.67346939 0.75510204 0.83673469
 0.83673469 0.95918367 1.        ]","[0.         0.07142857 0.35714286 0.35714286 0.42857143 0.42857143
 0.5        0.5        0.57142857 0.57142857 0.57142857 0.57142857
 0.71428571 0.71428571 0.78571429 0.78571429 0.85714286 0.85714286
 0.85714286 0.85714286 0.92857143 0.92857143 0.92857143 0.92857143
 1.         1.         1.        ]",0.7784256559766765,"[0.25454545 0.24074074 0.25       0.26       0.26530612 0.27083333
 0.27659574 0.2826087  0.29545455 0.28571429 0.29268293 0.3
 0.30769231 0.32432432 0.33333333 0.34285714 0.35294118 0.36363636
 0.375      0.38709677 0.37931034 0.39285714 0.37037037 0.38461538
 0.4        0.41666667 0.39130435 0.36363636 0.38095238 0.4
 0.42105263 0.47058824 0.5        0.46666667 0.53846154 0.5
 0.54545455 0.6        0.66666667 0.625      0.71428571 0.83333333
 1.         1.         1.         1.         1.         1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.92857143 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.78571429 0.78571429 0.71428571 0.71428571
 0.71428571 0.71428571 0.64285714 0.57142857 0.57142857 0.57142857
 0.57142857 0.57142857 0.57142857 0.5        0.5        0.42857143
 0.42857143 0.42857143 0.42857143 0.35714286 0.35714286 0.35714286
 0.35714286 0.28571429 0.21428571 0.14285714 0.07142857 0.        ]",0.6316466526194034,0.7777777777777778,proximal
84,"[0.         0.         0.         0.06666667 0.06666667 0.13333333
 0.3        0.3        0.43333333 0.5        0.6        0.63333333
 1.        ]","[0.         0.09090909 0.54545455 0.54545455 0.81818182 0.81818182
 0.81818182 0.90909091 0.90909091 0.90909091 0.90909091 1.
 1.        ]",0.8984848484848486,"[0.36666667 0.35714286 0.37037037 0.38461538 0.4        0.43478261
 0.45454545 0.47619048 0.5        0.52631579 0.5        0.52941176
 0.5625     0.6        0.64285714 0.69230769 0.81818182 0.8
 0.77777778 0.75       0.85714286 1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.90909091 0.81818182 0.81818182
 0.81818182 0.81818182 0.81818182 0.81818182 0.81818182 0.72727273
 0.63636364 0.54545455 0.54545455 0.54545455 0.45454545 0.36363636
 0.27272727 0.18181818 0.09090909 0.        ]",0.8444492774636316,0.7317073170731707,proximal
85,"[0.         0.         0.         0.04166667 0.04166667 0.0625
 0.0625     0.08333333 0.08333333 0.125      0.14583333 0.16666667
 0.22916667 0.22916667 0.29166667 0.35416667 0.41666667 0.47916667
 0.52083333 0.58333333 0.60416667 0.75       0.75       0.83333333
 0.89583333 1.        ]","[0.         0.07692308 0.30769231 0.30769231 0.46153846 0.46153846
 0.53846154 0.53846154 0.69230769 0.69230769 0.76923077 0.76923077
 0.76923077 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.84615385 0.84615385 0.92307692 0.92307692 1.         1.
 1.         1.        ]",0.844551282051282,"[0.26530612 0.25       0.25531915 0.26086957 0.26666667 0.27272727
 0.27906977 0.28571429 0.29268293 0.28205128 0.28947368 0.2972973
 0.30555556 0.32352941 0.35483871 0.36666667 0.37931034 0.39285714
 0.44       0.45833333 0.47826087 0.5        0.47619048 0.55555556
 0.58823529 0.6        0.64285714 0.69230769 0.66666667 0.63636364
 0.7        0.66666667 0.75       0.71428571 0.66666667 0.8
 1.         1.         1.         1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.84615385 0.84615385 0.84615385
 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.84615385 0.84615385 0.84615385 0.84615385 0.76923077 0.76923077
 0.76923077 0.69230769 0.69230769 0.69230769 0.61538462 0.53846154
 0.53846154 0.46153846 0.46153846 0.38461538 0.30769231 0.30769231
 0.30769231 0.23076923 0.15384615 0.07692308 0.        ]",0.7053449551273823,0.7868852459016393,proximal
86,"[0.    0.025 0.025 0.025 0.025 0.05  0.05  0.075 0.075 0.1   0.1   0.15
 0.15  0.225 0.275 0.3   0.35  0.4   0.45  0.45  0.5   0.55  0.7   0.75
 0.8   0.875 0.875 0.925 1.   ]","[0.     0.     0.0625 0.1875 0.25   0.25   0.3125 0.3125 0.4375 0.4375
 0.5    0.5    0.625  0.625  0.625  0.6875 0.6875 0.6875 0.6875 0.8125
 0.8125 0.8125 0.8125 0.9375 0.9375 0.9375 1.     1.     1.    ]",0.7367187500000001,"[0.31372549 0.3        0.31914894 0.32608696 0.33333333 0.3255814
 0.31707317 0.325      0.33333333 0.34210526 0.35135135 0.36111111
 0.37142857 0.39393939 0.40625    0.41935484 0.37931034 0.40740741
 0.42307692 0.44       0.47826087 0.47619048 0.52631579 0.55555556
 0.58823529 0.625      0.6        0.57142857 0.61538462 0.66666667
 0.63636364 0.7        0.66666667 0.625      0.71428571 0.66666667
 0.8        0.75       0.5        0.         1.        ]","[1.     0.9375 0.9375 0.9375 0.9375 0.875  0.8125 0.8125 0.8125 0.8125
 0.8125 0.8125 0.8125 0.8125 0.8125 0.8125 0.6875 0.6875 0.6875 0.6875
 0.6875 0.625  0.625  0.625  0.625  0.625  0.5625 0.5    0.5    0.5
 0.4375 0.4375 0.375  0.3125 0.3125 0.25   0.25   0.1875 0.0625 0.
 0.    ]",0.5663893633426167,0.7142857142857143,proximal
87,"[0.         0.         0.         0.02631579 0.02631579 0.13157895
 0.13157895 0.21052632 0.21052632 0.26315789 0.28947368 0.34210526
 0.39473684 0.44736842 0.44736842 0.52631579 0.52631579 0.60526316
 0.60526316 0.63157895 0.63157895 0.92105263 0.92105263 1.        ]","[0.         0.05263158 0.15789474 0.15789474 0.36842105 0.36842105
 0.42105263 0.42105263 0.57894737 0.57894737 0.63157895 0.63157895
 0.63157895 0.63157895 0.68421053 0.68421053 0.73684211 0.73684211
 0.84210526 0.84210526 0.94736842 0.94736842 1.         1.        ]",0.7098337950138504,"[0.35185185 0.33962264 0.34615385 0.35294118 0.36       0.36734694
 0.375      0.38297872 0.39130435 0.4        0.40909091 0.41860465
 0.42857143 0.41463415 0.4        0.41025641 0.39473684 0.37837838
 0.38888889 0.4        0.41176471 0.39393939 0.40625    0.41935484
 0.43333333 0.4137931  0.42857143 0.44444444 0.48       0.5
 0.52173913 0.52380952 0.55       0.57894737 0.5        0.53333333
 0.57142857 0.61538462 0.58333333 0.63636364 0.7        0.77777778
 0.875      0.85714286 0.83333333 0.8        0.75       1.
 1.         1.         1.        ]","[1.         0.94736842 0.94736842 0.94736842 0.94736842 0.94736842
 0.94736842 0.94736842 0.94736842 0.94736842 0.94736842 0.94736842
 0.94736842 0.89473684 0.84210526 0.84210526 0.78947368 0.73684211
 0.73684211 0.73684211 0.73684211 0.68421053 0.68421053 0.68421053
 0.68421053 0.63157895 0.63157895 0.63157895 0.63157895 0.63157895
 0.63157895 0.57894737 0.57894737 0.57894737 0.42105263 0.42105263
 0.42105263 0.42105263 0.36842105 0.36842105 0.36842105 0.36842105
 0.36842105 0.31578947 0.26315789 0.21052632 0.15789474 0.15789474
 0.10526316 0.05263158 0.        ]",0.6360310926263604,0.6666666666666666,proximal
88,"[0.         0.         0.         0.06666667 0.06666667 0.1
 0.1        0.13333333 0.13333333 0.23333333 0.3        0.36666667
 0.36666667 0.43333333 0.76666667 0.9        0.93333333 0.93333333
 1.        ]","[0.         0.08333333 0.25       0.25       0.41666667 0.41666667
 0.75       0.75       0.83333333 0.83333333 0.83333333 0.83333333
 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667 1.
 1.        ]",0.8361111111111111,"[0.3        0.28205128 0.28947368 0.30555556 0.32352941 0.33333333
 0.34375    0.35483871 0.36666667 0.37931034 0.39285714 0.40740741
 0.42307692 0.44       0.45833333 0.5        0.47619048 0.5
 0.52631579 0.58823529 0.625      0.66666667 0.71428571 0.69230769
 0.75       0.72727273 0.7        0.66666667 0.625      0.71428571
 0.66666667 0.6        0.75       1.         1.         1.
 1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.91666667 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333 0.75
 0.75       0.66666667 0.58333333 0.5        0.41666667 0.41666667
 0.33333333 0.25       0.25       0.25       0.16666667 0.08333333
 0.        ]",0.7282647907647909,0.7142857142857143,proximal
89,"[0.         0.         0.         0.02941176 0.02941176 0.05882353
 0.05882353 0.29411765 0.32352941 0.38235294 0.44117647 0.73529412
 0.79411765 0.79411765 1.        ]","[0.         0.07692308 0.38461538 0.38461538 0.69230769 0.69230769
 0.84615385 0.84615385 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 1.         1.        ]",0.8970588235294118,"[0.325      0.30769231 0.32432432 0.33333333 0.34285714 0.35294118
 0.36363636 0.375      0.38709677 0.4        0.4137931  0.42857143
 0.44444444 0.48       0.5        0.52173913 0.52380952 0.55
 0.57894737 0.61111111 0.64705882 0.6875     0.73333333 0.78571429
 0.84615385 0.83333333 0.81818182 0.9        0.88888889 0.875
 0.85714286 0.83333333 1.         1.         1.         1.
 1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.84615385 0.84615385
 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.84615385 0.76923077 0.69230769 0.69230769 0.61538462 0.53846154
 0.46153846 0.38461538 0.38461538 0.30769231 0.23076923 0.15384615
 0.07692308 0.        ]",0.8497890812272082,0.723404255319149,proximal
90,"[0.    0.    0.    0.025 0.025 0.05  0.05  0.075 0.075 0.2   0.25  0.325
 0.325 0.425 0.475 0.525 0.55  1.   ]",[0.  0.1 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 0.9 0.9 1.  1. ],0.87625,"[0.3125     0.3        0.31034483 0.32142857 0.34615385 0.36
 0.375      0.39130435 0.40909091 0.38095238 0.4        0.42105263
 0.44444444 0.46666667 0.5        0.53846154 0.58333333 0.63636364
 0.7        0.66666667 0.75       0.71428571 0.83333333 0.8
 1.         1.         1.         1.         1.        ]","[1.  0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.8 0.8 0.8 0.8 0.7 0.7 0.7 0.7 0.7
 0.7 0.6 0.6 0.5 0.5 0.4 0.4 0.3 0.2 0.1 0. ]",0.7449368686868687,0.8,proximal
91,"[0.         0.         0.         0.04255319 0.04255319 0.08510638
 0.12765957 0.31914894 0.36170213 0.38297872 0.42553191 0.44680851
 0.44680851 0.46808511 0.46808511 0.55319149 0.61702128 0.61702128
 0.74468085 0.74468085 0.80851064 0.80851064 0.82978723 0.87234043
 1.        ]","[0.         0.11111111 0.22222222 0.22222222 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
 0.44444444 0.44444444 0.55555556 0.55555556 0.55555556 0.77777778
 0.77777778 0.88888889 0.88888889 1.         1.         1.
 1.        ]",0.5839243498817968,"[0.19148936 0.17391304 0.17777778 0.18181818 0.18604651 0.16666667
 0.17073171 0.175      0.17948718 0.18421053 0.18918919 0.19444444
 0.17142857 0.14705882 0.16129032 0.16666667 0.17241379 0.17857143
 0.18518519 0.15384615 0.16       0.125      0.13043478 0.14285714
 0.15       0.16666667 0.17647059 0.1875     0.2        0.21428571
 0.23076923 0.25       0.27272727 0.3        0.33333333 0.42857143
 0.5        0.6        0.5        0.66666667 1.         1.
 1.        ]","[1.         0.88888889 0.88888889 0.88888889 0.88888889 0.77777778
 0.77777778 0.77777778 0.77777778 0.77777778 0.77777778 0.77777778
 0.66666667 0.55555556 0.55555556 0.55555556 0.55555556 0.55555556
 0.55555556 0.44444444 0.44444444 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.22222222 0.22222222 0.22222222 0.11111111
 0.        ]",0.4098437860431373,0.8392857142857143,proximal
