seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,site
20,"[0.         0.07142857 0.14285714 0.14285714 0.35714286 0.35714286
 0.71428571 0.71428571 0.92857143 0.92857143 1.         1.        ]","[0.         0.         0.         0.33333333 0.33333333 0.5
 0.5        0.66666667 0.66666667 0.83333333 0.83333333 1.        ]",0.4523809523809523,"[0.3        0.26315789 0.27777778 0.23529412 0.25       0.26666667
 0.28571429 0.23076923 0.25       0.27272727 0.3        0.33333333
 0.375      0.28571429 0.33333333 0.4        0.5        0.33333333
 0.         0.         1.        ]","[1.         0.83333333 0.83333333 0.66666667 0.66666667 0.66666667
 0.66666667 0.5        0.5        0.5        0.5        0.5
 0.5        0.33333333 0.33333333 0.33333333 0.33333333 0.16666667
 0.         0.         0.        ]",0.34530423280423284,0.6,AHRI
21,[0.  0.  0.7 0.7 0.8 0.8 1. ],[0.   0.25 0.25 0.5  0.5  1.   1.  ],0.425,"[0.33333333 0.27272727 0.2        0.22222222 0.125      0.14285714
 0.16666667 0.2        0.25       0.33333333 0.5        1.
 1.        ]",[1.   0.75 0.5  0.5  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.  ],0.45707070707070707,0.7142857142857143,AHRI
22,"[0.         0.         0.         0.27272727 0.27272727 0.45454545
 0.45454545 1.         1.        ]","[0.         0.16666667 0.33333333 0.33333333 0.66666667 0.66666667
 0.83333333 0.83333333 1.        ]",0.6666666666666666,"[0.35294118 0.3125     0.33333333 0.35714286 0.38461538 0.41666667
 0.45454545 0.5        0.44444444 0.5        0.57142857 0.5
 0.4        0.5        0.66666667 1.         1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.66666667 0.66666667 0.66666667 0.5
 0.33333333 0.33333333 0.33333333 0.33333333 0.16666667 0.        ]",0.6540616246498598,0.7058823529411765,AHRI
23,[0.  0.  0.5 0.5 1.  1. ],[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],0.5,"[0.17647059 0.125      0.13333333 0.14285714 0.15384615 0.16666667
 0.18181818 0.2        0.22222222 0.125      0.14285714 0.16666667
 0.2        0.25       0.33333333 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.        ]",0.4662309368191721,0.7058823529411765,AHRI
24,[0.  0.1 0.6 0.6 0.8 0.8 0.9 0.9 1. ],[0.   0.   0.   0.25 0.25 0.5  0.5  1.   1.  ],0.19999999999999998,"[0.30769231 0.25       0.18181818 0.2        0.11111111 0.125
 0.14285714 0.         0.         0.         0.         0.
 0.         1.        ]",[1.   0.75 0.5  0.5  0.25 0.25 0.25 0.   0.   0.   0.   0.   0.   0.  ],0.22513736263736261,0.6428571428571429,AHRI
25,"[0.         0.         0.09090909 0.09090909 0.18181818 0.18181818
 0.90909091 0.90909091 1.        ]",[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.7045454545454546,"[0.28571429 0.23076923 0.25       0.27272727 0.3        0.33333333
 0.375      0.42857143 0.5        0.6        0.5        0.66666667
 0.5        1.         1.        ]","[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.5  0.5  0.25 0.25
 0.  ]",0.638095238095238,0.8,AHRI
26,[0. 0. 0. 1.],[0.  0.5 1.  1. ],1.0,[1. 1. 1.],[1.  0.5 0. ],1.0,0.8823529411764706,AHRI
27,[0.         0.08333333 0.08333333 0.91666667 0.91666667 1.        ],[0.  0.  0.5 0.5 1.  1. ],0.5,"[0.15384615 0.08333333 0.09090909 0.1        0.11111111 0.125
 0.14285714 0.16666667 0.2        0.25       0.33333333 0.5
 0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.  0. ],0.3269230769230769,0.7142857142857143,AHRI
28,"[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.28571429 1.        ]",[0.   0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.8928571428571428,"[0.5        0.42857143 0.5        0.6        0.5        0.66666667
 1.         1.         1.        ]",[1.   0.75 0.75 0.75 0.5  0.5  0.5  0.25 0.  ],0.775,0.7777777777777778,AHRI
29,[0.     0.0625 0.1875 0.1875 1.     1.    ],[0.  0.  0.  0.5 0.5 1. ],0.40625,"[0.11111111 0.05882353 0.0625     0.06666667 0.07142857 0.07692308
 0.08333333 0.09090909 0.1        0.11111111 0.125      0.14285714
 0.16666667 0.2        0.25       0.         0.         0.
 1.        ]","[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.  0.  0.
 0. ]",0.18055555555555555,0.6666666666666666,AHRI
30,"[0.         0.         0.42857143 0.42857143 0.71428571 0.71428571
 1.        ]",[0.   0.25 0.25 0.75 0.75 1.   1.  ],0.6071428571428572,"[0.44444444 0.375      0.42857143 0.5        0.4        0.25
 0.33333333 0.5        1.         1.        ]",[1.   0.75 0.75 0.75 0.5  0.25 0.25 0.25 0.25 0.  ],0.5861111111111111,0.45454545454545453,AHRI
31,"[0.         0.07692308 0.30769231 0.30769231 0.92307692 0.92307692
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.3846153846153846,"[0.14285714 0.07692308 0.08333333 0.09090909 0.1        0.11111111
 0.125      0.14285714 0.16666667 0.2        0.         0.
 0.         0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.  0.  0.  0.  0. ],0.17142857142857143,0.4,AHRI
32,"[0.     0.     0.125  0.125  0.1875 0.1875 0.4375 0.4375 0.5    0.5
 0.5625 0.5625 0.6875 0.6875 0.75   0.75   1.     1.    ]","[0.         0.11111111 0.11111111 0.22222222 0.22222222 0.33333333
 0.33333333 0.44444444 0.44444444 0.55555556 0.55555556 0.66666667
 0.66666667 0.77777778 0.77777778 0.88888889 0.88888889 1.        ]",0.5277777777777777,"[0.36       0.33333333 0.34782609 0.36363636 0.38095238 0.4
 0.36842105 0.38888889 0.35294118 0.375      0.4        0.35714286
 0.38461538 0.33333333 0.36363636 0.3        0.33333333 0.375
 0.42857143 0.5        0.4        0.5        0.33333333 0.5
 1.         1.        ]","[1.         0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.77777778 0.77777778 0.66666667 0.66666667 0.66666667 0.55555556
 0.55555556 0.44444444 0.44444444 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.22222222 0.22222222 0.11111111 0.11111111
 0.11111111 0.        ]",0.4774600707934041,0.56,AHRI
33,"[0.         0.         0.         0.75       0.75       0.83333333
 0.83333333 1.        ]",[0.   0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.6041666666666666,"[0.28571429 0.23076923 0.25       0.18181818 0.2        0.22222222
 0.25       0.28571429 0.33333333 0.4        0.5        0.66666667
 1.         1.         1.        ]","[1.   0.75 0.75 0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.25
 0.  ]",0.6339285714285714,0.625,AHRI
34,[0.         0.         0.         0.45454545 0.45454545 1.        ],[0.   0.25 0.75 0.75 1.   1.  ],0.8863636363636362,"[0.44444444 0.375      0.42857143 0.5        0.6        0.75
 1.         1.         1.         1.        ]",[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.5  0.25 0.  ],0.8611111111111112,0.7333333333333333,AHRI
35,[0.         0.07692308 1.        ],[nan nan nan],,[0. 1.],[nan  0.],,0.15384615384615385,AHRI
36,"[0.         0.         0.09090909 0.09090909 0.90909091 0.90909091
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.6666666666666666,"[0.23076923 0.16666667 0.18181818 0.2        0.22222222 0.25
 0.28571429 0.33333333 0.4        0.5        0.66666667 0.5
 1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.33333333
 0.33333333 0.        ]",0.6324786324786325,0.5,AHRI
37,[0.         0.         0.         0.93333333 0.93333333 1.        ],[0.  0.2 0.8 0.8 1.  1. ],0.8133333333333334,"[0.26315789 0.22222222 0.23529412 0.25       0.26666667 0.28571429
 0.30769231 0.33333333 0.36363636 0.4        0.44444444 0.5
 0.57142857 0.66666667 0.8        1.         1.         1.
 1.         1.        ]","[1.  0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.6 0.4
 0.2 0. ]",0.8526315789473684,0.95,AHRI
38,"[0.         0.         0.30769231 0.30769231 0.84615385 0.84615385
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.6153846153846153,"[0.21428571 0.15384615 0.16666667 0.18181818 0.2        0.22222222
 0.25       0.28571429 0.33333333 0.2        0.25       0.33333333
 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.        ]",0.5158730158730158,0.3125,AHRI
39,"[0.         0.         0.         0.45454545 0.45454545 0.63636364
 0.63636364 1.        ]",[0.   0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.7272727272727273,"[0.36363636 0.3        0.33333333 0.375      0.28571429 0.33333333
 0.4        0.5        0.66666667 1.         1.         1.        ]",[1.   0.75 0.75 0.75 0.5  0.5  0.5  0.5  0.5  0.5  0.25 0.  ],0.6846590909090909,0.5333333333333333,AHRI
40,"[0.         0.11111111 0.33333333 0.33333333 0.88888889 0.88888889
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.38888888888888895,"[0.2        0.11111111 0.125      0.14285714 0.16666667 0.2
 0.25       0.         0.         0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.  0.  0.  0. ],0.225,0.5454545454545454,AHRI
41,[0.   0.   0.25 0.25 1.  ],[0.         0.33333333 0.33333333 1.         1.        ],0.8333333333333334,[0.6        0.5        0.33333333 0.5        1.         1.        ],[1.         0.66666667 0.33333333 0.33333333 0.33333333 0.        ],0.7,0.6363636363636364,AHRI
42,[0.     0.     0.0625 0.0625 0.25   0.25   0.5    0.5    1.    ],[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.796875,"[0.33333333 0.27272727 0.3        0.33333333 0.375      0.42857143
 0.33333333 0.4        0.5        0.66666667 0.5        1.
 1.        ]",[1.   0.75 0.75 0.75 0.75 0.75 0.5  0.5  0.5  0.5  0.25 0.25 0.  ],0.6071428571428571,0.55,AHRI
43,[0.         0.14285714 0.71428571 0.71428571 1.         1.        ],[0.         0.         0.         0.33333333 0.33333333 1.        ],0.09523809523809523,"[0.3        0.22222222 0.125      0.14285714 0.16666667 0.
 0.         0.         0.         0.         1.        ]","[1.         0.66666667 0.33333333 0.33333333 0.33333333 0.
 0.         0.         0.         0.         0.        ]",0.22962962962962963,0.5,AHRI
44,"[0.         0.08333333 0.16666667 0.16666667 0.58333333 0.58333333
 0.83333333 0.83333333 1.        ]","[0.         0.         0.         0.33333333 0.33333333 0.66666667
 0.66666667 1.         1.        ]",0.47222222222222215,"[0.23076923 0.16666667 0.18181818 0.2        0.22222222 0.125
 0.14285714 0.16666667 0.2        0.25       0.33333333 0.
 0.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.
 0.         0.        ]",0.2621082621082621,0.7333333333333333,AHRI
45,[0.  0.1 0.3 0.3 0.7 0.7 0.8 0.8 1. ],"[0.         0.         0.         0.33333333 0.33333333 0.66666667
 0.66666667 1.         1.        ]",0.39999999999999997,"[0.27272727 0.2        0.22222222 0.125      0.14285714 0.16666667
 0.2        0.25       0.         0.         0.         1.        ]","[1.         0.66666667 0.66666667 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.         0.         0.         0.        ]",0.24831649831649832,0.6153846153846154,AHRI
46,[0.         0.06666667 0.46666667 0.46666667 1.         1.        ],[0.         0.         0.         0.33333333 0.33333333 1.        ],0.17777777777777776,"[0.16666667 0.11764706 0.0625     0.06666667 0.07142857 0.07692308
 0.08333333 0.09090909 0.1        0.11111111 0.125      0.
 0.         0.         0.         0.         0.         0.
 1.        ]","[1.         0.66666667 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.136437908496732,0.4444444444444444,AHRI
47,[0.         0.11111111 0.44444444 0.44444444 1.        ],[0. 0. 0. 1. 1.],0.5555555555555556,[0.2 0.  0.  0.  0.  1. ],[1. 0. 0. 0. 0. 0.],0.2,0.2,AHRI
48,"[0.         0.07692308 0.46153846 0.46153846 0.61538462 0.61538462
 1.         1.        ]",[0.   0.   0.   0.5  0.5  0.75 0.75 1.  ],0.36538461538461536,"[0.23529412 0.1875     0.2        0.21428571 0.23076923 0.25
 0.27272727 0.2        0.22222222 0.25       0.14285714 0.
 0.         0.         0.         0.         0.         1.        ]","[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.5  0.5  0.5  0.25 0.   0.   0.
 0.   0.   0.   0.  ]",0.2252196333078686,0.47058823529411764,AHRI
49,"[0.         0.07692308 0.07692308 0.23076923 0.23076923 0.61538462
 0.61538462 0.92307692 0.92307692 1.        ]",[0.   0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.5384615384615384,"[0.25       0.2        0.21428571 0.23076923 0.25       0.27272727
 0.2        0.22222222 0.25       0.28571429 0.33333333 0.4
 0.25       0.33333333 0.5        0.         1.        ]","[1.   0.75 0.75 0.75 0.75 0.75 0.5  0.5  0.5  0.5  0.5  0.5  0.25 0.25
 0.25 0.   0.  ]",0.3556818181818182,0.7058823529411765,AHRI
50,[0.   0.   0.25 0.25 1.  ],[0.  0.5 0.5 1.  1. ],0.875,[0.4        0.25       0.33333333 0.5        1.         1.        ],[1.  0.5 0.5 0.5 0.5 0. ],0.7,0.9285714285714286,AHRI
51,[0.         0.08333333 0.25       0.25       1.        ],[0. 0. 0. 1. 1.],0.75,[0.4  0.25 0.   0.   0.   1.  ],[1.  0.5 0.  0.  0.  0. ],0.325,0.7142857142857143,AHRI
52,"[0.         0.         0.07142857 0.07142857 0.92857143 0.92857143
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.6666666666666666,"[0.1875     0.13333333 0.14285714 0.15384615 0.16666667 0.18181818
 0.2        0.22222222 0.25       0.28571429 0.33333333 0.4
 0.5        0.66666667 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.33333333 0.33333333 0.        ]",0.6180555555555556,0.8235294117647058,AHRI
53,[0.  0.  0.  0.2 0.2 1. ],[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],0.9333333333333333,[0.6        0.5        0.66666667 1.         1.         1.        ],[1.         0.66666667 0.66666667 0.66666667 0.33333333 0.        ],0.8666666666666667,0.7692307692307693,AHRI
54,[0.         0.14285714 0.57142857 0.57142857 1.         1.        ],[0.  0.  0.  0.5 0.5 1. ],0.2142857142857143,"[0.22222222 0.125      0.14285714 0.16666667 0.2        0.
 0.         0.         0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.  0.  0.  0.  0. ],0.2111111111111111,0.3333333333333333,AHRI
55,[0.  0.  0.2 0.2 1. ],[0.  0.5 0.5 1.  1. ],0.9,[0.5        0.33333333 0.5        1.         1.        ],[1.  0.5 0.5 0.5 0. ],0.75,0.5,AHRI
56,[0.         0.         0.22222222 0.22222222 1.        ],[0.  0.5 0.5 1.  1. ],0.8888888888888888,[0.5        0.33333333 0.5        1.         1.        ],[1.  0.5 0.5 0.5 0. ],0.75,0.7272727272727273,AHRI
57,"[0.         0.         0.09090909 0.09090909 0.18181818 0.18181818
 0.81818182 0.81818182 1.        ]",[0.  0.2 0.2 0.4 0.4 0.8 0.8 1.  1. ],0.7454545454545455,"[0.35714286 0.30769231 0.33333333 0.36363636 0.4        0.44444444
 0.5        0.57142857 0.66666667 0.6        0.5        0.66666667
 0.5        1.         1.        ]",[1.  0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.6 0.4 0.4 0.2 0.2 0. ],0.6580952380952381,0.75,AHRI
58,[0. 0. 1. 1.],[0.  0.5 0.5 1. ],0.5,"[0.14285714 0.07692308 0.08333333 0.09090909 0.1        0.11111111
 0.125      0.14285714 0.16666667 0.2        0.25       0.33333333
 0.5        1.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. ],0.5714285714285714,0.2857142857142857,AHRI
59,[0.     0.     0.     0.1875 0.1875 0.3125 0.3125 0.4375 0.4375 1.    ],[0.  0.2 0.4 0.4 0.6 0.6 0.8 0.8 1.  1. ],0.8125,"[0.41666667 0.36363636 0.4        0.44444444 0.375      0.42857143
 0.5        0.4        0.5        0.66666667 1.         1.
 1.        ]",[1.  0.8 0.8 0.8 0.6 0.6 0.6 0.4 0.4 0.4 0.4 0.2 0. ],0.6722222222222223,0.7142857142857143,AHRI
60,"[0.         0.07142857 0.28571429 0.28571429 0.71428571 0.71428571
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.5,"[0.16666667 0.09090909 0.1        0.11111111 0.125      0.14285714
 0.16666667 0.2        0.         0.         0.         0.
 1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.  0.  0.  0.  0. ],0.18333333333333335,0.625,AHRI
61,"[0.         0.         0.07692308 0.07692308 0.53846154 0.53846154
 1.        ]","[0.         0.16666667 0.16666667 0.66666667 0.66666667 1.
 1.        ]",0.782051282051282,"[0.46153846 0.41666667 0.36363636 0.4        0.44444444 0.5
 0.57142857 0.66666667 0.8        0.75       0.66666667 0.5
 1.         1.        ]","[1.         0.83333333 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.5        0.33333333 0.16666667
 0.16666667 0.        ]",0.6824786324786324,0.631578947368421,AHRI
62,[0.  0.1 0.1 0.5 0.5 1. ],[0.  0.  0.5 0.5 1.  1. ],0.7,"[0.44444444 0.375      0.28571429 0.33333333 0.4        0.5
 0.66666667 0.5        0.         1.        ]",[1.   0.75 0.5  0.5  0.5  0.5  0.5  0.25 0.   0.  ],0.49652777777777773,0.6428571428571429,AHRI
63,"[0.         0.         0.         0.07142857 0.07142857 0.42857143
 0.42857143 0.92857143 0.92857143 1.        ]",[0.  0.2 0.4 0.4 0.6 0.6 0.8 0.8 1.  1. ],0.7142857142857143,"[0.27777778 0.23529412 0.25       0.26666667 0.28571429 0.30769231
 0.33333333 0.36363636 0.4        0.33333333 0.375      0.42857143
 0.5        0.6        0.75       0.66666667 1.         1.
 1.        ]","[1.  0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.6 0.6 0.6 0.6 0.6 0.6 0.4 0.4 0.2
 0. ]",0.6855555555555556,0.7368421052631579,AHRI
64,[0.         0.11111111 0.22222222 0.22222222 1.        ],[0. 0. 0. 1. 1.],0.7777777777777778,[0.5        0.33333333 0.         0.         1.        ],[1.  0.5 0.  0.  0. ],0.41666666666666663,0.6363636363636364,AHRI
65,[0.     0.     0.1875 0.1875 0.25   0.25   0.6875 0.6875 1.    ],[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.71875,"[0.26666667 0.21428571 0.23076923 0.25       0.27272727 0.3
 0.33333333 0.375      0.42857143 0.33333333 0.4        0.25
 0.33333333 0.5        1.         1.        ]","[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.5  0.5  0.25 0.25 0.25
 0.25 0.  ]",0.5238095238095238,0.45,AHRI
66,"[0.         0.         0.2        0.2        0.8        0.8
 0.86666667 0.86666667 1.        ]",[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.5333333333333333,"[0.23529412 0.1875     0.2        0.14285714 0.15384615 0.16666667
 0.18181818 0.2        0.22222222 0.25       0.28571429 0.33333333
 0.4        0.25       0.33333333 0.5        1.         1.        ]","[1.   0.75 0.75 0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.25
 0.25 0.25 0.25 0.  ]",0.45882352941176474,0.7368421052631579,AHRI
67,[0. 0. 1.],[0. 1. 1.],1.0,[1. 1.],[1. 0.],1.0,0.38461538461538464,AHRI
