seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,time
35,"[0.         0.         0.         0.0625     0.0625     0.08333333
 0.08333333 0.10416667 0.10416667 0.16666667 0.16666667 0.27083333
 0.27083333 0.33333333 0.33333333 0.41666667 0.41666667 1.        ]","[0.         0.09090909 0.18181818 0.18181818 0.27272727 0.27272727
 0.36363636 0.36363636 0.45454545 0.45454545 0.72727273 0.72727273
 0.81818182 0.81818182 0.90909091 0.90909091 1.         1.        ]",0.8390151515151515,"[0.35483871 0.33333333 0.34482759 0.35714286 0.37037037 0.38461538
 0.36       0.375      0.39130435 0.40909091 0.38095238 0.4
 0.42105263 0.44444444 0.47058824 0.5        0.46666667 0.42857143
 0.38461538 0.41666667 0.45454545 0.5        0.44444444 0.5
 0.42857143 0.5        0.4        0.5        0.66666667 1.
 1.         1.        ]","[1.         0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.81818182 0.81818182 0.81818182 0.81818182 0.72727273 0.72727273
 0.72727273 0.72727273 0.72727273 0.72727273 0.63636364 0.54545455
 0.45454545 0.45454545 0.45454545 0.45454545 0.36363636 0.36363636
 0.27272727 0.27272727 0.18181818 0.18181818 0.18181818 0.18181818
 0.09090909 0.        ]",0.5494348271474372,0.6610169491525424,proximal
36,"[0.         0.         0.         0.07692308 0.07692308 0.12820513
 0.12820513 0.30769231 0.30769231 0.46153846 0.46153846 0.51282051
 0.51282051 0.76923077 0.76923077 0.8974359  0.8974359  1.        ]","[0.         0.06666667 0.26666667 0.26666667 0.33333333 0.33333333
 0.6        0.6        0.73333333 0.73333333 0.8        0.8
 0.86666667 0.86666667 0.93333333 0.93333333 1.         1.        ]",0.7435897435897436,"[0.3        0.28571429 0.29166667 0.29787234 0.30434783 0.31111111
 0.31818182 0.30232558 0.30952381 0.31707317 0.325      0.33333333
 0.34210526 0.35135135 0.36111111 0.37142857 0.38235294 0.39393939
 0.375      0.38709677 0.4        0.37931034 0.39285714 0.40740741
 0.42307692 0.44       0.45833333 0.47826087 0.45454545 0.42857143
 0.45       0.47368421 0.5        0.52941176 0.5625     0.6
 0.64285714 0.61538462 0.58333333 0.54545455 0.5        0.55555556
 0.625      0.57142857 0.66666667 0.8        1.         1.
 1.         1.         1.        ]","[1.         0.93333333 0.93333333 0.93333333 0.93333333 0.93333333
 0.93333333 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.8        0.8        0.8        0.73333333 0.73333333 0.73333333
 0.73333333 0.73333333 0.73333333 0.73333333 0.66666667 0.6
 0.6        0.6        0.6        0.6        0.6        0.6
 0.6        0.53333333 0.46666667 0.4        0.33333333 0.33333333
 0.33333333 0.26666667 0.26666667 0.26666667 0.26666667 0.2
 0.13333333 0.06666667 0.        ]",0.6237971448841014,0.7222222222222222,proximal
37,"[0.         0.         0.         0.02439024 0.02439024 0.07317073
 0.07317073 0.14634146 0.14634146 0.26829268 0.26829268 0.31707317
 0.31707317 0.36585366 0.36585366 0.53658537 0.53658537 1.        ]","[0.         0.06666667 0.2        0.2        0.4        0.4
 0.46666667 0.46666667 0.73333333 0.73333333 0.8        0.8
 0.86666667 0.86666667 0.93333333 0.93333333 1.         1.        ]",0.8520325203252033,"[0.40540541 0.38888889 0.4        0.41176471 0.42424242 0.4375
 0.4516129  0.46666667 0.48275862 0.46428571 0.48148148 0.5
 0.48       0.5        0.52173913 0.5        0.52380952 0.55
 0.57894737 0.61111111 0.64705882 0.625      0.6        0.57142857
 0.53846154 0.58333333 0.63636364 0.7        0.66666667 0.75
 0.85714286 0.83333333 0.8        0.75       1.         1.
 1.         1.        ]","[1.         0.93333333 0.93333333 0.93333333 0.93333333 0.93333333
 0.93333333 0.93333333 0.93333333 0.86666667 0.86666667 0.86666667
 0.8        0.8        0.8        0.73333333 0.73333333 0.73333333
 0.73333333 0.73333333 0.73333333 0.66666667 0.6        0.53333333
 0.46666667 0.46666667 0.46666667 0.46666667 0.4        0.4
 0.4        0.33333333 0.26666667 0.2        0.2        0.13333333
 0.06666667 0.        ]",0.7029244494642677,0.7857142857142857,proximal
38,"[0.         0.02083333 0.02083333 0.10416667 0.10416667 0.125
 0.125      0.14583333 0.14583333 0.1875     0.1875     0.20833333
 0.20833333 0.22916667 0.22916667 0.29166667 0.29166667 1.        ]","[0.         0.         0.38461538 0.38461538 0.46153846 0.46153846
 0.53846154 0.53846154 0.69230769 0.69230769 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.         1.        ]",0.8814102564102564,"[0.48148148 0.46153846 0.48       0.5        0.52173913 0.5
 0.52380952 0.5        0.52631579 0.5        0.52941176 0.5625
 0.53333333 0.5        0.53846154 0.5        0.54545455 0.5
 0.55555556 0.625      0.71428571 0.83333333 0.8        0.75
 0.66666667 0.5        0.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.84615385
 0.84615385 0.76923077 0.76923077 0.69230769 0.69230769 0.69230769
 0.61538462 0.53846154 0.53846154 0.46153846 0.46153846 0.38461538
 0.38461538 0.38461538 0.38461538 0.38461538 0.30769231 0.23076923
 0.15384615 0.07692308 0.         0.        ]",0.5986996417268377,0.639344262295082,proximal
39,"[0.         0.         0.         0.02857143 0.02857143 0.11428571
 0.11428571 0.14285714 0.14285714 0.22857143 0.22857143 0.54285714
 0.54285714 0.62857143 0.62857143 0.85714286 0.85714286 1.        ]","[0.         0.08333333 0.25       0.25       0.41666667 0.41666667
 0.5        0.5        0.58333333 0.58333333 0.66666667 0.66666667
 0.83333333 0.83333333 0.91666667 0.91666667 1.         1.        ]",0.7404761904761905,"[0.28571429 0.26829268 0.275      0.28205128 0.28947368 0.2972973
 0.30555556 0.31428571 0.32352941 0.33333333 0.3125     0.32258065
 0.33333333 0.34482759 0.32142857 0.2962963  0.30769231 0.32
 0.33333333 0.34782609 0.36363636 0.38095238 0.4        0.42105263
 0.44444444 0.47058824 0.5        0.46666667 0.5        0.53846154
 0.58333333 0.54545455 0.6        0.55555556 0.625      0.71428571
 0.83333333 0.8        0.75       1.         1.         1.
 1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.91666667 0.83333333 0.83333333
 0.83333333 0.83333333 0.75       0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.58333333 0.58333333 0.58333333
 0.58333333 0.5        0.5        0.41666667 0.41666667 0.41666667
 0.41666667 0.33333333 0.25       0.25       0.16666667 0.08333333
 0.        ]",0.6334975369458129,0.6595744680851063,proximal
40,"[0.         0.02857143 0.02857143 0.05714286 0.05714286 0.2
 0.2        0.28571429 0.28571429 0.4        0.4        0.54285714
 0.54285714 1.        ]",[0.  0.  0.4 0.4 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.8342857142857143,"[0.34482759 0.32142857 0.33333333 0.34615385 0.36       0.375
 0.39130435 0.36363636 0.38095238 0.4        0.42105263 0.44444444
 0.41176471 0.4375     0.46666667 0.5        0.46153846 0.5
 0.54545455 0.6        0.66666667 0.75       0.71428571 0.66666667
 0.8        0.75       0.66666667 0.5        0.         1.        ]","[1.  0.9 0.9 0.9 0.9 0.9 0.9 0.8 0.8 0.8 0.8 0.8 0.7 0.7 0.7 0.7 0.6 0.6
 0.6 0.6 0.6 0.6 0.5 0.4 0.4 0.3 0.2 0.1 0.  0. ]",0.5861528759429809,0.7111111111111111,proximal
41,"[0.         0.         0.         0.23255814 0.23255814 0.51162791
 0.51162791 0.60465116 0.60465116 0.69767442 0.69767442 0.8372093
 0.8372093  1.        ]","[0.         0.11111111 0.22222222 0.22222222 0.33333333 0.33333333
 0.44444444 0.44444444 0.77777778 0.77777778 0.88888889 0.88888889
 1.         1.        ]",0.545219638242894,"[0.2        0.18181818 0.18604651 0.19047619 0.19512195 0.2
 0.20512821 0.21052632 0.18918919 0.19444444 0.2        0.20588235
 0.21212121 0.1875     0.16129032 0.13333333 0.13793103 0.14285714
 0.14814815 0.15384615 0.12       0.125      0.13043478 0.13636364
 0.14285714 0.15       0.15789474 0.16666667 0.17647059 0.1875
 0.2        0.21428571 0.23076923 0.16666667 0.18181818 0.2
 0.22222222 0.25       0.28571429 0.33333333 0.4        0.5
 0.66666667 1.         1.         1.        ]","[1.         0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.77777778 0.77777778 0.77777778 0.77777778
 0.77777778 0.66666667 0.55555556 0.44444444 0.44444444 0.44444444
 0.44444444 0.44444444 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.22222222 0.22222222 0.22222222
 0.22222222 0.22222222 0.22222222 0.22222222 0.22222222 0.22222222
 0.22222222 0.22222222 0.11111111 0.        ]",0.3728948039007462,0.6923076923076923,proximal
42,"[0.         0.         0.         0.02222222 0.02222222 0.04444444
 0.04444444 0.06666667 0.06666667 0.2        0.2        0.37777778
 0.37777778 0.48888889 0.48888889 1.        ]",[0.  0.1 0.2 0.2 0.3 0.3 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.8711111111111111,"[0.3125     0.29032258 0.3        0.31034483 0.32142857 0.33333333
 0.34615385 0.32       0.33333333 0.34782609 0.36363636 0.38095238
 0.4        0.42105263 0.44444444 0.47058824 0.4375     0.46666667
 0.5        0.53846154 0.58333333 0.63636364 0.7        0.66666667
 0.75       0.71428571 0.66666667 0.6        0.75       0.66666667
 1.         1.         1.        ]","[1.  0.9 0.9 0.9 0.9 0.9 0.9 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.7 0.7
 0.7 0.7 0.7 0.7 0.7 0.6 0.6 0.5 0.4 0.3 0.3 0.2 0.2 0.1 0. ]",0.6710194462400345,0.7636363636363637,proximal
43,"[0.         0.         0.         0.05555556 0.05555556 0.11111111
 0.11111111 0.13888889 0.13888889 0.22222222 0.22222222 0.33333333
 0.33333333 0.38888889 0.38888889 0.41666667 0.41666667 0.75
 0.75       0.91666667 0.91666667 1.        ]","[0.         0.05882353 0.11764706 0.11764706 0.17647059 0.17647059
 0.29411765 0.29411765 0.41176471 0.41176471 0.64705882 0.64705882
 0.70588235 0.70588235 0.82352941 0.82352941 0.88235294 0.88235294
 0.94117647 0.94117647 1.         1.        ]",0.7271241830065359,"[0.34       0.32653061 0.33333333 0.34042553 0.34782609 0.35555556
 0.36363636 0.37209302 0.35714286 0.36585366 0.375      0.38461538
 0.39473684 0.40540541 0.41666667 0.42857143 0.44117647 0.45454545
 0.46875    0.48387097 0.5        0.48275862 0.5        0.48148148
 0.46153846 0.48       0.5        0.47826087 0.5        0.52380952
 0.55       0.57894737 0.55555556 0.52941176 0.5        0.46666667
 0.5        0.53846154 0.58333333 0.54545455 0.5        0.55555556
 0.5        0.42857143 0.5        0.6        0.5        0.66666667
 1.         1.         1.        ]","[1.         0.94117647 0.94117647 0.94117647 0.94117647 0.94117647
 0.94117647 0.94117647 0.88235294 0.88235294 0.88235294 0.88235294
 0.88235294 0.88235294 0.88235294 0.88235294 0.88235294 0.88235294
 0.88235294 0.88235294 0.88235294 0.82352941 0.82352941 0.76470588
 0.70588235 0.70588235 0.70588235 0.64705882 0.64705882 0.64705882
 0.64705882 0.64705882 0.58823529 0.52941176 0.47058824 0.41176471
 0.41176471 0.41176471 0.41176471 0.35294118 0.29411765 0.29411765
 0.23529412 0.17647059 0.17647059 0.17647059 0.11764706 0.11764706
 0.11764706 0.05882353 0.        ]",0.5671666251625423,0.660377358490566,proximal
44,"[0.         0.02941176 0.08823529 0.08823529 0.17647059 0.17647059
 0.26470588 0.26470588 0.29411765 0.29411765 1.        ]",[0.    0.    0.    0.375 0.375 0.5   0.5   0.75  0.75  1.    1.   ],0.8051470588235293,"[0.44444444 0.41176471 0.375      0.4        0.35714286 0.30769231
 0.33333333 0.36363636 0.4        0.33333333 0.375      0.42857143
 0.5        0.4        0.25       0.         0.         0.
 1.        ]","[1.    0.875 0.75  0.75  0.625 0.5   0.5   0.5   0.5   0.375 0.375 0.375
 0.375 0.25  0.125 0.    0.    0.    0.   ]",0.3954190009337068,0.7380952380952381,proximal
45,"[0.         0.         0.02325581 0.02325581 0.11627907 0.11627907
 0.1627907  0.1627907  0.20930233 0.20930233 0.41860465 0.41860465
 0.48837209 0.48837209 0.65116279 0.65116279 1.        ]","[0.         0.08333333 0.08333333 0.33333333 0.33333333 0.41666667
 0.41666667 0.66666667 0.66666667 0.75       0.75       0.83333333
 0.83333333 0.91666667 0.91666667 1.         1.        ]",0.7965116279069767,"[0.3        0.28205128 0.28947368 0.2972973  0.30555556 0.31428571
 0.32352941 0.33333333 0.34375    0.32258065 0.33333333 0.34482759
 0.35714286 0.33333333 0.34615385 0.36       0.375      0.39130435
 0.40909091 0.42857143 0.45       0.47368421 0.5        0.47058824
 0.5        0.53333333 0.5        0.46153846 0.41666667 0.45454545
 0.5        0.44444444 0.5        0.57142857 0.66666667 0.8
 0.75       0.66666667 0.5        1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.83333333 0.83333333 0.83333333
 0.83333333 0.75       0.75       0.75       0.75       0.75
 0.75       0.75       0.75       0.75       0.75       0.66666667
 0.66666667 0.66666667 0.58333333 0.5        0.41666667 0.41666667
 0.41666667 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
 0.25       0.16666667 0.08333333 0.08333333 0.        ]",0.5593692765567765,0.7636363636363637,proximal
46,"[0.         0.         0.         0.02173913 0.02173913 0.08695652
 0.08695652 0.10869565 0.10869565 0.15217391 0.15217391 0.19565217
 0.19565217 0.30434783 0.30434783 0.36956522 0.36956522 0.89130435
 0.89130435 0.91304348 0.91304348 1.        ]","[0.         0.06666667 0.13333333 0.13333333 0.33333333 0.33333333
 0.4        0.4        0.46666667 0.46666667 0.53333333 0.53333333
 0.66666667 0.66666667 0.73333333 0.73333333 0.86666667 0.86666667
 0.93333333 0.93333333 1.         1.        ]",0.7565217391304347,"[0.26315789 0.25       0.25454545 0.24074074 0.24528302 0.25
 0.25490196 0.26       0.26530612 0.27083333 0.27659574 0.2826087
 0.28888889 0.29545455 0.30232558 0.30952381 0.31707317 0.325
 0.33333333 0.34210526 0.35135135 0.36111111 0.37142857 0.38235294
 0.39393939 0.40625    0.41935484 0.43333333 0.4137931  0.39285714
 0.40740741 0.42307692 0.44       0.41666667 0.43478261 0.45454545
 0.47619048 0.5        0.52631579 0.5        0.47058824 0.5
 0.53333333 0.5        0.53846154 0.58333333 0.54545455 0.6
 0.55555556 0.625      0.71428571 0.83333333 0.8        0.75
 0.66666667 1.         1.         1.        ]","[1.         0.93333333 0.93333333 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.86666667 0.8        0.73333333
 0.73333333 0.73333333 0.73333333 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.6        0.53333333 0.53333333
 0.53333333 0.46666667 0.46666667 0.46666667 0.4        0.4
 0.33333333 0.33333333 0.33333333 0.33333333 0.26666667 0.2
 0.13333333 0.13333333 0.06666667 0.        ]",0.5954097050358393,0.5737704918032787,proximal
47,"[0.      0.      0.      0.09375 0.09375 0.15625 0.15625 0.59375 0.59375
 0.75    0.75    1.     ]","[0.         0.08333333 0.41666667 0.41666667 0.75       0.75
 0.83333333 0.83333333 0.91666667 0.91666667 1.         1.        ]",0.84375,"[0.33333333 0.31428571 0.32352941 0.33333333 0.34375    0.35483871
 0.36666667 0.34482759 0.35714286 0.37037037 0.38461538 0.4
 0.41666667 0.43478261 0.45454545 0.47619048 0.5        0.52631579
 0.55555556 0.58823529 0.625      0.66666667 0.64285714 0.69230769
 0.75       0.72727273 0.7        0.66666667 0.625      0.71428571
 0.83333333 1.         1.         1.         1.         1.
 1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.83333333 0.75       0.75
 0.75       0.66666667 0.58333333 0.5        0.41666667 0.41666667
 0.41666667 0.41666667 0.33333333 0.25       0.16666667 0.08333333
 0.        ]",0.7675505050505053,0.5454545454545454,proximal
48,"[0.         0.02857143 0.02857143 0.05714286 0.05714286 0.11428571
 0.11428571 0.17142857 0.17142857 0.25714286 0.25714286 0.37142857
 0.37142857 0.62857143 0.62857143 0.74285714 0.74285714 0.94285714
 0.94285714 1.        ]","[0.     0.     0.375  0.375  0.5    0.5    0.5625 0.5625 0.625  0.625
 0.6875 0.6875 0.8125 0.8125 0.875  0.875  0.9375 0.9375 1.     1.    ]",0.7571428571428571,"[0.32653061 0.3125     0.31914894 0.32608696 0.33333333 0.34090909
 0.34883721 0.35714286 0.36585366 0.35       0.35897436 0.36842105
 0.37837838 0.38888889 0.37142857 0.38235294 0.39393939 0.40625
 0.41935484 0.43333333 0.44827586 0.46428571 0.48148148 0.5
 0.48       0.45833333 0.47826087 0.5        0.52380952 0.55
 0.52631579 0.55555556 0.58823529 0.625      0.6        0.64285714
 0.69230769 0.66666667 0.72727273 0.8        0.77777778 0.75
 0.85714286 0.83333333 0.8        0.75       0.66666667 0.5
 0.         1.        ]","[1.     0.9375 0.9375 0.9375 0.9375 0.9375 0.9375 0.9375 0.9375 0.875
 0.875  0.875  0.875  0.875  0.8125 0.8125 0.8125 0.8125 0.8125 0.8125
 0.8125 0.8125 0.8125 0.8125 0.75   0.6875 0.6875 0.6875 0.6875 0.6875
 0.625  0.625  0.625  0.625  0.5625 0.5625 0.5625 0.5    0.5    0.5
 0.4375 0.375  0.375  0.3125 0.25   0.1875 0.125  0.0625 0.     0.    ]",0.6195938429311687,0.7058823529411765,proximal
49,"[0.         0.02439024 0.02439024 0.04878049 0.04878049 0.12195122
 0.12195122 0.26829268 0.26829268 0.31707317 0.31707317 0.3902439
 0.3902439  0.41463415 0.41463415 0.53658537 0.53658537 0.58536585
 0.58536585 0.63414634 0.63414634 0.65853659 0.65853659 0.82926829
 0.82926829 1.        ]","[0.         0.         0.14285714 0.14285714 0.21428571 0.21428571
 0.28571429 0.28571429 0.35714286 0.35714286 0.42857143 0.42857143
 0.5        0.5        0.57142857 0.57142857 0.64285714 0.64285714
 0.78571429 0.78571429 0.85714286 0.85714286 0.92857143 0.92857143
 1.         1.        ]",0.6114982578397212,"[0.29166667 0.27659574 0.2826087  0.28888889 0.29545455 0.30232558
 0.30952381 0.31707317 0.325      0.30769231 0.31578947 0.2972973
 0.30555556 0.31428571 0.29411765 0.27272727 0.28125    0.29032258
 0.26666667 0.27586207 0.28571429 0.2962963  0.30769231 0.32
 0.29166667 0.30434783 0.27272727 0.28571429 0.3        0.31578947
 0.27777778 0.29411765 0.3125     0.26666667 0.28571429 0.30769231
 0.33333333 0.36363636 0.4        0.44444444 0.375      0.42857143
 0.5        0.6        0.5        0.66666667 0.5        0.
 1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.92857143 0.85714286 0.85714286 0.78571429
 0.78571429 0.78571429 0.71428571 0.64285714 0.64285714 0.64285714
 0.57142857 0.57142857 0.57142857 0.57142857 0.57142857 0.57142857
 0.5        0.5        0.42857143 0.42857143 0.42857143 0.42857143
 0.35714286 0.35714286 0.35714286 0.28571429 0.28571429 0.28571429
 0.28571429 0.28571429 0.28571429 0.28571429 0.21428571 0.21428571
 0.21428571 0.21428571 0.14285714 0.14285714 0.07142857 0.
 0.        ]",0.3782093209444896,0.5636363636363636,proximal
50,"[0.    0.    0.075 0.075 0.1   0.1   0.25  0.25  0.325 0.325 0.35  0.35
 0.425 0.425 0.45  0.45  0.55  0.55  1.   ]","[0.         0.09090909 0.09090909 0.18181818 0.18181818 0.27272727
 0.27272727 0.36363636 0.36363636 0.54545455 0.54545455 0.63636364
 0.63636364 0.72727273 0.72727273 0.90909091 0.90909091 1.
 1.        ]",0.7,"[0.33333333 0.3125     0.32258065 0.33333333 0.34482759 0.35714286
 0.33333333 0.30769231 0.32       0.29166667 0.30434783 0.31818182
 0.33333333 0.3        0.31578947 0.27777778 0.23529412 0.25
 0.26666667 0.28571429 0.23076923 0.25       0.27272727 0.3
 0.33333333 0.375      0.42857143 0.33333333 0.4        0.25
 0.33333333 0.5        1.         1.        ]","[1.         0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.81818182 0.72727273 0.72727273 0.63636364 0.63636364 0.63636364
 0.63636364 0.54545455 0.54545455 0.45454545 0.36363636 0.36363636
 0.36363636 0.36363636 0.27272727 0.27272727 0.27272727 0.27272727
 0.27272727 0.27272727 0.27272727 0.18181818 0.18181818 0.09090909
 0.09090909 0.09090909 0.09090909 0.        ]",0.3986359838991418,0.7450980392156863,proximal
51,"[0.         0.02040816 0.02040816 0.04081633 0.04081633 0.06122449
 0.06122449 0.08163265 0.08163265 0.10204082 0.10204082 0.14285714
 0.14285714 0.44897959 0.44897959 0.57142857 0.57142857 1.        ]",[0.  0.  0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.8489795918367348,"[0.26315789 0.24324324 0.25       0.25714286 0.26470588 0.27272727
 0.28125    0.29032258 0.26666667 0.27586207 0.28571429 0.2962963
 0.30769231 0.32       0.33333333 0.34782609 0.36363636 0.38095238
 0.4        0.42105263 0.44444444 0.47058824 0.5        0.53333333
 0.5        0.53846154 0.58333333 0.54545455 0.6        0.55555556
 0.625      0.57142857 0.66666667 0.6        0.75       0.66666667
 0.5        0.         1.        ]","[1.  0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8
 0.8 0.8 0.8 0.8 0.8 0.8 0.7 0.7 0.7 0.6 0.6 0.5 0.5 0.4 0.4 0.3 0.3 0.2
 0.1 0.  0. ]",0.5478480475382004,0.711864406779661,proximal
52,"[0.         0.         0.0212766  0.0212766  0.06382979 0.06382979
 0.12765957 0.12765957 0.14893617 0.14893617 0.19148936 0.19148936
 0.23404255 0.23404255 1.        ]","[0.         0.05555556 0.05555556 0.27777778 0.27777778 0.44444444
 0.44444444 0.72222222 0.72222222 0.83333333 0.83333333 0.94444444
 0.94444444 1.         1.        ]",0.8983451536643026,"[0.62068966 0.60714286 0.62962963 0.65384615 0.64       0.625
 0.65217391 0.68181818 0.66666667 0.65       0.68421053 0.66666667
 0.64705882 0.625      0.6        0.57142857 0.61538462 0.66666667
 0.72727273 0.7        0.66666667 0.625      0.71428571 0.83333333
 0.8        0.75       0.66666667 0.5        1.         1.        ]","[1.         0.94444444 0.94444444 0.94444444 0.88888889 0.83333333
 0.83333333 0.83333333 0.77777778 0.72222222 0.72222222 0.66666667
 0.61111111 0.55555556 0.5        0.44444444 0.44444444 0.44444444
 0.44444444 0.38888889 0.33333333 0.27777778 0.27777778 0.27777778
 0.22222222 0.16666667 0.11111111 0.05555556 0.05555556 0.        ]",0.7016608926641485,0.7692307692307693,proximal
53,"[0.         0.02857143 0.02857143 0.05714286 0.05714286 0.11428571
 0.11428571 0.31428571 0.31428571 0.37142857 0.37142857 0.57142857
 0.57142857 1.        ]","[0.         0.         0.41666667 0.41666667 0.58333333 0.58333333
 0.75       0.75       0.83333333 0.83333333 0.91666667 0.91666667
 1.         1.        ]",0.8547619047619048,"[0.375      0.35483871 0.36666667 0.37931034 0.39285714 0.40740741
 0.42307692 0.44       0.45833333 0.43478261 0.45454545 0.47619048
 0.45       0.47368421 0.5        0.52941176 0.5625     0.6
 0.64285714 0.69230769 0.66666667 0.63636364 0.7        0.77777778
 0.75       0.71428571 0.83333333 0.8        0.75       0.66666667
 0.5        0.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.83333333 0.83333333 0.83333333
 0.75       0.75       0.75       0.75       0.75       0.75
 0.75       0.75       0.66666667 0.58333333 0.58333333 0.58333333
 0.5        0.41666667 0.41666667 0.33333333 0.25       0.16666667
 0.08333333 0.         0.        ]",0.6455229955229955,0.7021276595744681,proximal
54,"[0.    0.    0.    0.05  0.05  0.1   0.1   0.175 0.175 0.3   0.3   0.55
 0.55  1.   ]","[0.         0.07692308 0.15384615 0.15384615 0.46153846 0.46153846
 0.76923077 0.76923077 0.84615385 0.84615385 0.92307692 0.92307692
 1.         1.        ]",0.875,"[0.37142857 0.35294118 0.36363636 0.375      0.38709677 0.4
 0.4137931  0.42857143 0.44444444 0.46153846 0.48       0.5
 0.47826087 0.5        0.52380952 0.55       0.57894737 0.61111111
 0.58823529 0.625      0.66666667 0.71428571 0.69230769 0.66666667
 0.63636364 0.6        0.66666667 0.75       0.71428571 0.66666667
 0.6        0.5        0.66666667 1.         1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.76923077 0.76923077 0.76923077 0.76923077 0.69230769 0.61538462
 0.53846154 0.46153846 0.46153846 0.46153846 0.38461538 0.30769231
 0.23076923 0.15384615 0.15384615 0.15384615 0.07692308 0.        ]",0.6863935210089056,0.6415094339622641,proximal
55,"[0.         0.         0.         0.03333333 0.03333333 0.06666667
 0.06666667 0.16666667 0.16666667 0.2        0.2        0.3
 0.3        1.        ]","[0.         0.08333333 0.41666667 0.41666667 0.66666667 0.66666667
 0.75       0.75       0.83333333 0.83333333 0.91666667 0.91666667
 1.         1.        ]",0.9305555555555555,"[0.57142857 0.55       0.57894737 0.61111111 0.64705882 0.625
 0.66666667 0.64285714 0.69230769 0.75       0.81818182 0.8
 0.88888889 0.875      0.85714286 0.83333333 1.         1.
 1.         1.         1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.83333333
 0.83333333 0.75       0.75       0.75       0.75       0.66666667
 0.66666667 0.58333333 0.5        0.41666667 0.41666667 0.33333333
 0.25       0.16666667 0.08333333 0.        ]",0.8603639688198513,0.7857142857142857,proximal
56,"[0.         0.         0.         0.04878049 0.04878049 0.07317073
 0.07317073 0.17073171 0.17073171 0.53658537 0.53658537 1.        ]","[0.         0.11111111 0.22222222 0.22222222 0.55555556 0.55555556
 0.77777778 0.77777778 0.88888889 0.88888889 1.         1.        ]",0.8888888888888888,"[0.29032258 0.26666667 0.27586207 0.28571429 0.2962963  0.30769231
 0.32       0.33333333 0.34782609 0.36363636 0.38095238 0.4
 0.42105263 0.44444444 0.47058824 0.5        0.53333333 0.5
 0.53846154 0.58333333 0.63636364 0.7        0.66666667 0.625
 0.71428571 0.66666667 0.6        0.5        0.66666667 1.
 1.         1.        ]","[1.         0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.77777778
 0.77777778 0.77777778 0.77777778 0.77777778 0.66666667 0.55555556
 0.55555556 0.44444444 0.33333333 0.22222222 0.22222222 0.22222222
 0.11111111 0.        ]",0.6856972179552825,0.86,proximal
