seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,time
43,"[0.         0.         0.         0.02777778 0.02777778 0.08333333
 0.08333333 0.13888889 0.13888889 0.25       0.25       0.27777778
 0.27777778 0.52777778 0.52777778 0.55555556 0.55555556 1.        ]","[0.         0.05882353 0.41176471 0.41176471 0.47058824 0.47058824
 0.58823529 0.58823529 0.70588235 0.70588235 0.76470588 0.76470588
 0.82352941 0.82352941 0.88235294 0.88235294 1.         1.        ]",0.8447712418300652,"[0.45945946 0.44444444 0.42857143 0.44117647 0.42424242 0.4375
 0.4516129  0.46666667 0.48275862 0.5        0.51851852 0.53846154
 0.56       0.58333333 0.56521739 0.59090909 0.57142857 0.6
 0.63157895 0.66666667 0.70588235 0.6875     0.66666667 0.71428571
 0.76923077 0.75       0.72727273 0.8        0.88888889 0.875
 1.         1.         1.         1.         1.         1.
 1.         1.        ]","[1.         0.94117647 0.88235294 0.88235294 0.82352941 0.82352941
 0.82352941 0.82352941 0.82352941 0.82352941 0.82352941 0.82352941
 0.82352941 0.82352941 0.76470588 0.76470588 0.70588235 0.70588235
 0.70588235 0.70588235 0.70588235 0.64705882 0.58823529 0.58823529
 0.58823529 0.52941176 0.47058824 0.47058824 0.47058824 0.41176471
 0.41176471 0.35294118 0.29411765 0.23529412 0.17647059 0.11764706
 0.05882353 0.        ]",0.7835779299879646,0.7358490566037735,proximal
44,"[0.         0.         0.         0.02941176 0.02941176 0.05882353
 0.05882353 0.11764706 0.11764706 0.20588235 0.20588235 0.41176471
 0.41176471 1.        ]","[0.    0.125 0.25  0.25  0.5   0.5   0.625 0.625 0.75  0.75  0.875 0.875
 1.    1.   ]",0.8933823529411764,"[0.36363636 0.33333333 0.35       0.36842105 0.38888889 0.41176471
 0.4375     0.46666667 0.5        0.46153846 0.5        0.54545455
 0.6        0.55555556 0.625      0.71428571 0.66666667 0.8
 0.75       0.66666667 1.         1.         1.        ]","[1.    0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.75  0.75  0.75
 0.75  0.625 0.625 0.625 0.5   0.5   0.375 0.25  0.25  0.125 0.   ]",0.7159902597402598,0.8333333333333334,proximal
45,"[0.         0.         0.         0.02325581 0.02325581 0.06976744
 0.06976744 0.25581395 0.25581395 0.39534884 0.39534884 0.55813953
 0.55813953 1.        ]","[0.         0.08333333 0.58333333 0.58333333 0.66666667 0.66666667
 0.75       0.75       0.83333333 0.83333333 0.91666667 0.91666667
 1.         1.        ]",0.8914728682170543,"[0.33333333 0.31428571 0.32352941 0.33333333 0.34375    0.35483871
 0.36666667 0.37931034 0.39285714 0.37037037 0.38461538 0.4
 0.41666667 0.43478261 0.45454545 0.47619048 0.45       0.47368421
 0.5        0.52941176 0.5625     0.6        0.64285714 0.69230769
 0.75       0.72727273 0.8        0.88888889 0.875      1.
 1.         1.         1.         1.         1.         1.
 1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.83333333 0.75       0.75
 0.75       0.75       0.75       0.75       0.75       0.75
 0.75       0.66666667 0.66666667 0.66666667 0.58333333 0.58333333
 0.5        0.41666667 0.33333333 0.25       0.16666667 0.08333333
 0.        ]",0.8201058201058202,0.8545454545454545,proximal
46,"[0.         0.         0.         0.02173913 0.02173913 0.2173913
 0.2173913  0.2826087  0.2826087  0.30434783 0.30434783 0.45652174
 0.45652174 0.84782609 0.84782609 0.95652174 0.95652174 1.        ]","[0.         0.06666667 0.46666667 0.46666667 0.6        0.6
 0.66666667 0.66666667 0.73333333 0.73333333 0.8        0.8
 0.86666667 0.86666667 0.93333333 0.93333333 1.         1.        ]",0.7927536231884058,"[0.25423729 0.24137931 0.24561404 0.25       0.25454545 0.25925926
 0.26415094 0.25       0.25490196 0.26       0.26530612 0.27083333
 0.27659574 0.2826087  0.28888889 0.29545455 0.30232558 0.30952381
 0.31707317 0.325      0.33333333 0.34210526 0.35135135 0.36111111
 0.37142857 0.38235294 0.36363636 0.375      0.38709677 0.4
 0.4137931  0.42857143 0.44444444 0.46153846 0.44       0.45833333
 0.43478261 0.45454545 0.47619048 0.5        0.47368421 0.5
 0.52941176 0.5625     0.6        0.64285714 0.69230769 0.75
 0.81818182 0.9        0.88888889 0.875      1.         1.
 1.         1.         1.         1.         1.         1.        ]","[1.         0.93333333 0.93333333 0.93333333 0.93333333 0.93333333
 0.93333333 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.8        0.8        0.8        0.8
 0.8        0.8        0.8        0.8        0.73333333 0.73333333
 0.66666667 0.66666667 0.66666667 0.66666667 0.6        0.6
 0.6        0.6        0.6        0.6        0.6        0.6
 0.6        0.6        0.53333333 0.46666667 0.46666667 0.4
 0.33333333 0.26666667 0.2        0.13333333 0.06666667 0.        ]",0.7406334570979316,0.8360655737704918,proximal
47,"[0.      0.      0.      0.03125 0.03125 0.0625  0.0625  0.15625 0.15625
 0.21875 0.21875 0.5     0.5     0.5625  0.5625  1.     ]","[0.         0.08333333 0.41666667 0.41666667 0.5        0.5
 0.58333333 0.58333333 0.66666667 0.66666667 0.83333333 0.83333333
 0.91666667 0.91666667 1.         1.        ]",0.8541666666666667,"[0.4        0.37931034 0.39285714 0.40740741 0.38461538 0.4
 0.41666667 0.43478261 0.45454545 0.47619048 0.5        0.52631579
 0.55555556 0.58823529 0.5625     0.53333333 0.57142857 0.61538462
 0.58333333 0.63636364 0.7        0.77777778 0.75       0.85714286
 0.83333333 1.         1.         1.         1.         1.
 1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.75       0.66666667 0.66666667 0.66666667
 0.58333333 0.58333333 0.58333333 0.58333333 0.5        0.5
 0.41666667 0.41666667 0.33333333 0.25       0.16666667 0.08333333
 0.        ]",0.7673706626525255,0.7954545454545454,proximal
48,"[0.         0.         0.         0.02857143 0.02857143 0.05714286
 0.05714286 0.08571429 0.08571429 0.11428571 0.11428571 0.14285714
 0.14285714 0.34285714 0.34285714 0.57142857 0.57142857 0.68571429
 0.68571429 1.        ]","[0.     0.0625 0.1875 0.1875 0.375  0.375  0.625  0.625  0.6875 0.6875
 0.75   0.75   0.8125 0.8125 0.875  0.875  0.9375 0.9375 1.     1.    ]",0.8589285714285714,"[0.4        0.38461538 0.39473684 0.40540541 0.41666667 0.42857143
 0.41176471 0.42424242 0.4375     0.4516129  0.46666667 0.48275862
 0.5        0.51851852 0.53846154 0.52       0.54166667 0.56521739
 0.59090909 0.61904762 0.65       0.68421053 0.72222222 0.70588235
 0.75       0.73333333 0.78571429 0.76923077 0.83333333 0.81818182
 0.8        0.77777778 0.75       0.85714286 0.83333333 0.8
 0.75       1.         1.         1.         1.        ]","[1.     0.9375 0.9375 0.9375 0.9375 0.9375 0.875  0.875  0.875  0.875
 0.875  0.875  0.875  0.875  0.875  0.8125 0.8125 0.8125 0.8125 0.8125
 0.8125 0.8125 0.8125 0.75   0.75   0.6875 0.6875 0.625  0.625  0.5625
 0.5    0.4375 0.375  0.375  0.3125 0.25   0.1875 0.1875 0.125  0.0625
 0.    ]",0.7715461621711621,0.7254901960784313,proximal
49,"[0.         0.         0.         0.04878049 0.04878049 0.17073171
 0.17073171 0.19512195 0.19512195 0.31707317 0.31707317 0.51219512
 0.51219512 0.53658537 0.53658537 0.6097561  0.6097561  0.63414634
 0.63414634 1.        ]","[0.         0.07142857 0.21428571 0.21428571 0.35714286 0.35714286
 0.42857143 0.42857143 0.5        0.5        0.57142857 0.57142857
 0.64285714 0.64285714 0.71428571 0.71428571 0.85714286 0.85714286
 1.         1.        ]",0.6916376306620209,"[0.35       0.33333333 0.31578947 0.32432432 0.30555556 0.28571429
 0.29411765 0.3030303  0.3125     0.29032258 0.3        0.27586207
 0.28571429 0.2962963  0.30769231 0.32       0.33333333 0.34782609
 0.36363636 0.38095238 0.35       0.36842105 0.38888889 0.41176471
 0.4375     0.46666667 0.42857143 0.46153846 0.41666667 0.45454545
 0.5        0.55555556 0.625      0.71428571 0.66666667 0.6
 0.75       1.         1.         1.         1.        ]","[1.         0.92857143 0.85714286 0.85714286 0.78571429 0.71428571
 0.71428571 0.71428571 0.71428571 0.64285714 0.64285714 0.57142857
 0.57142857 0.57142857 0.57142857 0.57142857 0.57142857 0.57142857
 0.57142857 0.57142857 0.5        0.5        0.5        0.5
 0.5        0.5        0.42857143 0.42857143 0.35714286 0.35714286
 0.35714286 0.35714286 0.35714286 0.35714286 0.28571429 0.21428571
 0.21428571 0.21428571 0.14285714 0.07142857 0.        ]",0.5439873645230788,0.7818181818181819,proximal
50,"[0.    0.    0.025 0.025 0.05  0.05  0.075 0.075 0.125 0.125 0.175 0.175
 0.35  0.35  0.5   0.5   0.6   0.6   1.   ]","[0.         0.09090909 0.09090909 0.18181818 0.18181818 0.27272727
 0.27272727 0.36363636 0.36363636 0.45454545 0.45454545 0.54545455
 0.54545455 0.81818182 0.81818182 0.90909091 0.90909091 1.
 1.        ]",0.7636363636363637,"[0.31428571 0.29411765 0.3030303  0.3125     0.32258065 0.33333333
 0.31034483 0.32142857 0.33333333 0.34615385 0.36       0.375
 0.39130435 0.36363636 0.33333333 0.3        0.31578947 0.33333333
 0.35294118 0.375      0.4        0.42857143 0.46153846 0.41666667
 0.45454545 0.5        0.44444444 0.5        0.57142857 0.5
 0.6        0.5        0.66666667 0.5        1.         1.        ]","[1.         0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.81818182 0.81818182 0.81818182 0.81818182 0.81818182 0.81818182
 0.81818182 0.72727273 0.63636364 0.54545455 0.54545455 0.54545455
 0.54545455 0.54545455 0.54545455 0.54545455 0.54545455 0.45454545
 0.45454545 0.45454545 0.36363636 0.36363636 0.36363636 0.27272727
 0.27272727 0.18181818 0.18181818 0.09090909 0.09090909 0.        ]",0.5032297083680483,0.7843137254901961,proximal
51,"[0.         0.         0.02040816 0.02040816 0.10204082 0.10204082
 0.14285714 0.14285714 0.16326531 0.16326531 0.18367347 0.18367347
 0.36734694 0.36734694 0.63265306 0.63265306 1.        ]",[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.8204081632653062,"[0.24390244 0.225      0.23076923 0.23684211 0.24324324 0.25
 0.25714286 0.26470588 0.27272727 0.28125    0.29032258 0.3
 0.31034483 0.32142857 0.33333333 0.30769231 0.32       0.33333333
 0.34782609 0.36363636 0.38095238 0.4        0.42105263 0.44444444
 0.47058824 0.4375     0.46666667 0.42857143 0.38461538 0.41666667
 0.36363636 0.4        0.44444444 0.375      0.42857143 0.5
 0.6        0.75       0.66666667 0.5        1.         1.        ]","[1.  0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.8 0.8 0.8
 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.7 0.7 0.6 0.5 0.5 0.4 0.4 0.4 0.3 0.3 0.3
 0.3 0.3 0.2 0.1 0.1 0. ]",0.5220839880667714,0.847457627118644,proximal
52,"[0.         0.         0.         0.0212766  0.0212766  0.06382979
 0.06382979 0.17021277 0.17021277 0.21276596 0.21276596 0.27659574
 0.27659574 0.36170213 0.36170213 0.57446809 0.57446809 0.61702128
 0.61702128 1.        ]","[0.         0.05555556 0.5        0.5        0.61111111 0.61111111
 0.66666667 0.66666667 0.72222222 0.72222222 0.77777778 0.77777778
 0.83333333 0.83333333 0.88888889 0.88888889 0.94444444 0.94444444
 1.         1.        ]",0.8711583924349882,"[0.38297872 0.36956522 0.37777778 0.38636364 0.37209302 0.38095238
 0.3902439  0.4        0.41025641 0.42105263 0.43243243 0.44444444
 0.45714286 0.47058824 0.48484848 0.46875    0.48387097 0.5
 0.51724138 0.53571429 0.51851852 0.53846154 0.56       0.58333333
 0.56521739 0.59090909 0.61904762 0.6        0.63157895 0.66666667
 0.70588235 0.75       0.8        0.78571429 0.84615385 0.91666667
 0.90909091 0.9        1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.        ]","[1.         0.94444444 0.94444444 0.94444444 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.77777778 0.77777778 0.77777778 0.77777778
 0.72222222 0.72222222 0.72222222 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.61111111 0.61111111 0.61111111
 0.55555556 0.5        0.5        0.44444444 0.38888889 0.33333333
 0.27777778 0.22222222 0.16666667 0.11111111 0.05555556 0.        ]",0.8121135365816219,0.7846153846153846,proximal
53,"[0.         0.         0.         0.02857143 0.02857143 0.05714286
 0.05714286 0.11428571 0.11428571 0.25714286 0.25714286 0.31428571
 0.31428571 0.34285714 0.34285714 1.        ]","[0.         0.08333333 0.25       0.25       0.33333333 0.33333333
 0.5        0.5        0.66666667 0.66666667 0.83333333 0.83333333
 0.91666667 0.91666667 1.         1.        ]",0.8714285714285714,"[0.5        0.47826087 0.5        0.47619048 0.5        0.52631579
 0.5        0.47058824 0.5        0.53333333 0.57142857 0.61538462
 0.66666667 0.63636364 0.6        0.66666667 0.75       0.71428571
 0.66666667 0.8        0.75       1.         1.         1.
 1.        ]","[1.         0.91666667 0.91666667 0.83333333 0.83333333 0.83333333
 0.75       0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.58333333 0.5        0.5        0.5        0.41666667
 0.33333333 0.33333333 0.25       0.25       0.16666667 0.08333333
 0.        ]",0.7161359838991417,0.8085106382978723,proximal
