seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,site
31,[0.         0.         0.         0.33333333 0.33333333 1.        ],[0.   0.25 0.5  0.5  1.   1.  ],0.8333333333333334,"[0.66666667 0.6        0.5        0.66666667 1.         1.
 1.        ]",[1.   0.75 0.5  0.5  0.5  0.25 0.  ],0.8166666666666667,0.7,MAK
32,"[0.         0.         0.13333333 0.13333333 0.33333333 0.33333333
 0.73333333 0.73333333 0.8        0.8        1.        ]","[0.         0.16666667 0.16666667 0.5        0.5        0.66666667
 0.66666667 0.83333333 0.83333333 1.         1.        ]",0.6444444444444444,"[0.33333333 0.29411765 0.3125     0.26666667 0.28571429 0.30769231
 0.33333333 0.36363636 0.4        0.44444444 0.375      0.42857143
 0.5        0.6        0.5        0.33333333 0.5        1.
 1.        ]","[1.         0.83333333 0.83333333 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.5        0.5
 0.5        0.5        0.33333333 0.16666667 0.16666667 0.16666667
 0.        ]",0.531712962962963,0.7142857142857143,MAK
33,"[0.         0.06666667 0.06666667 0.13333333 0.13333333 0.2
 0.2        1.        ]","[0.         0.         0.33333333 0.33333333 0.66666667 0.66666667
 1.         1.        ]",0.8666666666666667,"[0.5        0.4        0.5        0.33333333 0.5        0.
 1.        ]","[1.         0.66666667 0.66666667 0.33333333 0.33333333 0.
 0.        ]",0.5,0.8333333333333334,MAK
34,[0.         0.         0.08333333 0.08333333 1.        ],[0.  0.5 0.5 1.  1. ],0.9583333333333333,[0.66666667 0.5        1.         1.        ],[1.  0.5 0.5 0. ],0.8333333333333333,0.9285714285714286,MAK
35,"[0.         0.         0.         0.07692308 0.07692308 0.15384615
 0.15384615 1.        ]","[0.         0.14285714 0.71428571 0.71428571 0.85714286 0.85714286
 1.         1.        ]",0.967032967032967,"[0.77777778 0.75       0.85714286 0.83333333 1.         1.
 1.         1.         1.         1.        ]","[1.         0.85714286 0.85714286 0.71428571 0.71428571 0.57142857
 0.42857143 0.28571429 0.14285714 0.        ]",0.947845804988662,0.75,MAK
36,"[0.         0.         0.         0.15384615 0.15384615 0.38461538
 0.38461538 1.        ]",[0.   0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.8653846153846154,"[0.44444444 0.375      0.42857143 0.5        0.6        0.5
 0.66666667 1.         1.         1.        ]",[1.   0.75 0.75 0.75 0.75 0.5  0.5  0.5  0.25 0.  ],0.7611111111111111,0.8235294117647058,MAK
37,[0.         0.         0.21428571 0.21428571 1.        ],[0.  0.5 0.5 1.  1. ],0.8928571428571428,[0.4        0.25       0.33333333 0.5        1.         1.        ],[1.  0.5 0.5 0.5 0.5 0. ],0.7,0.875,MAK
38,[0.         0.08333333 0.08333333 0.16666667 0.16666667 1.        ],[0.         0.         0.66666667 0.66666667 1.         1.        ],0.888888888888889,[0.6        0.5        0.66666667 0.5        0.         1.        ],[1.         0.66666667 0.66666667 0.33333333 0.         0.        ],0.5888888888888889,0.8,MAK
39,"[0.         0.07142857 0.14285714 0.14285714 0.28571429 0.28571429
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.7857142857142857,"[0.33333333 0.2        0.25       0.33333333 0.         0.
 1.        ]",[1.  0.5 0.5 0.5 0.  0.  0. ],0.3333333333333333,0.875,MAK
40,"[0.         0.         0.         0.22222222 0.22222222 0.55555556
 0.55555556 1.        ]",[0.  0.2 0.4 0.4 0.8 0.8 1.  1. ],0.8,"[0.5        0.44444444 0.5        0.57142857 0.66666667 0.6
 0.5        0.66666667 1.         1.         1.        ]",[1.  0.8 0.8 0.8 0.8 0.6 0.4 0.4 0.4 0.2 0. ],0.7533333333333332,0.6428571428571429,MAK
41,"[0.         0.06666667 0.13333333 0.13333333 0.26666667 0.26666667
 0.33333333 0.33333333 0.46666667 0.46666667 1.        ]",[0.  0.  0.  0.4 0.4 0.6 0.6 0.8 0.8 1.  1. ],0.7333333333333334,"[0.41666667 0.36363636 0.4        0.44444444 0.375      0.42857143
 0.33333333 0.4        0.5        0.33333333 0.         0.
 1.        ]",[1.  0.8 0.8 0.8 0.6 0.6 0.4 0.4 0.4 0.2 0.  0.  0. ],0.42460317460317454,0.75,MAK
42,[0.   0.   0.   0.75 0.75 1.  ],[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],0.75,"[0.2        0.14285714 0.15384615 0.16666667 0.18181818 0.2
 0.22222222 0.25       0.28571429 0.33333333 0.4        0.5
 0.66666667 1.         1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.33333333 0.        ]",0.7333333333333334,0.8947368421052632,MAK
43,"[0.         0.         0.54545455 0.54545455 0.63636364 0.63636364
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.6060606060606061,"[0.3        0.22222222 0.25       0.14285714 0.16666667 0.2
 0.25       0.33333333 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.        ]",0.5166666666666666,0.7857142857142857,MAK
44,[0.         0.         0.11111111 0.11111111 1.        ],[0.         0.33333333 0.33333333 1.         1.        ],0.9259259259259258,[0.75       0.66666667 0.5        1.         1.        ],[1.         0.66666667 0.33333333 0.33333333 0.        ],0.8055555555555556,0.75,MAK
45,[0. 0. 0. 1.],[0.  0.5 1.  1. ],1.0,[1. 1. 1.],[1.  0.5 0. ],1.0,0.9285714285714286,MAK
46,"[0.         0.05263158 0.15789474 0.15789474 0.57894737 0.57894737
 0.84210526 0.84210526 1.        ]","[0.         0.         0.         0.33333333 0.33333333 0.66666667
 0.66666667 1.         1.        ]",0.47368421052631576,"[0.15789474 0.11111111 0.11764706 0.125      0.13333333 0.14285714
 0.15384615 0.08333333 0.09090909 0.1        0.11111111 0.125
 0.14285714 0.16666667 0.2        0.25       0.         0.
 0.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.         0.
 0.         0.        ]",0.18724696356275303,0.8636363636363636,MAK
47,"[0.         0.         0.         0.07692308 0.07692308 0.23076923
 0.23076923 1.        ]","[0.         0.16666667 0.66666667 0.66666667 0.83333333 0.83333333
 1.         1.        ]",0.9487179487179487,"[0.66666667 0.625      0.71428571 0.83333333 0.8        1.
 1.         1.         1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.66666667 0.66666667
 0.5        0.33333333 0.16666667 0.        ]",0.9166666666666666,0.7368421052631579,MAK
48,[0.    0.125 0.125 0.375 0.375 1.   ],[0.  0.  0.5 0.5 1.  1. ],0.75,[0.4        0.25       0.33333333 0.5        0.         1.        ],[1.  0.5 0.5 0.5 0.  0. ],0.45,0.8,MAK
49,[0.     0.     0.0625 0.0625 1.    ],[0.         0.33333333 0.33333333 1.         1.        ],0.9583333333333334,[0.75       0.66666667 0.5        1.         1.        ],[1.         0.66666667 0.33333333 0.33333333 0.        ],0.8055555555555556,0.8947368421052632,MAK
50,"[0.         0.         0.         0.07142857 0.07142857 0.35714286
 0.35714286 0.5        0.5        1.        ]","[0.         0.16666667 0.33333333 0.33333333 0.5        0.5
 0.83333333 0.83333333 1.         1.        ]",0.7857142857142857,"[0.46153846 0.41666667 0.45454545 0.5        0.44444444 0.375
 0.42857143 0.5        0.6        0.75       0.66666667 1.
 1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.66666667 0.5
 0.5        0.5        0.5        0.5        0.33333333 0.33333333
 0.16666667 0.        ]",0.6926638176638177,0.7,MAK
51,"[0.         0.         0.58333333 0.58333333 0.66666667 0.66666667
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.5833333333333333,"[0.27272727 0.2        0.22222222 0.125      0.14285714 0.16666667
 0.2        0.25       0.33333333 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.        ]",0.49831649831649827,0.8666666666666667,MAK
52,[0.  0.  0.  0.5 0.5 1. ],[0.         0.16666667 0.83333333 0.83333333 1.         1.        ],0.9166666666666667,"[0.42857143 0.38461538 0.41666667 0.45454545 0.5        0.55555556
 0.625      0.71428571 0.83333333 1.         1.         1.
 1.         1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.83333333 0.66666667 0.5
 0.33333333 0.16666667 0.        ]",0.9047619047619047,0.7727272727272727,MAK
53,[0.         0.         0.         0.26666667 0.26666667 1.        ],[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],0.9111111111111112,"[0.42857143 0.33333333 0.4        0.5        0.66666667 1.
 1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.        ]",0.8095238095238095,0.8333333333333334,MAK
54,[0.     0.     0.     0.0625 0.0625 0.375  0.375  1.    ],[0.  0.2 0.6 0.6 0.8 0.8 1.  1. ],0.9125,"[0.45454545 0.4        0.44444444 0.5        0.57142857 0.66666667
 0.8        0.75       1.         1.         1.         1.        ]",[1.  0.8 0.8 0.8 0.8 0.8 0.8 0.6 0.6 0.4 0.2 0. ],0.8509090909090908,0.8095238095238095,MAK
55,[0.  0.  0.  0.1 0.1 0.3 0.3 0.6 0.6 1. ],"[0.         0.16666667 0.5        0.5        0.66666667 0.66666667
 0.83333333 0.83333333 1.         1.        ]",0.8333333333333333,"[0.5        0.45454545 0.5        0.55555556 0.625      0.57142857
 0.66666667 0.8        0.75       1.         1.         1.
 1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.83333333 0.66666667
 0.66666667 0.66666667 0.5        0.5        0.33333333 0.16666667
 0.        ]",0.8208333333333333,0.625,MAK
56,[0.         0.         0.         0.36363636 0.36363636 1.        ],[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],0.8787878787878788,"[0.42857143 0.33333333 0.4        0.5        0.66666667 1.
 1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.        ]",0.8095238095238095,0.9285714285714286,MAK
57,[0.         0.         0.         0.26666667 0.26666667 1.        ],[0.   0.25 0.75 0.75 1.   1.  ],0.9333333333333333,"[0.5        0.42857143 0.5        0.6        0.75       1.
 1.         1.         1.        ]",[1.   0.75 0.75 0.75 0.75 0.75 0.5  0.25 0.  ],0.875,0.8421052631578947,MAK
58,"[0.         0.07692308 0.46153846 0.46153846 0.53846154 0.53846154
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.5,"[0.22222222 0.125      0.14285714 0.         0.         0.
 0.         0.         0.         1.        ]",[1.  0.5 0.5 0.  0.  0.  0.  0.  0.  0. ],0.18253968253968253,0.8666666666666667,MAK
59,"[0.         0.08333333 0.58333333 0.58333333 0.75       0.75
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.3333333333333333,"[0.18181818 0.1        0.11111111 0.125      0.         0.
 0.         0.         0.         0.         0.         1.        ]",[1.  0.5 0.5 0.5 0.  0.  0.  0.  0.  0.  0.  0. ],0.1534090909090909,0.8571428571428571,MAK
60,[0. 0. 0. 1.],[0.  0.5 1.  1. ],1.0,[1. 1. 1.],[1.  0.5 0. ],1.0,0.8823529411764706,MAK
61,"[0.         0.         0.11764706 0.11764706 0.29411765 0.29411765
 0.58823529 0.58823529 1.        ]",[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.75,"[0.28571429 0.23076923 0.25       0.27272727 0.3        0.33333333
 0.375      0.28571429 0.33333333 0.4        0.5        0.33333333
 0.5        1.         1.        ]","[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.5  0.5  0.5  0.5  0.25 0.25 0.25
 0.  ]",0.5401785714285714,0.8571428571428571,MAK
62,[0.   0.   0.   0.25 0.25 0.75 0.75 1.  ],"[0.         0.16666667 0.66666667 0.66666667 0.83333333 0.83333333
 1.         1.        ]",0.8333333333333334,"[0.4        0.35714286 0.38461538 0.41666667 0.45454545 0.5
 0.55555556 0.625      0.57142857 0.66666667 0.8        1.
 1.         1.         1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.66666667 0.66666667 0.66666667 0.66666667
 0.5        0.33333333 0.16666667 0.        ]",0.8374999999999999,0.7222222222222222,MAK
63,"[0.         0.         0.         0.09090909 0.09090909 0.63636364
 0.63636364 1.        ]",[0.  0.2 0.6 0.6 0.8 0.8 1.  1. ],0.8545454545454545,"[0.41666667 0.36363636 0.4        0.44444444 0.5        0.57142857
 0.66666667 0.8        0.75       1.         1.         1.
 1.        ]",[1.  0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.6 0.6 0.4 0.2 0. ],0.8433333333333333,0.875,MAK
64,"[0.         0.07692308 0.23076923 0.23076923 0.53846154 0.53846154
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.6153846153846154,"[0.22222222 0.125      0.14285714 0.16666667 0.2        0.25
 0.         0.         0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.  0.  0.  0. ],0.2361111111111111,0.8666666666666667,MAK
65,[0.         0.         0.         0.57142857 0.57142857 1.        ],[0.  0.2 0.8 0.8 1.  1. ],0.8857142857142857,"[0.38461538 0.33333333 0.36363636 0.4        0.44444444 0.5
 0.57142857 0.66666667 0.8        1.         1.         1.
 1.         1.        ]",[1.  0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.6 0.4 0.2 0. ],0.8769230769230769,0.8947368421052632,MAK
66,"[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.8095238095238095,"[0.33333333 0.25       0.28571429 0.33333333 0.4        0.5
 0.33333333 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.33333333 0.33333333 0.        ]",0.6111111111111112,0.8823529411764706,MAK
67,"[0.         0.         0.07692308 0.07692308 0.46153846 0.46153846
 0.53846154 0.53846154 1.        ]","[0.         0.14285714 0.14285714 0.71428571 0.71428571 0.85714286
 0.85714286 1.         1.        ]",0.8131868131868132,"[0.5        0.46153846 0.5        0.45454545 0.5        0.55555556
 0.625      0.71428571 0.83333333 0.8        0.75       0.66666667
 0.5        1.         1.        ]","[1.         0.85714286 0.85714286 0.71428571 0.71428571 0.71428571
 0.71428571 0.71428571 0.71428571 0.57142857 0.42857143 0.28571429
 0.14285714 0.14285714 0.        ]",0.7214285714285715,0.65,MAK
68,"[0.         0.         0.         0.30769231 0.30769231 0.46153846
 0.46153846 0.53846154 0.53846154 1.        ]","[0.         0.16666667 0.5        0.5        0.66666667 0.66666667
 0.83333333 0.83333333 1.         1.        ]",0.782051282051282,"[0.46153846 0.41666667 0.45454545 0.4        0.44444444 0.5
 0.42857143 0.5        0.6        0.75       1.         1.
 1.         1.        ]","[1.         0.83333333 0.83333333 0.66666667 0.66666667 0.66666667
 0.5        0.5        0.5        0.5        0.5        0.33333333
 0.16666667 0.        ]",0.7360139860139859,0.7894736842105263,MAK
69,"[0.         0.         0.         0.05882353 0.05882353 0.11764706
 0.11764706 1.        ]",[0.   0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.9558823529411764,"[0.66666667 0.6        0.75       0.66666667 1.         1.
 1.        ]",[1.   0.75 0.75 0.5  0.5  0.25 0.  ],0.8541666666666666,0.8095238095238095,MAK
70,[0.         0.07142857 0.28571429 0.28571429 1.        ],[0. 0. 0. 1. 1.],0.7142857142857143,[0.2 0.  0.  0.  0.  1. ],[1. 0. 0. 0. 0. 0.],0.2,0.9333333333333333,MAK
71,[0.   0.05 0.05 1.  ],[0. 0. 1. 1.],0.95,[0.5 0.  1. ],[1. 0. 0.],0.5,0.9523809523809523,MAK
72,"[0.         0.04761905 0.0952381  0.0952381  0.14285714 0.14285714
 0.61904762 0.61904762 1.        ]","[0.         0.         0.         0.33333333 0.33333333 0.66666667
 0.66666667 1.         1.        ]",0.7142857142857142,"[0.1875     0.13333333 0.14285714 0.15384615 0.16666667 0.18181818
 0.2        0.22222222 0.25       0.28571429 0.33333333 0.4
 0.25       0.33333333 0.         0.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.33333333 0.         0.         0.        ]",0.30694444444444446,0.875,MAK
73,[0.  0.  0.4 0.4 1. ],[0.  0.5 0.5 1.  1. ],0.8,"[0.33333333 0.2        0.25       0.33333333 0.5        1.
 1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0. ],0.6666666666666666,0.9166666666666666,MAK
74,[0.         0.         0.27272727 0.27272727 1.        ],[0.  0.5 0.5 1.  1. ],0.8636363636363636,[0.4        0.25       0.33333333 0.5        1.         1.        ],[1.  0.5 0.5 0.5 0.5 0. ],0.7,0.9230769230769231,MAK
75,[0.         0.         0.         0.15384615 0.15384615 1.        ],[0.         0.14285714 0.85714286 0.85714286 1.         1.        ],0.978021978021978,"[0.77777778 0.75       0.85714286 1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.85714286 0.85714286 0.85714286 0.71428571 0.57142857
 0.42857143 0.28571429 0.14285714 0.        ]",0.9682539682539681,0.75,MAK
76,"[0.         0.         0.         0.14285714 0.14285714 0.42857143
 0.42857143 1.        ]","[0.         0.16666667 0.33333333 0.33333333 0.66666667 0.66666667
 1.         1.        ]",0.8095238095238095,"[0.5        0.45454545 0.4        0.44444444 0.5        0.57142857
 0.66666667 0.6        0.5        0.66666667 1.         1.
 1.        ]","[1.         0.83333333 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.5        0.33333333 0.33333333 0.33333333 0.16666667
 0.        ]",0.7035353535353535,0.75,MAK
77,[0.  0.  0.  0.5 0.5 1. ],[0.  0.2 0.4 0.4 1.  1. ],0.7,"[0.625      0.57142857 0.5        0.4        0.5        0.66666667
 1.         1.         1.        ]",[1.  0.8 0.6 0.4 0.4 0.4 0.4 0.2 0. ],0.7392857142857143,0.6363636363636364,MAK
78,"[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.16666667 0.33333333 0.33333333 0.66666667 0.66666667
 0.83333333 0.83333333 1.         1.        ]",0.7142857142857143,"[0.5        0.45454545 0.5        0.55555556 0.5        0.57142857
 0.66666667 0.8        0.75       0.66666667 1.         1.
 1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.66666667 0.66666667
 0.66666667 0.66666667 0.5        0.33333333 0.33333333 0.16666667
 0.        ]",0.7675925925925925,0.6153846153846154,MAK
79,"[0.         0.         0.         0.14285714 0.14285714 0.5
 0.5        1.        ]",[0.  0.2 0.6 0.6 0.8 0.8 1.  1. ],0.8714285714285714,"[0.41666667 0.36363636 0.4        0.44444444 0.5        0.57142857
 0.66666667 0.6        0.75       1.         1.         1.
 1.        ]",[1.  0.8 0.8 0.8 0.8 0.8 0.8 0.6 0.6 0.6 0.4 0.2 0. ],0.8166666666666667,0.7894736842105263,MAK
80,[0.         0.         0.38461538 0.38461538 1.        ],[0.         0.33333333 0.33333333 1.         1.        ],0.7435897435897436,"[0.375      0.28571429 0.16666667 0.2        0.25       0.33333333
 0.5        1.         1.        ]","[1.         0.66666667 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.        ]",0.5535714285714286,0.8125,MAK
81,"[0.         0.         0.07692308 0.07692308 0.30769231 0.30769231
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.8717948717948718,"[0.42857143 0.33333333 0.4        0.5        0.66666667 0.5
 1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.33333333
 0.33333333 0.        ]",0.6984126984126984,0.875,MAK
82,[0.         0.07142857 0.28571429 0.28571429 1.        ],[0. 0. 0. 1. 1.],0.7142857142857143,"[0.33333333 0.2        0.         0.         0.         0.
 1.        ]",[1.  0.5 0.  0.  0.  0.  0. ],0.26666666666666666,0.875,MAK
